workerID, gender, nativeLanguage, income, age, sentenceID, domain, numberType, utteredPrice, inferredPrice0, inferredPrice1, inferredPrice2, inferredPrice3, inferredPrice4, inferredPrice5, inferredPrice6, inferredPrice7, inferredPrice8, inferredPrice9, inferredPrice10, inferredPrice11, inferredPrice12, inferredPrice13, inferredPrice14, inferredPrice15, probOpinion, order, buyer, 
A2LJ3Z8LJESI7Z, F, English, 4, 25, 93, laptop, sharp, 501, 11, 12, 11, 13, 13, 14, 20, 20, 34, 34, 20, 20, 20, 20, 11, 11, 0.275, 25, Joseph, 
A2LJ3Z8LJESI7Z, F, English, 4, 25, 49, headphones, round, 20, 35, 35, 20, 20, 20, 20, 20, 20, 20, 20, 9, 9, 9, 9, 8, 6, 0.875, 26, Jordan, 
A2LJ3Z8LJESI7Z, F, English, 4, 25, 82, laptop, round, 50, 20, 20, 28, 27, 20, 20, 20, 20, 20, 20, 12, 11, 10, 9, 9, 9, 0.5, 27, Kirk, 
A2LJ3Z8LJESI7Z, F, English, 4, 25, 9, electric kettle, sharp, 21, 33, 31, 25, 24, 24, 22, 20, 20, 20, 20, 15, 12, 12, 11, 8, 9, 0.825, 28, Ivan, 
A2LJ3Z8LJESI7Z, F, English, 4, 25, 69, watch, round, 500, 20, 20, 20, 20, 20, 20, 20, 20, 30, 26, 23, 20, 20, 20, 20, 20, 0.5, 29, James, 
A2LJ3Z8LJESI7Z, F, English, 4, 25, 25, coffee maker, sharp, 23, 30, 29, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 14, 13, 0.75, 30, Eli, 
A2LJ3Z8LJESI7Z, F, English, 4, 25, 79, watch, sharp, 1997, 17, 17, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 27, 27, 20, 20, 0.425, 31, Tom, 
A2LJ3Z8LJESI7Z, F, English, 4, 25, 6, electric kettle, round, 1000, 6, 6, 6, 7, 8, 7, 8, 10, 11, 10, 28, 28, 26, 23, 7, 6, 0.15, 32, Frank, 
A2SYRFPPV9WDEG, M, English, 4, 35, 50, headphones, round, 50, 2, 1, 38, 28, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0.05, 1, Keith, 
A2SYRFPPV9WDEG, M, English, 4, 35, 81, laptop, round, 20, 0, 0, 1, 0, 1, 1, 7, 7, 24, 24, 28, 25, 17, 15, 0, 2, 0, 2, Ian, 
A2SYRFPPV9WDEG, M, English, 4, 35, 69, watch, round, 500, 1, 2, 1, 0, 20, 20, 25, 26, 36, 35, 12, 1, 1, 1, 1, 1, 0.025, 3, James, 
A2SYRFPPV9WDEG, M, English, 4, 35, 74, watch, sharp, 53, 11, 10, 20, 20, 7, 5, 4, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0.275, 4, Howard, 
A2SYRFPPV9WDEG, M, English, 4, 35, 10, electric kettle, sharp, 53, 10, 11, 36, 36, 14, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0.25, 5, Jake, 
A2SYRFPPV9WDEG, M, English, 4, 35, 2, electric kettle, round, 50, 11, 13, 37, 33, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0.275, 6, Bob, 
A2SYRFPPV9WDEG, M, English, 4, 35, 77, watch, sharp, 501, 1, 1, 2, 1, 1, 0, 10, 19, 34, 38, 1, 1, 1, 1, 1, 1, 0.025, 7, Jeff, 
A2SYRFPPV9WDEG, M, English, 4, 35, 83, laptop, round, 100, 2, 0, 2, 1, 20, 20, 24, 25, 14, 1, 1, 1, 1, 1, 1, 1, 0.05, 8, Sean, 
A2SYRFPPV9WDEG, M, English, 4, 35, 11, electric kettle, sharp, 101, 0, 1, 11, 14, 34, 35, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 9, Kevin, 
A2SYRFPPV9WDEG, M, English, 4, 35, 70, watch, round, 1000, 9, 11, 13, 13, 15, 15, 19, 19, 20, 20, 35, 34, 2, 1, 1, 1, 0.225, 10, John, 
A2SYRFPPV9WDEG, M, English, 4, 35, 76, watch, sharp, 198, 2, 5, 4, 13, 20, 24, 34, 37, 1, 1, 1, 1, 1, 1, 1, 1, 0.05, 11, Alan, 
A2SYRFPPV9WDEG, M, English, 4, 35, 75, watch, sharp, 99, 11, 11, 13, 14, 36, 38, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.275, 12, Todd, 
A2SYRFPPV9WDEG, M, English, 4, 35, 18, coffee maker, round, 50, 12, 12, 38, 32, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 0.3, 13, Steve, 
A2SYRFPPV9WDEG, M, English, 4, 35, 25, coffee maker, sharp, 17, 30, 36, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0.75, 14, Eli, 
A2SYRFPPV9WDEG, M, English, 4, 35, 93, laptop, sharp, 502, 1, 1, 2, 1, 1, 1, 1, 15, 36, 38, 8, 1, 1, 1, 1, 2, 0.025, 15, Joseph, 
A2SYRFPPV9WDEG, M, English, 4, 35, 38, sweater, round, 1000, 1, 1, 2, 1, 2, 8, 13, 14, 15, 15, 34, 1, 0, 1, 1, 1, 0.025, 16, Sam, 
A2SYRFPPV9WDEG, M, English, 4, 35, 4, electric kettle, round, 200, 1, 2, 2, 1, 17, 14, 35, 34, 1, 2, 1, 1, 1, 1, 1, 1, 0.025, 17, Dave, 
A2SYRFPPV9WDEG, M, English, 4, 35, 45, sweater, sharp, 499, 3, 12, 11, 14, 17, 18, 18, 18, 33, 27, 1, 1, 1, 1, 0, 1, 0.075, 18, Fred, 
A2SYRFPPV9WDEG, M, English, 4, 35, 32, coffee maker, sharp, 10002, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 9, 12, 22, 23, 0.025, 19, Larry, 
A2SYRFPPV9WDEG, M, English, 4, 35, 79, watch, sharp, 1997, 1, 2, 1, 2, 2, 2, 4, 6, 8, 11, 20, 27, 33, 37, 1, 2, 0.025, 20, Tom, 
A2SYRFPPV9WDEG, M, English, 4, 35, 63, headphones, sharp, 2003, 1, 1, 1, 1, 1, 1, 1, 5, 6, 9, 12, 17, 25, 30, 1, 1, 0.025, 21, Eric, 
A2SYRFPPV9WDEG, M, English, 4, 35, 12, electric kettle, sharp, 202, 1, 1, 1, 2, 2, 1, 32, 34, 1, 1, 1, 2, 1, 1, 1, 1, 0.025, 22, Luke, 
A2SYRFPPV9WDEG, M, English, 4, 35, 49, headphones, round, 20, 37, 36, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.925, 23, Jordan, 
A2SYRFPPV9WDEG, M, English, 4, 35, 16, electric kettle, sharp, 10003, 20, 20, 20, 20, 20, 20, 11, 11, 11, 11, 10, 11, 14, 16, 26, 28, 0.5, 24, Paul, 
A2SYRFPPV9WDEG, M, English, 4, 35, 64, headphones, sharp, 9999, 7, 8, 7, 8, 11, 14, 20, 20, 20, 20, 10, 7, 5, 8, 10, 13, 0.175, 25, Chris, 
A2SYRFPPV9WDEG, M, English, 4, 35, 1, electric kettle, round, 20, 37, 34, 12, 9, 7, 6, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0.925, 26, Alex, 
A2SYRFPPV9WDEG, M, English, 4, 35, 6, electric kettle, round, 1000, 2, 4, 3, 3, 4, 11, 11, 13, 13, 17, 20, 20, 2, 1, 1, 1, 0.05, 27, Frank, 
A2SYRFPPV9WDEG, M, English, 4, 35, 15, electric kettle, sharp, 2003, 1, 1, 2, 11, 14, 22, 29, 31, 11, 12, 12, 15, 20, 20, 1, 1, 0.025, 28, Owen, 
A2SYRFPPV9WDEG, M, English, 4, 35, 3, electric kettle, round, 100, 20, 20, 24, 25, 36, 38, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 29, Calvin, 
A2SYRFPPV9WDEG, M, English, 4, 35, 23, coffee maker, round, 2000, 2, 2, 1, 2, 1, 1, 9, 11, 14, 17, 20, 26, 33, 27, 1, 1, 0.05, 30, Cameron, 
A2SYRFPPV9WDEG, M, English, 4, 35, 5, electric kettle, round, 500, 10, 9, 8, 14, 14, 20, 20, 20, 29, 24, 3, 1, 1, 1, 2, 1, 0.25, 31, Ed, 
A2SYRFPPV9WDEG, M, English, 4, 35, 14, electric kettle, sharp, 1003, 1, 1, 1, 1, 1, 1, 6, 9, 23, 23, 20, 26, 1, 1, 1, 1, 0.025, 32, Ned, 
A1A7O3TW2O0TPM, M, English, 6, 35, 41, sweater, sharp, 19, 39, 38, 12, 12, 6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0.975, 1, Bart, 
A1A7O3TW2O0TPM, M, English, 6, 35, 48, sweater, sharp, 10001, 32, 33, 32, 32, 15, 14, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 2, Isaac, 
A1A7O3TW2O0TPM, M, English, 6, 35, 52, headphones, round, 200, 39, 39, 16, 16, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.975, 3, Matt, 
A1A7O3TW2O0TPM, M, English, 6, 35, 39, sweater, round, 2000, 28, 29, 22, 22, 15, 15, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 4, Ted, 
A1A7O3TW2O0TPM, M, English, 6, 35, 26, coffee maker, sharp, 51, 24, 25, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 5, Felix, 
A1A7O3TW2O0TPM, M, English, 6, 35, 85, laptop, round, 500, 0, 0, 0, 0, 11, 11, 11, 11, 20, 20, 0, 0, 0, 0, 0, 0, 0, 6, Dean, 
A1A7O3TW2O0TPM, M, English, 6, 35, 84, laptop, round, 200, 2, 3, 2, 2, 10, 9, 27, 28, 20, 18, 14, 14, 10, 9, 0, 0, 0.05, 7, Zach, 
A1A7O3TW2O0TPM, M, English, 6, 35, 63, headphones, sharp, 1997, 36, 36, 8, 7, 5, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.9, 8, Eric, 
A1A7O3TW2O0TPM, M, English, 6, 35, 5, electric kettle, round, 500, 36, 36, 34, 35, 30, 30, 25, 24, 20, 20, 1, 1, 0, 1, 1, 1, 0.9, 9, Ed, 
A1A7O3TW2O0TPM, M, English, 6, 35, 80, watch, sharp, 10001, 7, 7, 7, 8, 20, 20, 20, 20, 7, 8, 3, 2, 2, 2, 2, 2, 0.175, 10, Rick, 
A1A7O3TW2O0TPM, M, English, 6, 35, 57, headphones, sharp, 18, 36, 37, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0.9, 11, Seth, 
A1A7O3TW2O0TPM, M, English, 6, 35, 87, laptop, round, 2000, 0, 0, 0, 0, 5, 6, 6, 7, 28, 27, 28, 28, 35, 35, 0, 1, 0, 12, Rodney, 
A1A7O3TW2O0TPM, M, English, 6, 35, 86, laptop, round, 1000, 1, 1, 1, 0, 9, 9, 20, 24, 23, 24, 34, 34, 1, 1, 0, 1, 0.025, 13, Theodore, 
A1A7O3TW2O0TPM, M, English, 6, 35, 30, coffee maker, sharp, 1001, 7, 7, 32, 32, 28, 28, 13, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0.175, 14, Jerry, 
A1A7O3TW2O0TPM, M, English, 6, 35, 29, coffee maker, sharp, 501, 2, 2, 24, 24, 15, 16, 16, 15, 10, 10, 0, 0, 0, 0, 0, 0, 0.05, 15, Irvin, 
A1A7O3TW2O0TPM, M, English, 6, 35, 95, laptop, sharp, 2001, 0, 0, 0, 1, 9, 9, 10, 10, 14, 16, 25, 26, 25, 25, 0, 0, 0, 16, Carl, 
A1A7O3TW2O0TPM, M, English, 6, 35, 44, sweater, sharp, 198, 2, 1, 25, 24, 15, 15, 11, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 17, Edward, 
A1A7O3TW2O0TPM, M, English, 6, 35, 93, laptop, sharp, 501, 0, 0, 0, 0, 12, 13, 20, 22, 28, 29, 18, 16, 17, 18, 1, 0, 0, 18, Joseph, 
A1A7O3TW2O0TPM, M, English, 6, 35, 83, laptop, round, 100, 0, 1, 0, 0, 34, 35, 29, 29, 28, 28, 20, 20, 14, 15, 0, 0, 0, 19, Sean, 
A1A7O3TW2O0TPM, M, English, 6, 35, 74, watch, sharp, 52, 15, 16, 32, 33, 12, 12, 7, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0.375, 20, Howard, 
A1A7O3TW2O0TPM, M, English, 6, 35, 79, watch, sharp, 1998, 6, 8, 17, 18, 26, 26, 17, 17, 13, 13, 9, 9, 0, 0, 0, 0, 0.15, 21, Tom, 
A1A7O3TW2O0TPM, M, English, 6, 35, 90, laptop, sharp, 48, 0, 0, 9, 9, 28, 27, 20, 20, 17, 16, 10, 10, 9, 0, 0, 0, 0, 22, Roger, 
A1A7O3TW2O0TPM, M, English, 6, 35, 91, laptop, sharp, 99, 0, 0, 0, 0, 30, 29, 24, 23, 20, 20, 17, 17, 6, 0, 0, 0, 0, 23, Greg, 
A1A7O3TW2O0TPM, M, English, 6, 35, 53, headphones, round, 500, 24, 23, 16, 16, 10, 10, 6, 6, 5, 5, 0, 0, 0, 0, 0, 0, 0.6, 24, Norman, 
A1A7O3TW2O0TPM, M, English, 6, 35, 22, coffee maker, round, 1000, 0, 1, 22, 25, 29, 29, 19, 19, 7, 8, 3, 0, 0, 0, 0, 0, 0, 25, Barry, 
A1A7O3TW2O0TPM, M, English, 6, 35, 82, laptop, round, 50, 0, 0, 0, 0, 27, 27, 24, 24, 20, 20, 14, 16, 9, 9, 0, 0, 0, 26, Kirk, 
A1A7O3TW2O0TPM, M, English, 6, 35, 58, headphones, sharp, 52, 24, 24, 29, 29, 5, 4, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 27, Tim, 
A1A7O3TW2O0TPM, M, English, 6, 35, 1, electric kettle, round, 20, 34, 33, 20, 19, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 28, Alex, 
A1A7O3TW2O0TPM, M, English, 6, 35, 19, coffee maker, round, 100, 0, 0, 32, 34, 33, 32, 20, 20, 8, 8, 0, 0, 0, 0, 0, 0, 0, 29, Terry, 
A1A7O3TW2O0TPM, M, English, 6, 35, 2, electric kettle, round, 50, 28, 29, 36, 37, 20, 20, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 30, Bob, 
A1A7O3TW2O0TPM, M, English, 6, 35, 10, electric kettle, sharp, 47, 26, 27, 33, 33, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.65, 31, Jake, 
A1A7O3TW2O0TPM, M, English, 6, 35, 47, sweater, sharp, 2001, 11, 14, 35, 35, 26, 25, 20, 20, 12, 13, 9, 8, 4, 4, 0, 0, 0.275, 32, Henry, 
A18T7E73TNGOKP, M, english, 4, 17, 92, laptop, sharp, 201, 2, 0, 7, 12, 12, 14, 37, 40, 23, 20, 0, 0, 1, 0, 1, 0, 0.05, 1, Scott, 
A18T7E73TNGOKP, M, english, 4, 17, 16, electric kettle, sharp, 9999, 35, 40, 36, 20, 1, 0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 0.875, 2, Paul, 
A18T7E73TNGOKP, M, english, 4, 17, 11, electric kettle, sharp, 97, 7, 7, 17, 20, 1, 40, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0.175, 3, Kevin, 
A18T7E73TNGOKP, M, english, 4, 17, 29, coffee maker, sharp, 498, 0, 2, 17, 15, 16, 17, 0, 0, 20, 20, 1, 0, 1, 0, 0, 0, 0, 4, Irvin, 
A18T7E73TNGOKP, M, english, 4, 17, 63, headphones, sharp, 2002, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 20, 1, 0, 0.025, 5, Eric, 
A18T7E73TNGOKP, M, english, 4, 17, 20, coffee maker, round, 200, 1, 1, 1, 1, 0, 1, 39, 35, 1, 1, 1, 1, 1, 1, 1, 0, 0.025, 6, Victor, 
A18T7E73TNGOKP, M, english, 4, 17, 7, electric kettle, round, 2000, 25, 30, 35, 35, 39, 37, 26, 27, 20, 20, 2, 0, 0, 0, 0, 0, 0.625, 7, George, 
A18T7E73TNGOKP, M, english, 4, 17, 13, electric kettle, sharp, 498, 3, 2, 2, 2, 2, 1, 1, 3, 1, 29, 22, 1, 2, 1, 1, 1, 0.075, 8, Mark, 
A18T7E73TNGOKP, M, english, 4, 17, 85, laptop, round, 500, 1, 1, 1, 1, 1, 1, 0, 1, 36, 28, 1, 1, 1, 2, 2, 2, 0.025, 9, Dean, 
A18T7E73TNGOKP, M, english, 4, 17, 87, laptop, round, 2000, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 36, 1, 1, 3, 0.025, 10, Rodney, 
A18T7E73TNGOKP, M, english, 4, 17, 60, headphones, sharp, 198, 1, 1, 1, 1, 1, 2, 31, 34, 1, 1, 3, 1, 1, 1, 1, 1, 0.025, 11, Ben, 
A18T7E73TNGOKP, M, english, 4, 17, 67, watch, round, 100, 1, 1, 1, 1, 39, 29, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 0.025, 12, Adam, 
A18T7E73TNGOKP, M, english, 4, 17, 48, sweater, sharp, 9997, 4, 10, 13, 16, 36, 32, 20, 1, 0, 1, 1, 1, 1, 1, 0, 2, 0.1, 13, Isaac, 
A18T7E73TNGOKP, M, english, 4, 17, 22, coffee maker, round, 1000, 39, 39, 34, 29, 25, 1, 1, 1, 1, 1, 29, 20, 1, 2, 1, 1, 0.975, 14, Barry, 
A18T7E73TNGOKP, M, english, 4, 17, 47, sweater, sharp, 1999, 13, 23, 20, 17, 24, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 2, 0.325, 15, Henry, 
A18T7E73TNGOKP, M, english, 4, 17, 17, coffee maker, round, 20, 37, 26, 26, 20, 2, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0.925, 16, Ryan, 
A18T7E73TNGOKP, M, english, 4, 17, 81, laptop, round, 20, 9, 20, 24, 1, 2, 1, 34, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0.225, 17, Ian, 
A18T7E73TNGOKP, M, english, 4, 17, 8, electric kettle, round, 10000, 38, 33, 29, 18, 16, 18, 23, 13, 0, 1, 1, 1, 1, 1, 1, 1, 0.95, 18, Harry, 
A18T7E73TNGOKP, M, english, 4, 17, 15, electric kettle, sharp, 2003, 2, 2, 2, 19, 2, 1, 20, 2, 1, 1, 2, 1, 1, 0, 0, 1, 0.05, 19, Owen, 
A18T7E73TNGOKP, M, english, 4, 17, 27, coffee maker, sharp, 98, 3, 15, 23, 20, 20, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0.075, 20, Gabe, 
A18T7E73TNGOKP, M, english, 4, 17, 42, sweater, sharp, 47, 14, 16, 26, 18, 15, 20, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0.35, 21, Corey, 
A18T7E73TNGOKP, M, english, 4, 17, 30, coffee maker, sharp, 1002, 28, 33, 31, 35, 7, 13, 16, 16, 20, 13, 1, 1, 1, 1, 2, 2, 0.7, 22, Jerry, 
A18T7E73TNGOKP, M, english, 4, 17, 52, headphones, round, 200, 2, 2, 2, 1, 0, 1, 35, 1, 1, 1, 1, 2, 2, 2, 2, 3, 0.05, 23, Matt, 
A18T7E73TNGOKP, M, english, 4, 17, 45, sweater, sharp, 499, 2, 2, 2, 2, 1, 1, 1, 1, 20, 20, 2, 2, 0, 0, 1, 1, 0.05, 24, Fred, 
A18T7E73TNGOKP, M, english, 4, 17, 28, coffee maker, sharp, 201, 2, 1, 1, 2, 1, 1, 2, 20, 1, 1, 1, 1, 1, 1, 2, 2, 0.05, 25, Hal, 
A18T7E73TNGOKP, M, english, 4, 17, 61, headphones, sharp, 498, 17, 20, 20, 23, 20, 20, 24, 23, 2, 17, 2, 1, 1, 1, 0, 1, 0.425, 26, Cyrus, 
A18T7E73TNGOKP, M, english, 4, 17, 55, headphones, round, 2000, 0, 0, 0, 1, 1, 2, 2, 3, 4, 2, 2, 4, 24, 17, 2, 3, 0, 27, Phillip, 
A18T7E73TNGOKP, M, english, 4, 17, 59, headphones, sharp, 101, 2, 1, 2, 2, 4, 20, 1, 1, 1, 1, 2, 1, 2, 0, 1, 1, 0.05, 28, Aaron, 
A18T7E73TNGOKP, M, english, 4, 17, 24, coffee maker, round, 10000, 1, 1, 1, 0, 3, 2, 2, 2, 1, 0, 1, 1, 1, 2, 0, 0, 0.025, 29, Darren, 
A18T7E73TNGOKP, M, english, 4, 17, 90, laptop, sharp, 51, 1, 1, 1, 20, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 0.025, 30, Roger, 
A18T7E73TNGOKP, M, english, 4, 17, 46, sweater, sharp, 1002, 2, 2, 2, 2, 3, 1, 1, 2, 2, 1, 1, 20, 2, 2, 2, 0, 0.05, 31, Garrett, 
A18T7E73TNGOKP, M, english, 4, 17, 23, coffee maker, round, 2000, 14, 13, 20, 13, 22, 22, 32, 1, 3, 3, 2, 3, 20, 1, 2, 2, 0.35, 32, Cameron, 
A323WW03VM8089, M, English, 4, 45, 24, coffee maker, round, 10000, 11, 10, 23, 21, 28, 23, 29, 29, 7, 7, 6, 6, 5, 6, 4, 4, 0.275, 1, Darren, 
A323WW03VM8089, M, English, 4, 45, 73, watch, sharp, 23, 17, 35, 16, 12, 7, 8, 8, 7, 7, 7, 5, 6, 3, 4, 0, 1, 0.425, 2, Billy, 
A323WW03VM8089, M, English, 4, 45, 23, coffee maker, round, 2000, 3, 4, 4, 4, 12, 12, 12, 11, 24, 24, 28, 28, 33, 33, 5, 4, 0.075, 3, Cameron, 
A323WW03VM8089, M, English, 4, 45, 48, sweater, sharp, 9999, 20, 20, 28, 20, 30, 30, 33, 33, 35, 33, 10, 10, 10, 9, 1, 2, 0.5, 4, Isaac, 
A323WW03VM8089, M, English, 4, 45, 66, watch, round, 50, 13, 12, 37, 36, 15, 14, 14, 14, 6, 6, 3, 3, 2, 2, 2, 2, 0.325, 5, Brian, 
A323WW03VM8089, M, English, 4, 45, 19, coffee maker, round, 100, 11, 11, 12, 11, 37, 37, 16, 16, 8, 8, 6, 6, 6, 6, 3, 2, 0.275, 6, Terry, 
A323WW03VM8089, M, English, 4, 45, 67, watch, round, 100, 10, 10, 12, 12, 39, 36, 15, 13, 5, 7, 4, 4, 5, 5, 2, 2, 0.25, 7, Adam, 
