workerID, gender, nativeLanguage, income, age, sentenceID, domain, utteredPrice, utteredPriceRounded, utteredType, actualPrice, actualPriceRounded, actualType, probOpinion, order, buyer, 
A2Y8CPGC4IJPSK, M, English,0,25,142, laptop,10000,10000, round,500,500, round,0.25,11, Albert, 
A2Y8CPGC4IJPSK, M, English,0,25,71, watch,1000,1000, round,501,500, sharp,0.275,12, Bob, 
A2Y8CPGC4IJPSK, M, English,0,25,162, laptop,998,1000, sharp,998,1000, sharp,0.5,13, Eric, 
A2Y8CPGC4IJPSK, M, English,0,25,13, electric kettle,5000,5000, round,50,50, round,0.5,14, Frank, 
A2Y8CPGC4IJPSK, M, English,0,25,176, laptop,10003,10000, sharp,52,50, sharp,0.025,15, Luke, 
A2Y8CPGC4IJPSK, M, English,0,25,121, laptop,50,50, round,50,50, round,0.5,16, Winston, 
A2Y8CPGC4IJPSK, M, English,0,25,164, laptop,5001,5000, sharp,500,500, round,0,17, Calvin, 
A2Y8CPGC4IJPSK, M, English,0,25,180, laptop,10002,10000, sharp,10002,10000, sharp,0.5,18, Harry, 
A2Y8CPGC4IJPSK, M, English,0,25,155, laptop,501,500, sharp,49,50, sharp,0.5,19, Alex, 
A2Y8CPGC4IJPSK, M, English,0,25,129, laptop,1000,1000, round,1000,1000, round,0.7,20, Charles, 
A2Y8CPGC4IJPSK, M, English,0,25,8, electric kettle,1000,1000, round,500,500, round,0.95,21, Nathan, 
A2Y8CPGC4IJPSK, M, English,0,25,87, watch,10000,10000, round,499,500, sharp,0.75,22, Jake, 
A2Y8CPGC4IJPSK, M, English,0,25,114, watch,10001,10000, sharp,5000,5000, round,0.075,23, Barry, 
A2Y8CPGC4IJPSK, M, English,0,25,2, electric kettle,50,50, round,49,50, sharp,0.3,24, Ethan, 
A2Y8CPGC4IJPSK, M, English,0,25,40, electric kettle,1002,1000, sharp,53,50, sharp,0.05,25, Victor, 
A2Y8CPGC4IJPSK, M, English,0,25,104, watch,4998,5000, sharp,500,500, round,0,26, Gary, 
A2Y8CPGC4IJPSK, M, English,0,25,107, watch,5001,5000, sharp,49,50, sharp,0,27, Ivan, 
A2Y8CPGC4IJPSK, M, English,0,25,173, laptop,9999,10000, sharp,1000,1000, round,0.025,28, Steve, 
A2Y8CPGC4IJPSK, M, English,0,25,131, laptop,1000,1000, round,497,500, sharp,0.025,29, Owen, 
A2Y8CPGC4IJPSK, M, English,0,25,10, electric kettle,1000,1000, round,48,50, sharp,0.025,30, David, 
A1CA1PH52XPXPR, F, english,6,17,20, electric kettle,5000,5000, round,4997,5000, sharp,0.625,1, Gary, 
A1CA1PH52XPXPR, F, english,6,17,13, electric kettle,5000,5000, round,50,50, round,0.85,2, Charles, 
A1CA1PH52XPXPR, F, english,6,17,59, electric kettle,9998,10000, sharp,4998,5000, sharp,0.85,3, Ethan, 
A1CA1PH52XPXPR, F, english,6,17,139, laptop,5000,5000, round,998,1000, sharp,0.3,4, Owen, 
A1CA1PH52XPXPR, F, english,6,17,25, electric kettle,10000,10000, round,10000,10000, round,0.5,5, Daniel, 
A1CA1PH52XPXPR, F, english,6,17,135, laptop,5000,5000, round,1000,1000, round,0.35,6, Zach, 
A1CA1PH52XPXPR, F, english,6,17,166, laptop,4999,5000, sharp,5000,5000, round,0.2,7, Luke, 
A1CA1PH52XPXPR, F, english,6,17,41, electric kettle,1003,1000, sharp,501,500, sharp,0.65,8, Tom, 
A1CA1PH52XPXPR, F, english,6,17,7, electric kettle,1000,1000, round,50,50, round,0.925,9, Patrick, 
A1CA1PH52XPXPR, F, english,6,17,65, watch,500,500, round,53,50, sharp,0.85,10, Quinn, 
A1CA1PH52XPXPR, F, english,6,17,3, electric kettle,500,500, round,50,50, round,0.85,11, Matt, 
A1CA1PH52XPXPR, F, english,6,17,175, laptop,10003,10000, sharp,10000,10000, round,0.5,12, Eric, 
A1CA1PH52XPXPR, F, english,6,17,149, laptop,10000,10000, round,5002,5000, sharp,0.775,13, Frank, 
A1CA1PH52XPXPR, F, english,6,17,34, electric kettle,502,500, sharp,500,500, round,0.5,14, Calvin, 
A1CA1PH52XPXPR, F, english,6,17,152, laptop,49,50, sharp,49,50, sharp,0.25,15, Harry, 
A1CA1PH52XPXPR, F, english,6,17,64, watch,500,500, round,500,500, round,0.25,16, David, 
A1CA1PH52XPXPR, F, english,6,17,180, laptop,10003,10000, sharp,10003,10000, sharp,0.25,17, Fred, 
A1CA1PH52XPXPR, F, english,6,17,88, watch,10000,10000, round,997,1000, sharp,0.75,18, George, 
A1CA1PH52XPXPR, F, english,6,17,43, electric kettle,4997,5000, sharp,50,50, round,0.75,19, Albert, 
A1CA1PH52XPXPR, F, english,6,17,54, electric kettle,10001,10000, sharp,5000,5000, round,0.85,20, Jake, 
A1CA1PH52XPXPR, F, english,6,17,122, laptop,50,50, round,53,50, sharp,0.5,21, Nathan, 
A1CA1PH52XPXPR, F, english,6,17,40, electric kettle,997,1000, sharp,52,50, sharp,0.775,22, Victor, 
A1CA1PH52XPXPR, F, english,6,17,174, laptop,9998,10000, sharp,5000,5000, round,0.725,23, Steve, 
A1CA1PH52XPXPR, F, english,6,17,37, electric kettle,998,1000, sharp,50,50, round,0.8,24, Ivan, 
A1CA1PH52XPXPR, F, english,6,17,74, watch,5000,5000, round,500,500, round,0.95,25, Kenneth, 
A1CA1PH52XPXPR, F, english,6,17,39, electric kettle,1003,1000, sharp,1000,1000, round,0.225,26, Alex, 
A1CA1PH52XPXPR, F, english,6,17,125, laptop,500,500, round,53,50, sharp,0.75,27, Winston, 
A1CA1PH52XPXPR, F, english,6,17,140, laptop,5000,5000, round,5002,5000, sharp,0.175,28, Bob, 
A1CA1PH52XPXPR, F, english,6,17,22, electric kettle,10000,10000, round,500,500, round,0.85,29, Robert, 
A1CA1PH52XPXPR, F, english,6,17,103, watch,4997,5000, sharp,50,50, round,0.9,30, Barry, 
A3LNPBZXHKKAA7, F, English,8,45,157, laptop,998,1000, sharp,50,50, round,0.6,1, Calvin, 
A3LNPBZXHKKAA7, F, English,8,45,68, watch,1000,1000, round,500,500, round,0.375,2, Barry, 
A3LNPBZXHKKAA7, F, English,8,45,88, watch,10000,10000, round,997,1000, sharp,0.375,3, Bob, 
A3LNPBZXHKKAA7, F, English,8,45,53, electric kettle,10001,10000, sharp,1000,1000, round,0.25,4, Alex, 
A3LNPBZXHKKAA7, F, English,8,45,26, electric kettle,10000,10000, round,52,50, sharp,0.25,5, Robert, 
A3LNPBZXHKKAA7, F, English,8,45,71, watch,1000,1000, round,503,500, sharp,0.35,6, Fred, 
A3LNPBZXHKKAA7, F, English,8,45,42, electric kettle,999,1000, sharp,999,1000, sharp,0.5,7, Gary, 
A3LNPBZXHKKAA7, F, English,8,45,138, laptop,5000,5000, round,501,500, sharp,0.25,8, David, 
A3LNPBZXHKKAA7, F, English,8,45,89, watch,10000,10000, round,5001,5000, sharp,0.35,9, Kenneth, 
A3LNPBZXHKKAA7, F, English,8,45,125, laptop,500,500, round,49,50, sharp,0,10, Steve, 
A3LNPBZXHKKAA7, F, English,8,45,46, electric kettle,4998,5000, sharp,5000,5000, round,0.5,11, Winston, 
A3LNPBZXHKKAA7, F, English,8,45,106, watch,4999,5000, sharp,5000,5000, round,0.525,12, Ethan, 
A3LNPBZXHKKAA7, F, English,8,45,160, laptop,1002,1000, sharp,49,50, sharp,0,13, Nathan, 
A3LNPBZXHKKAA7, F, English,8,45,169, laptop,5003,5000, sharp,1001,1000, sharp,0.425,14, Owen, 
A3LNPBZXHKKAA7, F, English,8,45,2, electric kettle,50,50, round,53,50, sharp,0.525,15, Patrick, 
A3LNPBZXHKKAA7, F, English,8,45,56, electric kettle,10002,10000, sharp,51,50, sharp,0.25,16, Ivan, 
A3LNPBZXHKKAA7, F, English,8,45,142, laptop,10000,10000, round,500,500, round,0.375,17, Victor, 
A3LNPBZXHKKAA7, F, English,8,45,30, electric kettle,10000,10000, round,10002,10000, sharp,0.5,18, Matt, 
A3LNPBZXHKKAA7, F, English,8,45,85, watch,10000,10000, round,10000,10000, round,0.5,19, Frank, 
A3LNPBZXHKKAA7, F, English,8,45,121, laptop,50,50, round,50,50, round,0.25,20, Jake, 
A3LNPBZXHKKAA7, F, English,8,45,8, electric kettle,1000,1000, round,500,500, round,0.275,21, George, 
A3LNPBZXHKKAA7, F, English,8,45,45, electric kettle,4997,5000, sharp,1000,1000, round,0.35,22, Daniel, 
A3LNPBZXHKKAA7, F, English,8,45,64, watch,500,500, round,500,500, round,0.5,23, Eric, 
A3LNPBZXHKKAA7, F, English,8,45,74, watch,5000,5000, round,500,500, round,0.25,24, Tom, 
A3LNPBZXHKKAA7, F, English,8,45,117, watch,9998,10000, sharp,502,500, sharp,0.25,25, Charles, 
A3LNPBZXHKKAA7, F, English,8,45,13, electric kettle,5000,5000, round,50,50, round,0.275,26, Luke, 
A3LNPBZXHKKAA7, F, English,8,45,44, electric kettle,5002,5000, sharp,500,500, round,0.25,27, Albert, 
A3LNPBZXHKKAA7, F, English,8,45,180, laptop,9997,10000, sharp,9997,10000, sharp,0.5,28, Zach, 
A3LNPBZXHKKAA7, F, English,8,45,24, electric kettle,10000,10000, round,5000,5000, round,0.375,29, Quinn, 
A3LNPBZXHKKAA7, F, English,8,45,51, electric kettle,10002,10000, sharp,50,50, round,0.325,30, Harry, 
A3PRX6CU0P34NE, M, English,4,25,81, watch,10000,10000, round,50,50, round,0.925,1, Ethan, 
A3PRX6CU0P34NE, M, English,4,25,14, electric kettle,5000,5000, round,500,500, round,0.85,2, Barry, 
A3PRX6CU0P34NE, M, English,4,25,90, watch,10000,10000, round,10002,10000, sharp,0.25,3, Frank, 
A3PRX6CU0P34NE, M, English,4,25,108, watch,4998,5000, sharp,499,500, sharp,0.85,4, Charles, 
A3PRX6CU0P34NE, M, English,4,25,47, electric kettle,5003,5000, sharp,53,50, sharp,0.875,5, David, 
A3PRX6CU0P34NE, M, English,4,25,46, electric kettle,5003,5000, sharp,5000,5000, round,0.25,6, Patrick, 
A3PRX6CU0P34NE, M, English,4,25,86, watch,10000,10000, round,47,50, sharp,1,7, Zach, 
A3PRX6CU0P34NE, M, English,4,25,177, laptop,9999,10000, sharp,499,500, sharp,0.875,8, Nathan, 
A3PRX6CU0P34NE, M, English,4,25,94, watch,501,500, sharp,500,500, round,0.15,9, Robert, 
A3PRX6CU0P34NE, M, English,4,25,176, laptop,10002,10000, sharp,49,50, sharp,1,10, Bob, 
A3PRX6CU0P34NE, M, English,4,25,98, watch,1002,1000, sharp,500,500, round,0.75,11, Matt, 
A3PRX6CU0P34NE, M, English,4,25,100, watch,1003,1000, sharp,52,50, sharp,0.675,12, George, 
A3PRX6CU0P34NE, M, English,4,25,129, laptop,1000,1000, round,1000,1000, round,0.15,13, Owen, 
A3PRX6CU0P34NE, M, English,4,25,121, laptop,50,50, round,50,50, round,0,14, Steve, 
A3PRX6CU0P34NE, M, English,4,25,58, electric kettle,10002,10000, sharp,999,1000, sharp,0.9,15, Gary, 
A3PRX6CU0P34NE, M, English,4,25,168, laptop,5001,5000, sharp,497,500, sharp,0.825,16, Alex, 
A3PRX6CU0P34NE, M, English,4,25,67, watch,1000,1000, round,50,50, round,0.775,17, Eric, 
A3PRX6CU0P34NE, M, English,4,25,53, electric kettle,9997,10000, sharp,1000,1000, round,0.85,18, Tom, 
A3PRX6CU0P34NE, M, English,4,25,148, laptop,10000,10000, round,998,1000, sharp,0.875,19, Daniel, 
A3PRX6CU0P34NE, M, English,4,25,145, laptop,10000,10000, round,10000,10000, round,0.25,20, Luke, 
A3PRX6CU0P34NE, M, English,4,25,113, watch,10001,10000, sharp,1000,1000, round,0.95,21, Albert, 
A3PRX6CU0P34NE, M, English,4,25,103, watch,4999,5000, sharp,50,50, round,0.85,22, Fred, 
A3PRX6CU0P34NE, M, English,4,25,178, laptop,9999,10000, sharp,998,1000, sharp,0.825,23, Quinn, 
A3PRX6CU0P34NE, M, English,4,25,173, laptop,9997,10000, sharp,1000,1000, round,0.875,24, Kenneth, 
A3PRX6CU0P34NE, M, English,4,25,115, watch,9997,10000, sharp,10000,10000, round,0,25, Calvin, 
A3PRX6CU0P34NE, M, English,4,25,162, laptop,998,1000, sharp,998,1000, sharp,0.125,26, Winston, 
A3PRX6CU0P34NE, M, English,4,25,125, laptop,500,500, round,49,50, sharp,0.875,27, Victor, 
A3PRX6CU0P34NE, M, English,4,25,16, electric kettle,5000,5000, round,5000,5000, round,0.15,28, Harry, 
A3PRX6CU0P34NE, M, English,4,25,66, watch,500,500, round,498,500, sharp,0.25,29, Jake, 
A3PRX6CU0P34NE, M, English,4,25,154, laptop,498,500, sharp,500,500, round,0,30, Ivan, 
A3862RIFFUV141, M, English,4,45,58, electric kettle,9998,10000, sharp,998,1000, sharp,1,1, Fred, 
A3862RIFFUV141, M, English,4,45,113, watch,9998,10000, sharp,1000,1000, round,0.9,2, Gary, 
A3862RIFFUV141, M, English,4,45,176, laptop,10002,10000, sharp,52,50, sharp,0.125,3, Frank, 
A3862RIFFUV141, M, English,4,45,44, electric kettle,4998,5000, sharp,500,500, round,0.85,4, Charles, 
A3862RIFFUV141, M, English,4,45,13, electric kettle,5000,5000, round,50,50, round,0.35,5, Bob, 
A3862RIFFUV141, M, English,4,45,149, laptop,10000,10000, round,4998,5000, sharp,0.925,6, Winston, 
A3862RIFFUV141, M, English,4,45,180, laptop,10002,10000, sharp,10002,10000, sharp,1,7, Quinn, 
A3862RIFFUV141, M, English,4,45,2, electric kettle,50,50, round,52,50, sharp,0.1,8, Luke, 
A3862RIFFUV141, M, English,4,45,108, watch,4999,5000, sharp,498,500, sharp,0.75,9, Calvin, 
A3862RIFFUV141, M, English,4,45,33, electric kettle,501,500, sharp,50,50, round,0.6,10, Barry, 
A3862RIFFUV141, M, English,4,45,114, watch,9998,10000, sharp,5000,5000, round,0.9,11, Eric, 
A3862RIFFUV141, M, English,4,45,169, laptop,5003,5000, sharp,997,1000, sharp,0.725,12, David, 
A3862RIFFUV141, M, English,4,45,39, electric kettle,1003,1000, sharp,1000,1000, round,0.8,13, Daniel, 
A3862RIFFUV141, M, English,4,45,28, electric kettle,10000,10000, round,1002,1000, sharp,0.925,14, Kenneth, 
A3862RIFFUV141, M, English,4,45,142, laptop,10000,10000, round,500,500, round,0.675,15, Steve, 
A3862RIFFUV141, M, English,4,45,139, laptop,5000,5000, round,1003,1000, sharp,0.825,16, Alex, 
A3862RIFFUV141, M, English,4,45,109, watch,4998,5000, sharp,1001,1000, sharp,0.7,17, Ethan, 
A3862RIFFUV141, M, English,4,45,111, watch,10003,10000, sharp,50,50, round,0.2,18, Matt, 
A3862RIFFUV141, M, English,4,45,25, electric kettle,10000,10000, round,10000,10000, round,1,19, Jake, 
A3862RIFFUV141, M, English,4,45,17, electric kettle,5000,5000, round,51,50, sharp,0.225,20, Victor, 
A3862RIFFUV141, M, English,4,45,125, laptop,500,500, round,52,50, sharp,0.15,21, George, 
A3862RIFFUV141, M, English,4,45,20, electric kettle,5000,5000, round,5001,5000, sharp,0.925,22, Robert, 
A3862RIFFUV141, M, English,4,45,153, laptop,503,500, sharp,50,50, round,0.075,23, Owen, 
A3862RIFFUV141, M, English,4,45,144, laptop,10000,10000, round,5000,5000, round,0.975,24, Patrick, 
A3862RIFFUV141, M, English,4,45,160, laptop,1002,1000, sharp,52,50, sharp,0.15,25, Albert, 
A3862RIFFUV141, M, English,4,45,124, laptop,500,500, round,500,500, round,0.5,26, Zach, 
A3862RIFFUV141, M, English,4,45,174, laptop,9998,10000, sharp,5000,5000, round,0.925,27, Tom, 
A3862RIFFUV141, M, English,4,45,132, laptop,1000,1000, round,998,1000, sharp,0.7,28, Nathan, 
A3862RIFFUV141, M, English,4,45,53, electric kettle,9998,10000, sharp,1000,1000, round,0.85,29, Ivan, 
A3862RIFFUV141, M, English,4,45,151, laptop,52,50, sharp,50,50, round,0.05,30, Harry, 
A2V9WRIAL9CJZT, F, english,0,45,78, watch,5000,5000, round,502,500, sharp,0.25,1, Ethan, 
A2V9WRIAL9CJZT, F, english,0,45,70, watch,1000,1000, round,48,50, sharp,0.15,2, Quinn, 
A2V9WRIAL9CJZT, F, english,0,45,10, electric kettle,1000,1000, round,48,50, sharp,0.175,3, Albert, 
A2V9WRIAL9CJZT, F, english,0,45,6, electric kettle,500,500, round,501,500, sharp,0.55,4, Eric, 
A2V9WRIAL9CJZT, F, english,0,45,87, watch,10000,10000, round,499,500, sharp,0.2,5, Nathan, 
A2V9WRIAL9CJZT, F, english,0,45,116, watch,10002,10000, sharp,48,50, sharp,0.2,6, Calvin, 
A2V9WRIAL9CJZT, F, english,0,45,82, watch,10000,10000, round,500,500, round,0.425,7, David, 
A2V9WRIAL9CJZT, F, english,0,45,49, electric kettle,5002,5000, sharp,1002,1000, sharp,0.55,8, Gary, 
A2V9WRIAL9CJZT, F, english,0,45,54, electric kettle,9998,10000, sharp,5000,5000, round,0.575,9, Alex, 
A2V9WRIAL9CJZT, F, english,0,45,5, electric kettle,500,500, round,47,50, sharp,0.2,10, Harry, 
A2V9WRIAL9CJZT, F, english,0,45,151, laptop,53,50, sharp,50,50, round,0.575,11, Frank, 
A2V9WRIAL9CJZT, F, english,0,45,11, electric kettle,1000,1000, round,499,500, sharp,0.375,12, Barry, 
A2V9WRIAL9CJZT, F, english,0,45,171, laptop,10002,10000, sharp,50,50, round,0.125,13, Winston, 
A2V9WRIAL9CJZT, F, english,0,45,143, laptop,10000,10000, round,1000,1000, round,0.3,14, Owen, 
A2V9WRIAL9CJZT, F, english,0,45,127, laptop,1000,1000, round,50,50, round,0.2,15, Zach, 
A2V9WRIAL9CJZT, F, english,0,45,19, electric kettle,5000,5000, round,1003,1000, sharp,0.225,16, Matt, 
A2V9WRIAL9CJZT, F, english,0,45,90, watch,10000,10000, round,10001,10000, sharp,0.625,17, Steve, 
A2V9WRIAL9CJZT, F, english,0,45,179, laptop,10003,10000, sharp,5001,5000, sharp,0.4,18, Jake, 
A2V9WRIAL9CJZT, F, english,0,45,85, watch,10000,10000, round,10000,10000, round,0.7,19, Robert, 
A2V9WRIAL9CJZT, F, english,0,45,13, electric kettle,5000,5000, round,50,50, round,0.175,20, Luke, 
A2V9WRIAL9CJZT, F, english,0,45,109, watch,5002,5000, sharp,998,1000, sharp,0.375,21, Patrick, 
A2V9WRIAL9CJZT, F, english,0,45,26, electric kettle,10000,10000, round,52,50, sharp,0.15,22, Ivan, 
A2V9WRIAL9CJZT, F, english,0,45,75, watch,5000,5000, round,1000,1000, round,0.275,23, Daniel, 
A2V9WRIAL9CJZT, F, english,0,45,106, watch,4998,5000, sharp,5000,5000, round,0.425,24, Charles, 
A2V9WRIAL9CJZT, F, english,0,45,92, watch,47,50, sharp,47,50, sharp,0.275,25, Kenneth, 
A2V9WRIAL9CJZT, F, english,0,45,124, laptop,500,500, round,500,500, round,0.375,26, Fred, 
A2V9WRIAL9CJZT, F, english,0,45,91, watch,47,50, sharp,50,50, round,0.225,27, Tom, 
A2V9WRIAL9CJZT, F, english,0,45,1, electric kettle,50,50, round,50,50, round,0.15,28, George, 
A2V9WRIAL9CJZT, F, english,0,45,73, watch,5000,5000, round,50,50, round,0.225,29, Bob, 
A2V9WRIAL9CJZT, F, english,0,45,173, laptop,9997,10000, sharp,1000,1000, round,0.25,30, Victor, 
A2QT68NJYAJV9P, F, English,6,45,34, electric kettle,502,500, sharp,500,500, round,0.75,1, Ethan, 
A2QT68NJYAJV9P, F, English,6,45,48, electric kettle,5002,5000, sharp,501,500, sharp,1,2, Jake, 
A2QT68NJYAJV9P, F, English,6,45,60, electric kettle,10002,10000, sharp,10002,10000, sharp,1,3, Patrick, 
A2QT68NJYAJV9P, F, English,6,45,22, electric kettle,10000,10000, round,500,500, round,1,4, Bob, 
A2QT68NJYAJV9P, F, English,6,45,146, laptop,10000,10000, round,53,50, sharp,0.75,5, Daniel, 
A2QT68NJYAJV9P, F, English,6,45,138, laptop,5000,5000, round,501,500, sharp,0.975,6, Ivan, 
A2QT68NJYAJV9P, F, English,6,45,91, watch,53,50, sharp,50,50, round,0.25,7, Eric, 
A2QT68NJYAJV9P, F, English,6,45,104, watch,4999,5000, sharp,500,500, round,1,8, Victor, 
A2QT68NJYAJV9P, F, English,6,45,112, watch,9999,10000, sharp,500,500, round,0.975,9, Calvin, 
A2QT68NJYAJV9P, F, English,6,45,32, electric kettle,51,50, sharp,51,50, sharp,0.275,10, Kenneth, 
A2QT68NJYAJV9P, F, English,6,45,14, electric kettle,5000,5000, round,500,500, round,0.975,11, George, 
A2QT68NJYAJV9P, F, English,6,45,63, watch,500,500, round,50,50, round,1,12, Nathan, 
A2QT68NJYAJV9P, F, English,6,45,52, electric kettle,9997,10000, sharp,500,500, round,1,13, Quinn, 
A2QT68NJYAJV9P, F, English,6,45,170, laptop,5003,5000, sharp,5003,5000, sharp,0.5,14, Gary, 
A2QT68NJYAJV9P, F, English,6,45,95, watch,501,500, sharp,51,50, sharp,0.75,15, Luke, 
A2QT68NJYAJV9P, F, English,6,45,93, watch,498,500, sharp,50,50, round,0.725,16, Albert, 
A2QT68NJYAJV9P, F, English,6,45,110, watch,5001,5000, sharp,5001,5000, sharp,0.5,17, Charles, 
A2QT68NJYAJV9P, F, English,6,45,165, laptop,4997,5000, sharp,1000,1000, round,0.725,18, Owen, 
A2QT68NJYAJV9P, F, English,6,45,111, watch,10001,10000, sharp,50,50, round,0.975,19, David, 
A2QT68NJYAJV9P, F, English,6,45,147, laptop,10000,10000, round,503,500, sharp,1,20, Zach, 
A2QT68NJYAJV9P, F, English,6,45,28, electric kettle,10000,10000, round,999,1000, sharp,0.25,21, Matt, 
A2QT68NJYAJV9P, F, English,6,45,98, watch,1003,1000, sharp,500,500, round,0.75,22, Robert, 
A2QT68NJYAJV9P, F, English,6,45,84, watch,10000,10000, round,5000,5000, round,1,23, Harry, 
A2QT68NJYAJV9P, F, English,6,45,5, electric kettle,500,500, round,51,50, sharp,0.75,24, Winston, 
A2QT68NJYAJV9P, F, English,6,45,176, laptop,10003,10000, sharp,52,50, sharp,0.975,25, Frank, 
A2QT68NJYAJV9P, F, English,6,45,50, electric kettle,5002,5000, sharp,5002,5000, sharp,0.5,26, Steve, 
A2QT68NJYAJV9P, F, English,6,45,59, electric kettle,9998,10000, sharp,4998,5000, sharp,0.975,27, Barry, 
A2QT68NJYAJV9P, F, English,6,45,21, electric kettle,10000,10000, round,50,50, round,0.975,28, Tom, 
A2QT68NJYAJV9P, F, English,6,45,168, laptop,4999,5000, sharp,498,500, sharp,1,29, Alex, 
A2QT68NJYAJV9P, F, English,6,45,7, electric kettle,1000,1000, round,50,50, round,1,30, Fred, 
A3RYI5HXC2MJLN, M, English,4,35,89, watch,10000,10000, round,5002,5000, sharp,0.275,1, Jake, 
A3RYI5HXC2MJLN, M, English,4,35,108, watch,4997,5000, sharp,499,500, sharp,0.275,2, Winston, 
A3RYI5HXC2MJLN, M, English,4,35,177, laptop,10002,10000, sharp,503,500, sharp,0.225,3, Owen, 
