workerID,gender,language,income,age,utteranceID,domain,utteranceType,utteranceRounded,exactUtterance,utterance,utteranceExactType,opinionProb,order,interpretation,interpretationType,interpretationRounded,interpretationProb
AXOR2N1EAFVYF,M,English,4,35,93,laptop,sharp,500,503,501,biggerSharp,0,0.25,501,sharp,500,0.46875
AXOR2N1EAFVYF,M,English,4,35,93,laptop,sharp,500,503,501,biggerSharp,0,0.25,2000,round,2000,0.078125
AXOR2N1EAFVYF,M,English,4,35,93,laptop,sharp,500,503,501,biggerSharp,0,0.25,2001,sharp,2000,0.0625
AXOR2N1EAFVYF,M,English,4,35,93,laptop,sharp,500,503,501,biggerSharp,0,0.25,10000,round,10000,0.0
AXOR2N1EAFVYF,M,English,4,35,93,laptop,sharp,500,503,501,biggerSharp,0,0.25,10001,sharp,10000,0.0
AXOR2N1EAFVYF,M,English,4,35,85,laptop,round,500,500,500,round,0,0.225,500,round,500,0.434210526316
AXOR2N1EAFVYF,M,English,4,35,85,laptop,round,500,500,500,round,0,0.225,501,sharp,500,0.434210526316
AXOR2N1EAFVYF,M,English,4,35,85,laptop,round,500,500,500,round,0,0.225,2000,round,2000,0.0657894736842
AXOR2N1EAFVYF,M,English,4,35,85,laptop,round,500,500,500,round,0,0.225,2001,sharp,2000,0.0526315789474
AXOR2N1EAFVYF,M,English,4,35,85,laptop,round,500,500,500,round,0,0.225,10000,round,10000,0.0131578947368
AXOR2N1EAFVYF,M,English,4,35,85,laptop,round,500,500,500,round,0,0.225,10001,sharp,10000,0.0
AXOR2N1EAFVYF,M,English,4,35,95,laptop,sharp,2000,2001,2001,biggerSharp,0,0.7,500,round,500,0.128205128205
AXOR2N1EAFVYF,M,English,4,35,95,laptop,sharp,2000,2001,2001,biggerSharp,0,0.7,501,sharp,500,0.115384615385
AXOR2N1EAFVYF,M,English,4,35,95,laptop,sharp,2000,2001,2001,biggerSharp,0,0.7,2000,round,2000,0.358974358974
AXOR2N1EAFVYF,M,English,4,35,95,laptop,sharp,2000,2001,2001,biggerSharp,0,0.7,2001,sharp,2000,0.384615384615
AXOR2N1EAFVYF,M,English,4,35,95,laptop,sharp,2000,2001,2001,biggerSharp,0,0.7,10000,round,10000,0.0128205128205
AXOR2N1EAFVYF,M,English,4,35,95,laptop,sharp,2000,2001,2001,biggerSharp,0,0.7,10001,sharp,10000,0.0
AXOR2N1EAFVYF,M,English,4,35,96,laptop,sharp,10000,9999,10001,smallerSharp,6,0.95,500,round,500,0.113636363636
AXOR2N1EAFVYF,M,English,4,35,96,laptop,sharp,10000,9999,10001,smallerSharp,6,0.95,501,sharp,500,0.113636363636
AXOR2N1EAFVYF,M,English,4,35,96,laptop,sharp,10000,9999,10001,smallerSharp,6,0.95,2000,round,2000,0.318181818182
AXOR2N1EAFVYF,M,English,4,35,96,laptop,sharp,10000,9999,10001,smallerSharp,6,0.95,2001,sharp,2000,0.318181818182
AXOR2N1EAFVYF,M,English,4,35,96,laptop,sharp,10000,9999,10001,smallerSharp,6,0.95,10000,round,10000,0.0681818181818
AXOR2N1EAFVYF,M,English,4,35,96,laptop,sharp,10000,9999,10001,smallerSharp,6,0.95,10001,sharp,10000,0.0681818181818
AXOR2N1EAFVYF,M,English,4,35,88,laptop,round,10000,10000,10000,round,4,0.975,500,round,500,0.0987654320988
AXOR2N1EAFVYF,M,English,4,35,88,laptop,round,10000,10000,10000,round,4,0.975,501,sharp,500,0.0987654320988
AXOR2N1EAFVYF,M,English,4,35,88,laptop,round,10000,10000,10000,round,4,0.975,2000,round,2000,0.345679012346
AXOR2N1EAFVYF,M,English,4,35,88,laptop,round,10000,10000,10000,round,4,0.975,2001,sharp,2000,0.37037037037
AXOR2N1EAFVYF,M,English,4,35,88,laptop,round,10000,10000,10000,round,4,0.975,10000,round,10000,0.037037037037
AXOR2N1EAFVYF,M,English,4,35,88,laptop,round,10000,10000,10000,round,4,0.975,10001,sharp,10000,0.0493827160494
A2I8VBHRESMG9S,M,English,4,65,96,laptop,sharp,10000,10001,10001,biggerSharp,1,0.975,500,round,500,0.342105263158
A2I8VBHRESMG9S,M,English,4,65,96,laptop,sharp,10000,10001,10001,biggerSharp,1,0.975,501,sharp,500,0.342105263158
A2I8VBHRESMG9S,M,English,4,65,96,laptop,sharp,10000,10001,10001,biggerSharp,1,0.975,2000,round,2000,0.144736842105
A2I8VBHRESMG9S,M,English,4,65,96,laptop,sharp,10000,10001,10001,biggerSharp,1,0.975,2001,sharp,2000,0.144736842105
A2I8VBHRESMG9S,M,English,4,65,96,laptop,sharp,10000,10001,10001,biggerSharp,1,0.975,10000,round,10000,0.0131578947368
A2I8VBHRESMG9S,M,English,4,65,96,laptop,sharp,10000,10001,10001,biggerSharp,1,0.975,10001,sharp,10000,0.0131578947368
A2I8VBHRESMG9S,M,English,4,65,85,laptop,round,500,500,500,round,0,0.15,500,round,500,0.475
A2I8VBHRESMG9S,M,English,4,65,85,laptop,round,500,500,500,round,0,0.15,501,sharp,500,0.475
A2I8VBHRESMG9S,M,English,4,65,85,laptop,round,500,500,500,round,0,0.15,2000,round,2000,0.025
A2I8VBHRESMG9S,M,English,4,65,85,laptop,round,500,500,500,round,0,0.15,2001,sharp,2000,0.025
A2I8VBHRESMG9S,M,English,4,65,85,laptop,round,500,500,500,round,0,0.15,10000,round,10000,0.0
A2I8VBHRESMG9S,M,English,4,65,85,laptop,round,500,500,500,round,0,0.15,10001,sharp,10000,0.0
A2I8VBHRESMG9S,M,English,4,65,87,laptop,round,2000,2000,2000,round,1,0.65,500,round,500,0.104166666667
A2I8VBHRESMG9S,M,English,4,65,87,laptop,round,2000,2000,2000,round,1,0.65,501,sharp,500,0.104166666667
A2I8VBHRESMG9S,M,English,4,65,87,laptop,round,2000,2000,2000,round,1,0.65,2000,round,2000,0.385416666667
A2I8VBHRESMG9S,M,English,4,65,87,laptop,round,2000,2000,2000,round,1,0.65,2001,sharp,2000,0.385416666667
A2I8VBHRESMG9S,M,English,4,65,87,laptop,round,2000,2000,2000,round,1,0.65,10000,round,10000,0.0104166666667
A2I8VBHRESMG9S,M,English,4,65,87,laptop,round,2000,2000,2000,round,1,0.65,10001,sharp,10000,0.0104166666667
A2I8VBHRESMG9S,M,English,4,65,95,laptop,sharp,2000,2001,2001,biggerSharp,1,0.725,500,round,500,0.0487804878049
A2I8VBHRESMG9S,M,English,4,65,95,laptop,sharp,2000,2001,2001,biggerSharp,1,0.725,501,sharp,500,0.0487804878049
A2I8VBHRESMG9S,M,English,4,65,95,laptop,sharp,2000,2001,2001,biggerSharp,1,0.725,2000,round,2000,0.439024390244
A2I8VBHRESMG9S,M,English,4,65,95,laptop,sharp,2000,2001,2001,biggerSharp,1,0.725,2001,sharp,2000,0.439024390244
A2I8VBHRESMG9S,M,English,4,65,95,laptop,sharp,2000,2001,2001,biggerSharp,1,0.725,10000,round,10000,0.0121951219512
A2I8VBHRESMG9S,M,English,4,65,95,laptop,sharp,2000,2001,2001,biggerSharp,1,0.725,10001,sharp,10000,0.0121951219512
A2I8VBHRESMG9S,M,English,4,65,88,laptop,round,10000,10000,10000,round,1,0.95,500,round,500,0.0641025641026
A2I8VBHRESMG9S,M,English,4,65,88,laptop,round,10000,10000,10000,round,1,0.95,501,sharp,500,0.0641025641026
A2I8VBHRESMG9S,M,English,4,65,88,laptop,round,10000,10000,10000,round,1,0.95,2000,round,2000,0.423076923077
A2I8VBHRESMG9S,M,English,4,65,88,laptop,round,10000,10000,10000,round,1,0.95,2001,sharp,2000,0.423076923077
A2I8VBHRESMG9S,M,English,4,65,88,laptop,round,10000,10000,10000,round,1,0.95,10000,round,10000,0.0128205128205
A2I8VBHRESMG9S,M,English,4,65,88,laptop,round,10000,10000,10000,round,1,0.95,10001,sharp,10000,0.0128205128205
A2I8VBHRESMG9S,M,English,4,65,93,laptop,sharp,500,499,501,smallerSharp,0,0.175,500,round,500,0.34328358209
A2I8VBHRESMG9S,M,English,4,65,93,laptop,sharp,500,499,501,smallerSharp,0,0.175,501,sharp,500,0.597014925373
A2I8VBHRESMG9S,M,English,4,65,93,laptop,sharp,500,499,501,smallerSharp,0,0.175,2000,round,2000,0.0298507462687
A2I8VBHRESMG9S,M,English,4,65,93,laptop,sharp,500,499,501,smallerSharp,0,0.175,2001,sharp,2000,0.0298507462687
A2I8VBHRESMG9S,M,English,4,65,93,laptop,sharp,500,499,501,smallerSharp,0,0.175,10000,round,10000,0.0
A2I8VBHRESMG9S,M,English,4,65,93,laptop,sharp,500,499,501,smallerSharp,0,0.175,10001,sharp,10000,0.0
A310OMOTSI6J7E,M,English,6,25,88,laptop,round,10000,10000,10000,round,11,0.625,500,round,500,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,88,laptop,round,10000,10000,10000,round,11,0.625,501,sharp,500,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,88,laptop,round,10000,10000,10000,round,11,0.625,2000,round,2000,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,88,laptop,round,10000,10000,10000,round,11,0.625,2001,sharp,2000,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,88,laptop,round,10000,10000,10000,round,11,0.625,10000,round,10000,0.527027027027
A310OMOTSI6J7E,M,English,6,25,88,laptop,round,10000,10000,10000,round,11,0.625,10001,sharp,10000,0.148648648649
A310OMOTSI6J7E,M,English,6,25,96,laptop,sharp,10000,10002,10001,biggerSharp,39,0.65,500,round,500,0.0821917808219
A310OMOTSI6J7E,M,English,6,25,96,laptop,sharp,10000,10002,10001,biggerSharp,39,0.65,501,sharp,500,0.0821917808219
A310OMOTSI6J7E,M,English,6,25,96,laptop,sharp,10000,10002,10001,biggerSharp,39,0.65,2000,round,2000,0.0821917808219
A310OMOTSI6J7E,M,English,6,25,96,laptop,sharp,10000,10002,10001,biggerSharp,39,0.65,2001,sharp,2000,0.0821917808219
A310OMOTSI6J7E,M,English,6,25,96,laptop,sharp,10000,10002,10001,biggerSharp,39,0.65,10000,round,10000,0.13698630137
A310OMOTSI6J7E,M,English,6,25,96,laptop,sharp,10000,10002,10001,biggerSharp,39,0.65,10001,sharp,10000,0.534246575342
A310OMOTSI6J7E,M,English,6,25,87,laptop,round,2000,2000,2000,round,6,0.575,500,round,500,0.0769230769231
A310OMOTSI6J7E,M,English,6,25,87,laptop,round,2000,2000,2000,round,6,0.575,501,sharp,500,0.0897435897436
A310OMOTSI6J7E,M,English,6,25,87,laptop,round,2000,2000,2000,round,6,0.575,2000,round,2000,0.512820512821
A310OMOTSI6J7E,M,English,6,25,87,laptop,round,2000,2000,2000,round,6,0.575,2001,sharp,2000,0.166666666667
A310OMOTSI6J7E,M,English,6,25,87,laptop,round,2000,2000,2000,round,6,0.575,10000,round,10000,0.0769230769231
A310OMOTSI6J7E,M,English,6,25,87,laptop,round,2000,2000,2000,round,6,0.575,10001,sharp,10000,0.0769230769231
A310OMOTSI6J7E,M,English,6,25,95,laptop,sharp,2000,2002,2001,biggerSharp,7,0.575,500,round,500,0.08
A310OMOTSI6J7E,M,English,6,25,95,laptop,sharp,2000,2002,2001,biggerSharp,7,0.575,501,sharp,500,0.08
A310OMOTSI6J7E,M,English,6,25,95,laptop,sharp,2000,2002,2001,biggerSharp,7,0.575,2000,round,2000,0.12
A310OMOTSI6J7E,M,English,6,25,95,laptop,sharp,2000,2002,2001,biggerSharp,7,0.575,2001,sharp,2000,0.533333333333
A310OMOTSI6J7E,M,English,6,25,95,laptop,sharp,2000,2002,2001,biggerSharp,7,0.575,10000,round,10000,0.0933333333333
A310OMOTSI6J7E,M,English,6,25,95,laptop,sharp,2000,2002,2001,biggerSharp,7,0.575,10001,sharp,10000,0.0933333333333
A310OMOTSI6J7E,M,English,6,25,85,laptop,round,500,500,500,round,6,0.3,500,round,500,0.540540540541
A310OMOTSI6J7E,M,English,6,25,85,laptop,round,500,500,500,round,6,0.3,501,sharp,500,0.135135135135
A310OMOTSI6J7E,M,English,6,25,85,laptop,round,500,500,500,round,6,0.3,2000,round,2000,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,85,laptop,round,500,500,500,round,6,0.3,2001,sharp,2000,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,85,laptop,round,500,500,500,round,6,0.3,10000,round,10000,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,85,laptop,round,500,500,500,round,6,0.3,10001,sharp,10000,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,93,laptop,sharp,500,503,501,biggerSharp,6,0.35,500,round,500,0.135135135135
A310OMOTSI6J7E,M,English,6,25,93,laptop,sharp,500,503,501,biggerSharp,6,0.35,501,sharp,500,0.540540540541
A310OMOTSI6J7E,M,English,6,25,93,laptop,sharp,500,503,501,biggerSharp,6,0.35,2000,round,2000,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,93,laptop,sharp,500,503,501,biggerSharp,6,0.35,2001,sharp,2000,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,93,laptop,sharp,500,503,501,biggerSharp,6,0.35,10000,round,10000,0.0810810810811
A310OMOTSI6J7E,M,English,6,25,93,laptop,sharp,500,503,501,biggerSharp,6,0.35,10001,sharp,10000,0.0810810810811
A2Z9PQMLGDF60M,F,english,6,35,93,laptop,sharp,500,499,501,smallerSharp,0,0.4,500,round,500,0.32183908046
A2Z9PQMLGDF60M,F,english,6,35,93,laptop,sharp,500,499,501,smallerSharp,0,0.4,501,sharp,500,0.32183908046
A2Z9PQMLGDF60M,F,english,6,35,93,laptop,sharp,500,499,501,smallerSharp,0,0.4,2000,round,2000,0.195402298851
A2Z9PQMLGDF60M,F,english,6,35,93,laptop,sharp,500,499,501,smallerSharp,0,0.4,2001,sharp,2000,0.149425287356
A2Z9PQMLGDF60M,F,english,6,35,93,laptop,sharp,500,499,501,smallerSharp,0,0.4,10000,round,10000,0.0114942528736
A2Z9PQMLGDF60M,F,english,6,35,93,laptop,sharp,500,499,501,smallerSharp,0,0.4,10001,sharp,10000,0.0
A2Z9PQMLGDF60M,F,english,6,35,96,laptop,sharp,10000,9999,10001,smallerSharp,1,0.975,500,round,500,0.217821782178
A2Z9PQMLGDF60M,F,english,6,35,96,laptop,sharp,10000,9999,10001,smallerSharp,1,0.975,501,sharp,500,0.237623762376
A2Z9PQMLGDF60M,F,english,6,35,96,laptop,sharp,10000,9999,10001,smallerSharp,1,0.975,2000,round,2000,0.277227722772
A2Z9PQMLGDF60M,F,english,6,35,96,laptop,sharp,10000,9999,10001,smallerSharp,1,0.975,2001,sharp,2000,0.257425742574
A2Z9PQMLGDF60M,F,english,6,35,96,laptop,sharp,10000,9999,10001,smallerSharp,1,0.975,10000,round,10000,0.0
A2Z9PQMLGDF60M,F,english,6,35,96,laptop,sharp,10000,9999,10001,smallerSharp,1,0.975,10001,sharp,10000,0.00990099009901
A2Z9PQMLGDF60M,F,english,6,35,85,laptop,round,500,500,500,round,1,0.225,500,round,500,0.237113402062
A2Z9PQMLGDF60M,F,english,6,35,85,laptop,round,500,500,500,round,1,0.225,501,sharp,500,0.247422680412
A2Z9PQMLGDF60M,F,english,6,35,85,laptop,round,500,500,500,round,1,0.225,2000,round,2000,0.247422680412
A2Z9PQMLGDF60M,F,english,6,35,85,laptop,round,500,500,500,round,1,0.225,2001,sharp,2000,0.247422680412
A2Z9PQMLGDF60M,F,english,6,35,85,laptop,round,500,500,500,round,1,0.225,10000,round,10000,0.0103092783505
A2Z9PQMLGDF60M,F,english,6,35,85,laptop,round,500,500,500,round,1,0.225,10001,sharp,10000,0.0103092783505
A2Z9PQMLGDF60M,F,english,6,35,95,laptop,sharp,2000,2002,2001,biggerSharp,3,0.775,500,round,500,0.134146341463
A2Z9PQMLGDF60M,F,english,6,35,95,laptop,sharp,2000,2002,2001,biggerSharp,3,0.775,501,sharp,500,0.134146341463
A2Z9PQMLGDF60M,F,english,6,35,95,laptop,sharp,2000,2002,2001,biggerSharp,3,0.775,2000,round,2000,0.317073170732
A2Z9PQMLGDF60M,F,english,6,35,95,laptop,sharp,2000,2002,2001,biggerSharp,3,0.775,2001,sharp,2000,0.341463414634
A2Z9PQMLGDF60M,F,english,6,35,95,laptop,sharp,2000,2002,2001,biggerSharp,3,0.775,10000,round,10000,0.0365853658537
A2Z9PQMLGDF60M,F,english,6,35,95,laptop,sharp,2000,2002,2001,biggerSharp,3,0.775,10001,sharp,10000,0.0365853658537
A2Z9PQMLGDF60M,F,english,6,35,87,laptop,round,2000,2000,2000,round,2,0.6,500,round,500,0.136842105263
A2Z9PQMLGDF60M,F,english,6,35,87,laptop,round,2000,2000,2000,round,2,0.6,501,sharp,500,0.105263157895
A2Z9PQMLGDF60M,F,english,6,35,87,laptop,round,2000,2000,2000,round,2,0.6,2000,round,2000,0.357894736842
A2Z9PQMLGDF60M,F,english,6,35,87,laptop,round,2000,2000,2000,round,2,0.6,2001,sharp,2000,0.336842105263
A2Z9PQMLGDF60M,F,english,6,35,87,laptop,round,2000,2000,2000,round,2,0.6,10000,round,10000,0.0421052631579
A2Z9PQMLGDF60M,F,english,6,35,87,laptop,round,2000,2000,2000,round,2,0.6,10001,sharp,10000,0.0210526315789
A2Z9PQMLGDF60M,F,english,6,35,88,laptop,round,10000,10000,10000,round,1,0.975,500,round,500,0.171875
A2Z9PQMLGDF60M,F,english,6,35,88,laptop,round,10000,10000,10000,round,1,0.975,501,sharp,500,0.078125
A2Z9PQMLGDF60M,F,english,6,35,88,laptop,round,10000,10000,10000,round,1,0.975,2000,round,2000,0.34375
A2Z9PQMLGDF60M,F,english,6,35,88,laptop,round,10000,10000,10000,round,1,0.975,2001,sharp,2000,0.359375
