workerid	Answer.buyers	Answer.gender	Answer.domains	Answer.utteredPricesRounded	Answer.utteredTypes	Answer.actualPricesRounded	Answer.actualTypes	Answer.affects	Answer.nativeLanguage	Answer.orders	Answer.income	Answer.age	Answer.sentenceIDs	Answer.utteredPrices	Answer.actualPrices
A1M3RNYJ9U4NW8	Harry,Patrick,Charles,Quinn,Winston,Jake,Fred,David,Gary,Eric,George,Victor,Nathan,Albert,Alex,Matt,Frank,Barry,Luke,Robert,Tom,Steve,Ivan,Daniel,Zach,Bob,Owen,Kenneth,Calvin,Ethan	F	laptop,laptop,laptop,laptop,watch,laptop,laptop,electric kettle,laptop,electric kettle,electric kettle,electric kettle,laptop,watch,watch,watch,laptop,electric kettle,laptop,watch,electric kettle,electric kettle,laptop,watch,electric kettle,watch,laptop,electric kettle,electric kettle,electric kettle	500,1000,500,500,10000,5000,10000,10000,1000,500,10000,1000,5000,50,5000,50,1000,10000,10000,1000,1000,500,50,500,1000,50,1000,500,1000,50	round,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,round,sharp,sharp,round,round,round,sharp,round,sharp,round,round,round,round,sharp,sharp,sharp,round,sharp,round,round	1000,500,500,50,500,5000,5000,500,1000,50,1000,50,500,500,10000,1000,5000,5000,5000,500,1000,500,10000,50,5000,500,10000,5000,5000,1000	round,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,round,round,sharp,round,sharp,round,sharp,round,sharp,round,sharp,sharp	1,0.125,0.45,0.075,0.075,0.425,0.325,0.6,0.725,0.05,0.1,0.1,0.1,0.825,0.575,0.95,0.925,0.425,0.3,0.275,0.475,0.575,1,0.15,0.875,0.9,1,0.95,0.95,0.95	russian	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	213,277,212,211,197,289,299,42,278,66,43,76,282,102,140,108,279,49,294,122,28,12,210,161,79,152,230,64,29,8	500,997,500,500,9998,5003,9997,10000,999,497,10000,997,5002,50,5000,50,1003,10000,9997,1000,1000,500,50,499,998,53,1000,502,1000,50	1000,503,500,50,498,5003,4999,500,999,51,1000,51,500,500,10003,998,4999,5001,5000,500,997,500,9997,50,4998,500,9998,5000,5001,997
A1TTC7HNGM242J	Jake,Ivan,Harry,Luke,Nathan,Steve,Albert,Robert,Winston,Fred,Alex,Gary,Charles,Victor,Quinn,George,Bob,Matt,Ethan,David,Calvin,Barry,Patrick,Tom,Eric,Daniel,Zach,Kenneth,Owen,Frank	F	watch,laptop,electric kettle,laptop,laptop,watch,laptop,watch,electric kettle,electric kettle,watch,watch,watch,watch,electric kettle,watch,electric kettle,laptop,electric kettle,laptop,laptop,laptop,laptop,watch,electric kettle,electric kettle,laptop,laptop,laptop,laptop	50,50,1000,1000,500,5000,1000,500,5000,1000,10000,500,5000,5000,50,10000,10000,5000,1000,50,5000,5000,500,1000,500,1000,1000,5000,5000,10000	round,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,round,round,round,sharp,sharp,round,sharp,round,round,sharp,round,round,sharp,sharp,sharp,sharp,round,round,sharp,sharp	1000,5000,5000,500,10000,50,500,10000,5000,1000,10000,5000,1000,5000,1000,5000,10000,50,500,5000,500,1000,50,1000,50,500,10000,5000,10000,500	round,round,round,sharp,round,round,sharp,round,round,round,round,round,sharp,sharp,round,round,sharp,sharp,round,round,sharp,round,round,round,sharp,round,sharp,round,round,round	0.25,0.75,0.75,0.25,0.75,0.25,0.25,0.75,0.5,0.5,0.5,0.75,0.25,0.5,0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0.25,0.5,0.25,0.25,0.975,0.5,0.975,0.275	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	103,204,74,227,215,181,277,165,84,73,145,114,138,189,53,144,100,236,22,254,237,233,261,173,66,72,230,234,285,292	50,50,1001,1000,500,4997,997,502,5003,1001,10000,500,5000,4999,52,10000,10001,5000,1000,51,5000,5000,502,997,497,1002,1000,5000,4999,9999	1000,5000,5000,502,10000,50,503,10000,5000,1000,10000,5000,1003,4999,1000,5000,10001,51,500,5000,502,1000,50,1000,52,500,10001,5000,10000,500
A2NIAKPTO30FXY	Gary,Owen,Luke,Jake,Ivan,Zach,Daniel,Tom,Steve,Ethan,Albert,Barry,Kenneth,Winston,Quinn,Robert,Alex,Bob,George,Calvin,Harry,Matt,Charles,David,Nathan,Fred,Frank,Eric,Patrick,Victor	M	laptop,watch,electric kettle,electric kettle,electric kettle,laptop,watch,watch,laptop,electric kettle,watch,watch,laptop,electric kettle,electric kettle,watch,laptop,electric kettle,watch,watch,laptop,watch,watch,laptop,electric kettle,electric kettle,watch,electric kettle,watch,watch	10000,5000,10000,500,5000,10000,50,5000,10000,500,10000,10000,5000,1000,5000,1000,500,1000,1000,5000,1000,50,5000,1000,1000,5000,5000,10000,5000,5000	sharp,round,sharp,round,sharp,sharp,round,round,round,sharp,round,sharp,sharp,round,sharp,round,round,sharp,sharp,round,round,round,sharp,sharp,round,sharp,round,sharp,sharp,sharp	50,10000,500,5000,1000,500,50,500,500,500,1000,500,5000,1000,500,5000,50,50,500,50,50,500,10000,1000,1000,10000,50,5000,500,1000	sharp,round,round,sharp,round,round,sharp,round,round,round,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,round,sharp,sharp,round,round,round,round,round,round,sharp	0.975,0.025,0.975,0.025,0.975,0.975,0.475,0.85,1,0.475,0.9,1,0.525,0.525,0.875,0.2,0.725,0.8,0.7,0.85,0.775,0.25,0.1,0.525,0.5,0.225,0.875,0.775,0.8,0.775	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	0	35	296,135,92,19,83,292,106,132,242,62,148,197,284,28,82,124,216,76,177,136,221,107,190,273,23,85,131,94,182,188	9999,5000,10003,500,5002,9999,50,5000,10000,499,10000,9999,5003,1000,5002,1000,500,999,998,5000,1000,50,4998,1001,1000,4997,5000,9998,4999,4998	49,10000,500,5001,1000,500,52,500,500,500,1001,497,5000,999,500,5000,49,48,502,49,50,497,10003,1000,1000,10000,50,5000,500,1003
A1X8O3G52QVI5R	George,Albert,David,Frank,Owen,Winston,Harry,Ivan,Gary,Matt,Daniel,Nathan,Alex,Eric,Barry,Fred,Steve,Charles,Zach,Robert,Patrick,Luke,Bob,Victor,Ethan,Quinn,Jake,Kenneth,Calvin,Tom	M	laptop,electric kettle,watch,watch,electric kettle,watch,laptop,electric kettle,laptop,watch,watch,electric kettle,electric kettle,laptop,watch,watch,electric kettle,electric kettle,watch,electric kettle,electric kettle,laptop,watch,watch,laptop,watch,laptop,electric kettle,laptop,electric kettle	10000,50,5000,50,5000,10000,10000,10000,1000,500,1000,5000,50,500,500,1000,50,500,1000,10000,1000,500,500,1000,1000,1000,1000,500,50,500	sharp,round,round,round,sharp,round,sharp,round,round,round,round,round,round,sharp,round,sharp,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp	500,1000,1000,50,10000,1000,500,1000,5000,5000,50,5000,5000,1000,10000,1000,5000,500,500,10000,500,50,5000,10000,500,500,50,500,1000,500	sharp,round,round,round,sharp,round,round,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,round,sharp,round,round,sharp,round,round,round,round,sharp,sharp,sharp,round,round	0.25,0.875,0.25,0.25,0.625,0,0,0.275,0.875,1,0.1,0.525,1,0.625,1,0.5,0.775,0.5,0.325,0.6,0.275,0,0.975,0.975,0.25,0.375,0,0.55,0.75,0.55	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	297,3,133,101,90,143,292,48,224,114,126,39,9,263,120,178,54,67,122,95,27,211,164,175,272,177,276,17,253,62	9998,50,5000,50,5001,10000,10002,10000,1000,500,1000,5000,50,499,500,1001,52,497,1000,9999,1000,500,499,997,1002,997,1002,500,53,497	503,1000,1000,50,10003,1000,500,999,5000,5000,53,5002,4999,1000,10003,1001,5000,497,500,10000,502,50,5000,10000,500,497,47,503,1000,500
A20JVREDBLVNHF	Jake,Winston,Ivan,Charles,Harry,Matt,Kenneth,George,Bob,Nathan,Tom,Owen,Gary,Luke,Barry,Fred,Daniel,Zach,Robert,Victor,Steve,Frank,Calvin,Patrick,Quinn,Eric,Albert,David,Ethan,Alex	F	watch,electric kettle,watch,laptop,watch,laptop,electric kettle,laptop,watch,laptop,laptop,electric kettle,watch,watch,watch,electric kettle,watch,electric kettle,watch,watch,electric kettle,laptop,laptop,electric kettle,watch,watch,watch,laptop,watch,laptop	50,10000,50,5000,10000,5000,1000,500,1000,50,500,500,50,10000,5000,1000,500,50,10000,10000,1000,1000,10000,5000,5000,500,500,5000,1000,500	sharp,sharp,sharp,round,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp,round,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp	50,5000,5000,50,5000,5000,10000,50,10000,50,1000,500,5000,50,50,5000,10000,50,10000,5000,5000,1000,1000,50,500,10000,5000,5000,1000,50	round,round,round,sharp,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,round,sharp,round,round,sharp,sharp,round,sharp,round,round,round,sharp,round,round,round	0.725,0.15,1,0,0,0.5,1,0,0.75,0.425,0.575,0.475,0.275,0.25,0.25,0.275,0.725,0.525,0.5,0.25,0.7,0.5,0.275,0.175,0.2,0.8,0.8,0.525,0.525,0.125	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	8	17	151,94,154,236,199,289,30,216,175,251,268,17,159,191,186,74,170,51,145,149,79,223,248,81,182,165,169,284,173,261	49,9999,51,5000,9998,4999,1000,500,997,53,499,500,52,10002,5001,1001,503,51,10000,10000,997,1000,10000,5002,5001,499,499,5002,999,503	50,5000,5000,48,4998,4999,9998,48,10000,50,999,501,5001,50,47,5000,10002,50,10000,4998,4997,1000,1002,50,500,10000,5003,5000,1000,50
A3W513W4G14BZY	Frank,George,Nathan,Fred,Matt,Victor,Eric,Calvin,Luke,Kenneth,David,Steve,Quinn,Barry,Ethan,Charles,Jake,Daniel,Harry,Albert,Bob,Ivan,Tom,Winston,Robert,Alex,Patrick,Zach,Gary,Owen	M	watch,laptop,electric kettle,watch,electric kettle,electric kettle,watch,laptop,watch,electric kettle,watch,laptop,watch,watch,watch,laptop,electric kettle,watch,laptop,electric kettle,laptop,electric kettle,electric kettle,watch,watch,watch,watch,watch,laptop,watch	1000,10000,10000,5000,50,5000,10000,1000,10000,1000,50,500,50,50,10000,5000,500,10000,5000,5000,50,1000,10000,10000,1000,50,10000,1000,1000,500	round,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp,round,round,round,round,sharp,round,sharp,round,sharp,round,sharp,round,round,sharp,round,sharp,round	10000,50,500,500,500,10000,1000,500,10000,1000,5000,50,10000,500,50,50,5000,50,1000,10000,1000,5000,500,500,10000,10000,50,1000,10000,1000	round,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,round,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp	0.975,0.25,0.75,0.25,1,0.75,0,0.25,0.25,0.25,0.975,0.25,1,0.775,0,0.25,0.95,0.05,0.25,0.25,0.775,0.75,0.25,0.2,0.5,0.975,0.975,0.5,0.775,0.9	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	125,296,97,137,57,90,198,272,200,28,154,266,155,102,146,236,19,191,233,85,208,79,47,192,130,110,196,128,280,118	1000,10002,9999,5000,52,5003,10001,998,10002,1000,51,499,47,50,10000,5000,500,9998,5000,5001,50,1003,10000,9997,1000,50,10003,1000,997,500	10000,49,502,498,503,9999,1001,500,10002,997,5000,49,10000,500,47,47,5002,50,1000,10000,998,5003,502,500,9998,9997,51,998,9997,997
A2R3Q94FZX33B9	Nathan,Matt,Barry,Eric,Tom,Albert,Fred,Alex,Gary,Daniel,Ethan,Calvin,George,Frank,Winston,David,Jake,Steve,Victor,Harry,Charles,Kenneth,Luke,Ivan,Owen,Bob,Patrick,Quinn,Zach,Robert	M	electric kettle,electric kettle,electric kettle,laptop,electric kettle,laptop,electric kettle,watch,watch,electric kettle,laptop,laptop,electric kettle,laptop,laptop,electric kettle,electric kettle,watch,electric kettle,watch,electric kettle,watch,electric kettle,watch,laptop,electric kettle,laptop,electric kettle,watch,watch	10000,1000,1000,1000,500,500,10000,500,5000,5000,10000,50,10000,1000,10000,5000,1000,50,10000,500,10000,500,10000,500,10000,10000,50,5000,50,5000	round,sharp,round,round,round,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,round,round,sharp,round,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp	500,50,10000,500,500,500,50,50,5000,500,5000,50,500,5000,10000,5000,1000,5000,50,10000,5000,500,5000,1000,500,1000,10000,500,5000,50	sharp,round,sharp,sharp,round,sharp,round,sharp,round,sharp,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp,round,round,round,sharp,sharp	0.925,0.95,0.225,0.625,0.525,0.5,0.95,0.875,0.5,0.75,0.725,0.5,1,0.1,0.5,0.5,0.475,0.1,0.1,0.25,0.75,0.5,0.75,0.35,0.95,0.8,0,0.75,0,1	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	47,71,30,227,12,217,91,166,184,87,299,256,97,279,245,89,73,104,46,170,49,167,99,168,297,43,205,82,159,186	10000,1001,1000,1000,500,500,9998,502,5003,5002,10002,49,10001,997,10000,5001,999,50,10000,498,10000,498,9998,501,10003,10000,50,5003,49,4997	503,50,10002,498,500,502,50,49,5000,497,5003,49,501,5002,10000,5001,1000,5000,49,10001,4999,498,5003,999,497,1000,10000,500,4997,52
ADVZ6ZG7MEOKE	Victor,Charles,Harry,Ethan,Kenneth,Gary,Ivan,David,Robert,Fred,Alex,Winston,Owen,George,Eric,Bob,Barry,Frank,Luke,Jake,Patrick,Albert,Matt,Calvin,Daniel,Nathan,Zach,Tom,Quinn,Steve	F	watch,watch,laptop,watch,electric kettle,electric kettle,laptop,watch,electric kettle,watch,laptop,laptop,watch,laptop,electric kettle,laptop,laptop,electric kettle,watch,electric kettle,electric kettle,electric kettle,watch,watch,electric kettle,electric kettle,watch,electric kettle,laptop,electric kettle	5000,50,500,50,10000,50,10000,5000,500,50,50,5000,5000,1000,10000,5000,10000,50,500,5000,500,500,5000,5000,5000,500,1000,500,10000,500	round,sharp,sharp,sharp,round,round,sharp,round,round,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,round,round,sharp,round,round,round,round,round	50,500,1000,50,1000,500,500,10000,50,5000,50,50,10000,500,50,1000,10000,50,10000,1000,1000,500,500,50,50,500,5000,500,10000,5000	sharp,round,round,sharp,sharp,sharp,sharp,round,round,round,round,round,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,round,round,round,round,sharp,sharp,sharp	0.25,0.275,0.575,0.275,0.175,0.225,0.225,0.875,0.375,0.45,0,0.575,0.825,0.5,0.25,0.625,0.975,0.325,0.6,0.575,0.725,0.775,0.675,0.5,0.35,0.65,0.675,0.725,1,0.4	english	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	136,152,263,156,48,7,297,135,11,154,251,281,190,227,46,288,300,56,115,88,63,62,137,131,81,12,124,17,250,19	5000,48,502,51,10000,50,10002,5000,500,51,48,5002,5001,1000,10000,5001,10001,47,500,4998,501,502,5000,5000,4999,500,1000,500,10000,500	49,500,1000,51,999,503,503,10000,50,5000,50,50,9999,501,48,1002,10001,47,10000,997,1000,500,503,50,50,500,5000,499,9998,4998
A3JI91CQIA5FWO	Bob,Calvin,Tom,Luke,Ivan,Victor,Steve,Owen,Frank,Matt,Eric,Fred,Harry,Jake,Alex,Kenneth,Albert,Barry,Zach,Winston,Nathan,Daniel,Gary,Patrick,George,Quinn,Robert,Charles,Ethan,David	F	watch,electric kettle,watch,watch,electric kettle,watch,watch,laptop,watch,laptop,laptop,electric kettle,electric kettle,electric kettle,electric kettle,laptop,watch,watch,electric kettle,watch,laptop,watch,electric kettle,watch,electric kettle,laptop,electric kettle,laptop,watch,electric kettle	5000,500,50,5000,10000,1000,50,10000,500,5000,10000,10000,1000,5000,10000,1000,1000,10000,500,1000,50,5000,5000,500,50,1000,500,10000,10000,10000	round,round,sharp,round,sharp,round,round,sharp,round,round,sharp,sharp,sharp,sharp,round,round,round,round,sharp,sharp,sharp,sharp,sharp,round,sharp,round,sharp,sharp,sharp,sharp	10000,1000,50,500,1000,500,50,10000,1000,500,50,5000,1000,10000,50,50,1000,500,10000,10000,50,500,1000,1000,50,500,1000,50,10000,10000	sharp,sharp,round,sharp,sharp,round,round,sharp,round,round,round,round,sharp,sharp,round,sharp,round,sharp,sharp,sharp,sharp,round,sharp,sharp,round,round,round,sharp,sharp,sharp	1,1,0.5,0.5,0.15,0.25,0.5,0.5,0.875,0.025,0.025,0.5,0.5,1,0,0,0.5,0.25,0.25,0.975,0.5,0.275,0.225,0.8,0.5,0.5,0.35,0.05,0.75,0.5	english	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	25	140,18,151,137,98,122,101,300,113,232,291,94,78,90,41,226,123,147,70,180,256,182,88,118,51,222,63,296,200,100	5000,500,52,5000,10003,1000,50,9997,500,5000,9997,10002,1001,5002,10000,1000,1000,10000,498,1001,51,4998,5002,500,52,1000,498,10001,9999,10003	9997,1002,50,502,1002,500,50,9997,1000,500,50,5000,1001,10002,50,48,1000,503,9997,9998,51,500,1003,997,50,500,1000,53,9999,10003
A1UJBIY5017FNZ	Matt,Calvin,Eric,Ethan,Patrick,Quinn,Alex,Nathan,Tom,Ivan,Frank,Robert,Steve,Winston,Barry,Fred,George,Gary,Owen,David,Charles,Daniel,Harry,Victor,Albert,Zach,Luke,Kenneth,Jake,Bob	M	laptop,electric kettle,laptop,laptop,laptop,electric kettle,electric kettle,electric kettle,laptop,watch,watch,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,watch,watch,electric kettle,electric kettle,laptop,laptop,watch,watch,laptop,watch,electric kettle,electric kettle,watch,laptop	1000,10000,50,10000,500,1000,5000,5000,10000,1000,500,10000,50,500,1000,1000,1000,500,5000,5000,10000,50,1000,5000,10000,10000,50,500,5000,50	round,sharp,round,round,sharp,round,round,round,sharp,round,round,round,round,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,round,round,sharp,round,round,round	1000,10000,50,50,500,5000,50,50,500,10000,1000,50,1000,5000,10000,50,1000,50,5000,500,50,50,50,1000,1000,1000,10000,10000,10000,500	round,sharp,sharp,round,sharp,round,round,sharp,round,round,sharp,round,sharp,sharp,sharp,round,sharp,round,round,round,round,sharp,sharp,sharp,round,sharp,round,round,round,round	0.725,1,0.175,0.15,0.775,0.425,0.5,0.375,0.35,0.4,0.325,0.05,0.4,0.375,0.425,0.375,0.775,0.4,0.625,0.35,0.275,0.675,0.175,0.3,0.3,0.4,0.25,0.25,0.35,0.275	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	223,100,206,241,267,24,31,36,292,125,118,41,8,69,80,71,178,161,84,32,291,256,176,188,243,148,55,15,135,202	1000,10003,50,10000,502,1000,5000,5000,10003,1000,500,10000,50,497,1002,1002,1002,501,5001,5000,10002,52,998,4999,10000,10000,52,500,5000,50	1000,10003,53,50,502,5000,50,47,500,10000,1003,50,997,4999,10002,50,1002,50,5000,500,50,52,47,998,1000,1002,10000,10000,10000,500
A26T2L9RS684KY	Charles,Nathan,David,Patrick,Albert,Gary,Luke,Winston,Daniel,Robert,Jake,Owen,Ivan,Matt,Barry,George,Victor,Fred,Frank,Harry,Kenneth,Quinn,Steve,Bob,Tom,Calvin,Alex,Eric,Zach,Ethan	F	laptop,watch,electric kettle,watch,electric kettle,laptop,watch,watch,laptop,laptop,watch,laptop,electric kettle,electric kettle,watch,watch,laptop,watch,watch,electric kettle,electric kettle,electric kettle,electric kettle,watch,electric kettle,electric kettle,electric kettle,watch,electric kettle,watch	10000,1000,5000,500,50,10000,500,1000,500,50,10000,10000,500,5000,1000,50,10000,5000,500,5000,50,1000,1000,1000,10000,10000,1000,10000,500,500	sharp,round,sharp,sharp,round,sharp,round,sharp,sharp,round,sharp,sharp,round,round,round,round,round,round,sharp,sharp,round,sharp,sharp,round,sharp,sharp,round,round,sharp,round	50,1000,50,10000,500,500,50,50,5000,10000,500,5000,1000,10000,50,1000,500,50,10000,10000,1000,1000,50,5000,5000,50,50,50,5000,50	round,round,sharp,sharp,sharp,round,sharp,sharp,round,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp,round,round,round,sharp,sharp,round,sharp,sharp,sharp,round,sharp,sharp,round	1,0.75,1,0,0.25,1,0.75,0.75,0,0,1,0.75,0.25,0.25,1,0.25,1,1,0,0,0,0.5,0.75,0,0.25,1,1,1,0,0.3	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	10	25	291,123,86,170,7,292,116,176,264,210,192,299,18,40,126,108,247,131,165,85,8,78,71,129,99,96,21,146,69,111	9997,1000,4997,499,50,9997,500,1002,499,50,9997,9999,500,5000,1000,50,10000,5000,498,5002,50,997,998,1000,10003,10001,1000,10000,501,500	50,1000,53,10002,503,500,48,53,5000,10002,500,4997,997,10001,52,997,498,50,10000,10000,1003,997,50,5002,4999,52,50,51,4999,50
A20UVD9HEJQAMC	Daniel,Kenneth,Jake,Barry,Zach,Bob,Patrick,Matt,Harry,Steve,Nathan,Quinn,Ethan,Ivan,Victor,Charles,George,Frank,Tom,Eric,Calvin,Luke,Fred,Robert,Winston,Alex,Owen,David,Gary,Albert	M	watch,laptop,electric kettle,laptop,watch,electric kettle,electric kettle,electric kettle,laptop,watch,electric kettle,electric kettle,laptop,laptop,laptop,laptop,laptop,electric kettle,watch,watch,electric kettle,laptop,laptop,watch,watch,watch,laptop,watch,laptop,watch	5000,500,10000,10000,1000,1000,5000,50,50,50,10000,500,5000,5000,1000,500,5000,500,10000,500,10000,5000,50,5000,10000,50,10000,50,50,500	sharp,round,round,round,round,round,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,round,sharp,sharp,round,sharp,round,round,round,round,round,sharp,sharp,sharp,sharp	1000,1000,500,10000,5000,5000,1000,50,50,500,10000,10000,5000,10000,5000,50,50,50,500,500,5000,1000,1000,10000,1000,5000,5000,5000,5000,10000	round,sharp,round,round,round,sharp,round,sharp,sharp,sharp,round,sharp,sharp,round,round,sharp,round,sharp,round,sharp,round,round,round,round,round,sharp,round,sharp,sharp,round	0.025,0.95,0.025,0.25,0.95,0.95,0.25,0.25,0.025,0.775,0.25,1,0.225,0.75,0.725,0.025,0,0.05,0,0.25,0.275,0.275,0.95,0.75,0.05,0.975,0.75,0.975,0.975,0.95	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	183,218,42,245,124,29,83,56,256,157,45,20,289,285,274,216,231,66,192,117,94,233,203,135,143,109,294,159,259,165	5001,500,10000,10000,1000,1000,5003,48,53,48,10000,500,4999,4998,998,500,5000,499,9998,500,9997,5000,50,5000,10000,50,10003,47,48,503	1000,1003,500,10000,5000,5001,1000,48,53,497,10000,10003,4999,10000,5000,47,50,47,500,497,5000,1000,1000,10000,1000,5002,5000,5002,4999,10000
A2AOGI9Y7KFF1P	Fred,Alex,Gary,Tom,Bob,Ivan,David,Barry,Charles,Nathan,Ethan,Eric,Quinn,Luke,Robert,Frank,Patrick,Albert,Calvin,Harry,Winston,Kenneth,Daniel,Jake,Matt,Steve,Owen,Zach,George,Victor	M	watch,laptop,watch,watch,watch,laptop,laptop,electric kettle,watch,laptop,electric kettle,electric kettle,electric kettle,laptop,laptop,watch,watch,laptop,watch,watch,watch,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,laptop,laptop,watch,laptop	5000,10000,10000,5000,500,5000,50,10000,50,50,5000,10000,50,50,5000,10000,50,1000,1000,10000,50,10000,5000,5000,500,10000,5000,50,5000,5000	round,sharp,round,round,round,round,sharp,sharp,sharp,sharp,round,sharp,sharp,round,sharp,sharp,round,round,sharp,round,sharp,round,round,round,sharp,sharp,sharp,round,sharp,sharp	5000,5000,50,500,500,1000,10000,5000,50,10000,5000,50,1000,10000,10000,500,5000,10000,500,50,5000,10000,500,1000,50,1000,5000,500,50,50	round,sharp,round,round,round,sharp,sharp,sharp,sharp,round,round,round,round,sharp,round,round,round,sharp,round,sharp,round,sharp,sharp,round,sharp,round,round,round,round,round	0.5,0.85,0.6,0.675,0.5,0.575,0.125,0.725,0.275,0.075,0.675,0.775,0.125,0.05,0.275,0.7,0.05,0.025,0.575,0.85,0.15,0.5,0.575,0.6,0.525,0.575,0.475,0.275,0.85,0	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	134,299,141,132,112,238,260,99,156,255,34,91,53,210,285,192,104,230,172,146,154,50,37,33,66,93,284,202,181,281	5000,10002,10000,5000,500,5000,47,10001,47,51,5000,10003,49,50,5002,9997,50,1000,1003,10000,49,10000,5000,5000,501,10002,4998,50,4998,5001	5000,4997,50,500,500,997,10003,5001,47,10000,5000,50,1000,9998,10000,500,5000,10002,500,52,5000,10001,503,1000,51,1000,5000,500,50,50
