workerid	Answer.buyers	Answer.gender	Answer.domains	Answer.utteredPricesRounded	Answer.utteredTypes	Answer.actualPricesRounded	Answer.actualTypes	Answer.affects	Answer.nativeLanguage	Answer.orders	Answer.income	Answer.age	Answer.sentenceIDs	Answer.utteredPrices	Answer.actualPrices
A2IWZC2BID37HR	Gary,Charles,Frank,Ethan,Bob,Victor,Steve,Eric,Luke,Quinn,Tom,George,Alex,Ivan,Nathan,Owen,Fred,Patrick,Zach,Harry,Matt,Robert,Albert,Jake,Winston,David,Kenneth,Barry,Calvin,Daniel	F	watch,watch,electric kettle,watch,laptop,electric kettle,electric kettle,electric kettle,watch,electric kettle,laptop,electric kettle,electric kettle,watch,watch,laptop,watch,watch,electric kettle,laptop,electric kettle,laptop,electric kettle,laptop,laptop,watch,electric kettle,laptop,laptop,watch	50,10000,500,10000,50,50,10000,5000,10000,500,50,1000,1000,1000,50,500,5000,1000,1000,10000,50,50,10000,1000,5000,50,500,10000,1000,50	round,sharp,sharp,sharp,round,round,round,round,round,round,round,round,round,sharp,sharp,sharp,sharp,round,sharp,sharp,round,sharp,sharp,sharp,round,sharp,round,round,round,round	5000,1000,500,5000,50,500,50,500,5000,50,5000,50,10000,50,5000,500,50,500,500,5000,5000,10000,5000,10000,10000,500,500,5000,5000,50	round,round,round,round,round,round,sharp,round,round,round,round,sharp,sharp,round,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp	0.972461069299,-0.792834502358,0.136268430093,-0.792834502358,0.136268430093,1.06537136254,-1.72193743481,-0.885744795603,-0.699924209113,-0.885744795603,1.06537136254,-1.25738596858,0.136268430093,-0.792834502358,0.600819896318,0.136268430093,-1.62902714156,-0.699924209113,-0.699924209113,-0.792834502358,1.62283312201,1.52992282877,-0.421193329378,1.25119194903,1.43701253552,1.52992282877,0.229178723338,-0.792834502358,0.879550776053,0.136268430093	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	104,193,62,194,201,2,46,32,144,11,204,26,30,171,159,267,186,122,77,299,9,260,99,275,235,157,17,249,224,106	50,9997,499,9998,50,50,10000,5000,10000,500,50,1000,1000,1002,51,499,5003,1000,1003,9997,50,51,10003,1001,5000,47,500,10000,1000,50	5000,1000,500,5000,50,500,53,500,5000,50,5000,51,9998,50,5003,499,48,500,503,5002,4998,9997,5003,10000,10000,502,499,4998,5000,49
A3VK790POPHBE5	Barry,Daniel,Frank,Robert,Ethan,Albert,Kenneth,Matt,Eric,Nathan,Bob,Patrick,Gary,George,Alex,Zach,Winston,Quinn,Tom,Victor,Ivan,Luke,Harry,Charles,Fred,Steve,David,Jake,Calvin,Owen	F	electric kettle,laptop,laptop,electric kettle,watch,watch,laptop,watch,laptop,laptop,electric kettle,laptop,laptop,electric kettle,laptop,electric kettle,watch,laptop,laptop,electric kettle,watch,laptop,electric kettle,watch,watch,electric kettle,electric kettle,electric kettle,laptop,electric kettle	5000,1000,500,500,5000,1000,1000,5000,10000,50,500,500,500,50,500,500,500,50,10000,10000,10000,5000,50,1000,50,1000,500,5000,10000,500	sharp,round,round,round,round,round,sharp,round,sharp,sharp,round,sharp,round,round,round,round,sharp,round,sharp,round,sharp,sharp,round,sharp,round,sharp,round,round,sharp,round	10000,1000,500,5000,50,500,10000,1000,5000,50,1000,50,5000,5000,10000,500,500,500,1000,50,500,1000,50,1000,500,10000,1000,1000,10000,50	sharp,round,sharp,round,sharp,sharp,round,sharp,round,sharp,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,round,sharp,round,sharp,sharp,round,round,round,round,round,sharp	-0.65383754769,-1.46104439669,-1.46104439669,-1.46104439669,1.68706231441,1.68706231441,-1.38032371179,1.76778299931,1.76778299931,0.15336930131,-0.89599960239,-0.65383754769,-0.25023412319,-0.41167549299,-0.41167549299,0.15336930131,0.15336930131,-0.73455823259,-0.41167549299,0.71841409561,0.87985546541,1.04129683521,-1.46104439669,0.15336930131,-0.00807206849,0.39553135601,-0.08879275339,0.31481067111,1.04129683521,-0.16951343829	Bulgarian	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	90,223,217,14,136,127,275,138,294,256,18,266,214,9,215,12,167,207,298,41,197,283,6,178,102,75,13,33,295,16	5002,1000,500,500,5000,1000,1001,5000,9998,49,500,503,500,50,500,500,501,50,9998,10000,9997,4998,50,999,50,1001,500,5000,9997,500	9998,1000,499,5000,53,503,10000,999,5000,49,1001,51,5000,5002,10000,500,501,497,998,50,497,1000,53,999,500,10000,1000,1000,10000,53
A3CG9CK1QADXOV	Ivan,Kenneth,Zach,Alex,Daniel,Winston,Harry,Jake,Matt,Quinn,Robert,Victor,Charles,Tom,George,Nathan,Ethan,Frank,Gary,Calvin,Fred,David,Luke,Patrick,Bob,Steve,Owen,Albert,Barry,Eric	M	laptop,watch,electric kettle,laptop,watch,laptop,watch,laptop,laptop,laptop,laptop,electric kettle,laptop,electric kettle,electric kettle,laptop,electric kettle,watch,watch,electric kettle,electric kettle,electric kettle,watch,electric kettle,watch,watch,electric kettle,electric kettle,electric kettle,watch	500,1000,50,5000,1000,1000,1000,1000,10000,5000,500,500,500,500,5000,10000,10000,10000,500,500,10000,5000,50,10000,5000,50,5000,1000,10000,50	round,round,sharp,sharp,sharp,round,round,round,round,sharp,round,round,sharp,round,sharp,sharp,sharp,round,sharp,sharp,sharp,round,sharp,round,round,round,sharp,sharp,round,round	5000,1000,1000,1000,10000,10000,5000,50,5000,10000,50,500,500,50,10000,10000,1000,1000,50,5000,500,5000,5000,50,50,500,1000,5000,10000,500	round,sharp,round,sharp,sharp,sharp,round,round,round,sharp,sharp,sharp,round,round,round,round,sharp,round,round,sharp,sharp,round,round,round,sharp,round,round,round,round,sharp	-0.895235453353,0.461181900212,-1.57344413013,1.13939057699,-1.16651892407,-0.963056321031,-0.895235453353,1.13939057699,0.461181900212,-0.488310247283,1.13939057699,-0.149205908892,-0.149205908892,1.07156970932,-1.03087718871,-0.149205908892,1.13939057699,1.13939057699,1.13939057699,-1.23433979174,1.13939057699,-0.149205908892,-1.57344413013,1.13939057699,1.13939057699,-0.895235453353,1.13939057699,-1.16651892407,-0.21702677657,-0.691772850318	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	214,128,53,288,180,230,124,221,244,290,216,17,262,11,85,295,98,143,161,69,97,34,154,41,136,102,83,74,45,107	500,1000,53,5001,997,1000,1000,1000,10000,4998,500,500,502,500,5003,10002,10001,10000,498,503,9999,5000,49,10000,5000,50,5002,997,10000,50	5000,997,1000,997,10001,9998,5000,50,5000,10002,51,503,500,50,10000,10000,1002,1000,50,5001,502,5000,5000,50,48,500,1000,5000,10000,497
A1TN5VBAYB5GD9	Nathan,Alex,Luke,Steve,Charles,Kenneth,Jake,Victor,Ethan,Zach,Eric,Ivan,Daniel,Frank,Albert,Bob,Calvin,Fred,Barry,Winston,George,Harry,Gary,Patrick,Robert,David,Owen,Tom,Quinn,Matt	F	electric kettle,electric kettle,laptop,watch,laptop,watch,watch,watch,watch,laptop,watch,electric kettle,electric kettle,laptop,electric kettle,electric kettle,laptop,watch,laptop,watch,watch,electric kettle,electric kettle,laptop,electric kettle,watch,laptop,watch,electric kettle,electric kettle	500,500,50,500,5000,500,10000,1000,10000,50,500,500,5000,10000,50,10000,10000,500,500,10000,10000,1000,50,1000,500,500,50,50,5000,50	sharp,round,round,sharp,sharp,sharp,round,sharp,round,sharp,sharp,round,sharp,sharp,sharp,round,sharp,sharp,sharp,round,round,round,sharp,sharp,round,sharp,round,round,round,sharp	5000,10000,1000,1000,50,10000,50,50,5000,50,500,5000,50,10000,5000,10000,5000,5000,5000,500,10000,10000,50,5000,1000,1000,5000,50,10000,500	round,round,sharp,sharp,round,round,round,sharp,sharp,round,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,round,round,sharp,sharp,sharp,sharp	-0.698015308081,-1.34233713092,-0.375854396659,-0.375854396659,1.55711107187,-0.939635991647,1.63765129973,1.47657084402,1.71819152758,0.268467426185,0.268467426185,-1.0201762195,1.63765129973,0.268467426185,-1.26179690307,0.590628337607,1.07386970474,-0.939635991647,-1.10071644736,1.31549038831,0.268467426185,-1.10071644736,0.429547881896,-0.617475080225,-0.134233713092,-0.53693485237,-1.18125667521,0.34900765404,-0.53693485237,-0.698015308081	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	25	64,15,208,168,281,165,141,176,149,251,167,19,86,295,59,50,299,169,269,142,150,25,51,279,13,163,209,106,40,57	502,500,50,503,4999,498,10000,1003,10000,53,502,500,5001,10001,53,10000,10001,503,503,10000,10000,1000,48,1003,500,497,50,50,5000,48	5000,10000,1003,1001,50,10000,50,51,4998,50,502,5001,52,10000,4997,10002,5001,5003,4998,500,9998,10000,50,5002,1000,1000,4999,49,9998,497
A1BVZJQL1JI6DP	Ivan,Patrick,Luke,Kenneth,Owen,Zach,Nathan,Frank,Charles,Bob,Harry,Daniel,Barry,Robert,Fred,Winston,George,Albert,Eric,Jake,Matt,Steve,Calvin,Gary,Alex,Ethan,Tom,David,Quinn,Victor	F	electric kettle,watch,watch,electric kettle,electric kettle,electric kettle,watch,watch,watch,electric kettle,laptop,watch,electric kettle,watch,laptop,electric kettle,electric kettle,laptop,watch,watch,watch,watch,electric kettle,laptop,watch,electric kettle,watch,electric kettle,electric kettle,watch	500,500,10000,5000,10000,50,500,5000,500,1000,5000,50,5000,500,5000,500,50,500,5000,1000,1000,5000,5000,10000,1000,500,50,10000,50,10000	sharp,sharp,sharp,sharp,sharp,round,round,sharp,sharp,round,round,sharp,round,round,sharp,round,round,sharp,sharp,sharp,round,round,round,round,sharp,sharp,sharp,round,sharp,round	1000,10000,5000,1000,50,1000,5000,1000,5000,500,50,50,5000,50,500,5000,5000,1000,50,5000,50,1000,50,50,10000,5000,500,5000,1000,500	sharp,round,sharp,sharp,round,round,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,round,sharp,sharp,round,sharp,sharp,round,round,sharp,round,round,round,sharp	0.888342369734,0.888342369734,-0.803738334521,-0.803738334521,-0.803738334521,0.888342369734,0.972946404947,-0.803738334521,0.888342369734,-0.803738334521,-1.05755044016,0.0423020176064,0.0423020176064,-0.803738334521,-1.05755044016,1.3113625458,1.22675851058,0.972946404947,-1.05755044016,1.14215447537,-1.14215447537,-0.803738334521,-1.22675851058,-1.3113625458,1.22675851058,1.3113625458,0.972946404947,-0.46532219367,1.22675851058,-1.05755044016	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	0	55	68,165,199,88,91,3,119,188,164,27,236,156,39,116,282,19,9,263,186,179,121,138,36,241,175,69,152,44,53,147	497,503,9999,4999,10003,50,500,5002,501,1000,5000,47,5000,500,5003,500,50,497,5001,1002,1000,5000,5000,10000,1002,497,49,10000,51,10000	998,10000,4999,999,50,1000,5001,997,5000,501,47,47,5003,49,500,4998,4998,1000,49,5003,50,1003,53,50,10000,4999,500,5000,1000,497
A2DGVQPASVS8XM	Harry,Eric,Jake,Albert,Owen,Ethan,Kenneth,Charles,Steve,Fred,Frank,Alex,George,Victor,David,Gary,Nathan,Winston,Tom,Calvin,Matt,Daniel,Quinn,Barry,Luke,Zach,Ivan,Robert,Patrick,Bob	F	watch,electric kettle,watch,electric kettle,laptop,electric kettle,laptop,watch,electric kettle,electric kettle,electric kettle,watch,electric kettle,laptop,electric kettle,electric kettle,laptop,laptop,laptop,laptop,watch,watch,laptop,watch,laptop,laptop,watch,watch,electric kettle,laptop	5000,10000,50,1000,10000,1000,5000,5000,50,1000,10000,1000,500,1000,500,10000,5000,50,5000,10000,1000,500,50,500,500,50,1000,500,5000,50	round,round,round,sharp,round,round,sharp,round,sharp,sharp,round,sharp,round,sharp,round,round,sharp,round,round,round,sharp,sharp,sharp,sharp,round,round,round,sharp,sharp,sharp	1000,5000,10000,500,50,50,500,5000,10000,5000,500,10000,500,50,10000,1000,10000,5000,1000,5000,5000,50,5000,5000,5000,500,500,50,10000,10000	sharp,round,round,round,round,sharp,round,round,round,round,sharp,sharp,round,round,round,round,round,sharp,round,round,sharp,sharp,sharp,round,round,sharp,round,round,round,round	-1.25704846586,-1.25704846586,1.01472587003,-1.25704846586,0.333193569265,0.257467758068,0.257467758068,-0.499790353897,1.01472587003,1.01472587003,-1.25704846586,0.939000058837,-0.499790353897,0.257467758068,-1.25704846586,0.257467758068,0.257467758068,1.01472587003,-1.25704846586,-1.25704846586,0.939000058837,-1.25704846586,1.01472587003,1.01472587003,1.01472587003,1.01472587003,-1.25704846586,-1.33277427706,1.01472587003,1.01472587003	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	35	138,44,105,72,241,26,282,134,55,74,47,180,12,271,15,43,285,209,233,244,179,166,259,164,214,207,122,161,85,255	5000,10000,50,998,10000,1000,5001,5000,49,997,10000,1002,500,1002,500,10000,4998,50,5000,10000,998,498,49,498,500,50,1000,501,5001,52	1003,5000,10000,500,50,47,500,5000,10000,5000,498,10003,500,50,10000,1000,10000,4998,1000,5000,5003,48,5003,5000,5000,502,500,50,10000,10000
A1M3RNYJ9U4NW8	Harry,Patrick,Charles,Quinn,Winston,Jake,Fred,David,Gary,Eric,George,Victor,Nathan,Albert,Alex,Matt,Frank,Barry,Luke,Robert,Tom,Steve,Ivan,Daniel,Zach,Bob,Owen,Kenneth,Calvin,Ethan	F	laptop,laptop,laptop,laptop,watch,laptop,laptop,electric kettle,laptop,electric kettle,electric kettle,electric kettle,laptop,watch,watch,watch,laptop,electric kettle,laptop,watch,electric kettle,electric kettle,laptop,watch,electric kettle,watch,laptop,electric kettle,electric kettle,electric kettle	500,1000,500,500,10000,5000,10000,10000,1000,500,10000,1000,5000,50,5000,50,1000,10000,10000,1000,1000,500,50,500,1000,50,1000,500,1000,50	round,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,round,sharp,sharp,round,round,round,sharp,round,sharp,round,round,round,round,sharp,sharp,sharp,round,sharp,round,round	1000,500,500,50,500,5000,5000,500,1000,50,1000,50,500,500,10000,1000,5000,5000,5000,500,1000,500,10000,50,5000,500,10000,5000,5000,1000	round,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,round,round,sharp,round,sharp,round,sharp,round,sharp,round,sharp,sharp	1.29920287682,-1.18109352438,-0.259840575364,-1.32282474731,-1.32282474731,-0.330706186827,-0.614168632679,0.165353093414,0.519681150728,-1.39369035877,-1.25195913585,-1.25195913585,-1.25195913585,0.80314359658,0.0944874819506,1.15747165389,1.08660604243,-0.330706186827,-0.685034244142,-0.755899855605,-0.188974963901,0.0944874819506,1.29920287682,-1.11022791292,0.944874819506,1.01574043097,1.29920287682,1.15747165389,1.15747165389,1.15747165389	russian	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	213,277,212,211,197,289,299,42,278,66,43,76,282,102,140,108,279,49,294,122,28,12,210,161,79,152,230,64,29,8	500,997,500,500,9998,5003,9997,10000,999,497,10000,997,5002,50,5000,50,1003,10000,9997,1000,1000,500,50,499,998,53,1000,502,1000,50	1000,503,500,50,498,5003,4999,500,999,51,1000,51,500,500,10003,998,4999,5001,5000,500,997,500,9997,50,4998,500,9998,5000,5001,997
A1TTC7HNGM242J	Jake,Ivan,Harry,Luke,Nathan,Steve,Albert,Robert,Winston,Fred,Alex,Gary,Charles,Victor,Quinn,George,Bob,Matt,Ethan,David,Calvin,Barry,Patrick,Tom,Eric,Daniel,Zach,Kenneth,Owen,Frank	F	watch,laptop,electric kettle,laptop,laptop,watch,laptop,watch,electric kettle,electric kettle,watch,watch,watch,watch,electric kettle,watch,electric kettle,laptop,electric kettle,laptop,laptop,laptop,laptop,watch,electric kettle,electric kettle,laptop,laptop,laptop,laptop	50,50,1000,1000,500,5000,1000,500,5000,1000,10000,500,5000,5000,50,10000,10000,5000,1000,50,5000,5000,500,1000,500,1000,1000,5000,5000,10000	round,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,round,round,round,sharp,sharp,round,sharp,round,round,sharp,round,round,sharp,sharp,sharp,sharp,round,round,sharp,sharp	1000,5000,5000,500,10000,50,500,10000,5000,1000,10000,5000,1000,5000,1000,5000,10000,50,500,5000,500,1000,50,1000,50,500,10000,5000,10000,500	round,round,round,sharp,round,round,sharp,round,round,round,round,round,sharp,sharp,round,round,sharp,sharp,round,round,sharp,round,round,round,sharp,round,sharp,round,round,round	-0.917306294241,1.12873004979,1.12873004979,-0.917306294241,1.12873004979,-0.917306294241,-0.917306294241,1.12873004979,0.105711877775,0.105711877775,0.105711877775,1.12873004979,-0.917306294241,0.105711877775,1.12873004979,-0.917306294241,0.105711877775,-0.917306294241,-0.917306294241,1.12873004979,-0.917306294241,-0.917306294241,-0.917306294241,0.105711877775,-0.917306294241,-0.917306294241,2.0494464046,0.105711877775,2.0494464046,-0.815004477039	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	103,204,74,227,215,181,277,165,84,73,145,114,138,189,53,144,100,236,22,254,237,233,261,173,66,72,230,234,285,292	50,50,1001,1000,500,4997,997,502,5003,1001,10000,500,5000,4999,52,10000,10001,5000,1000,51,5000,5000,502,997,497,1002,1000,5000,4999,9999	1000,5000,5000,502,10000,50,503,10000,5000,1000,10000,5000,1003,4999,1000,5000,10001,51,500,5000,502,1000,50,1000,52,500,10001,5000,10000,500
A2NIAKPTO30FXY	Gary,Owen,Luke,Jake,Ivan,Zach,Daniel,Tom,Steve,Ethan,Albert,Barry,Kenneth,Winston,Quinn,Robert,Alex,Bob,George,Calvin,Harry,Matt,Charles,David,Nathan,Fred,Frank,Eric,Patrick,Victor	M	laptop,watch,electric kettle,electric kettle,electric kettle,laptop,watch,watch,laptop,electric kettle,watch,watch,laptop,electric kettle,electric kettle,watch,laptop,electric kettle,watch,watch,laptop,watch,watch,laptop,electric kettle,electric kettle,watch,electric kettle,watch,watch	10000,5000,10000,500,5000,10000,50,5000,10000,500,10000,10000,5000,1000,5000,1000,500,1000,1000,5000,1000,50,5000,1000,1000,5000,5000,10000,5000,5000	sharp,round,sharp,round,sharp,sharp,round,round,round,sharp,round,sharp,sharp,round,sharp,round,round,sharp,sharp,round,round,round,sharp,sharp,round,sharp,round,sharp,sharp,sharp	50,10000,500,5000,1000,500,50,500,500,500,1000,500,5000,1000,500,5000,50,50,500,50,50,500,10000,1000,1000,10000,50,5000,500,1000	sharp,round,round,sharp,round,round,sharp,round,round,round,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,round,sharp,sharp,round,round,round,round,round,round,sharp	1.05722757952,-2.01736283032,1.05722757952,-2.01736283032,1.05722757952,1.05722757952,-0.56097789934,0.652676209809,1.13813785347,-0.56097789934,0.814496757695,1.13813785347,-0.399157351453,-0.399157351453,0.733586483752,-1.45099091272,0.248124840093,0.490855661922,0.167214566149,0.652676209809,0.409945387979,-1.28917036483,-1.77463200849,-0.399157351453,-0.480067625397,-1.37008063877,0.733586483752,0.409945387979,0.490855661922,0.409945387979	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	0	35	296,135,92,19,83,292,106,132,242,62,148,197,284,28,82,124,216,76,177,136,221,107,190,273,23,85,131,94,182,188	9999,5000,10003,500,5002,9999,50,5000,10000,499,10000,9999,5003,1000,5002,1000,500,999,998,5000,1000,50,4998,1001,1000,4997,5000,9998,4999,4998	49,10000,500,5001,1000,500,52,500,500,500,1001,497,5000,999,500,5000,49,48,502,49,50,497,10003,1000,1000,10000,50,5000,500,1003
A1X8O3G52QVI5R	George,Albert,David,Frank,Owen,Winston,Harry,Ivan,Gary,Matt,Daniel,Nathan,Alex,Eric,Barry,Fred,Steve,Charles,Zach,Robert,Patrick,Luke,Bob,Victor,Ethan,Quinn,Jake,Kenneth,Calvin,Tom	M	laptop,electric kettle,watch,watch,electric kettle,watch,laptop,electric kettle,laptop,watch,watch,electric kettle,electric kettle,laptop,watch,watch,electric kettle,electric kettle,watch,electric kettle,electric kettle,laptop,watch,watch,laptop,watch,laptop,electric kettle,laptop,electric kettle	10000,50,5000,50,5000,10000,10000,10000,1000,500,1000,5000,50,500,500,1000,50,500,1000,10000,1000,500,500,1000,1000,1000,1000,500,50,500	sharp,round,round,round,sharp,round,sharp,round,round,round,round,round,round,sharp,round,sharp,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp	500,1000,1000,50,10000,1000,500,1000,5000,5000,50,5000,5000,1000,10000,1000,5000,500,500,10000,500,50,5000,10000,500,500,50,500,1000,500	sharp,round,round,round,sharp,round,round,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,round,sharp,round,round,sharp,round,round,round,round,sharp,sharp,sharp,round,round	-0.754684529732,1.11953201762,-0.754684529732,-0.754684529732,0.369845398676,-1.50437114867,-1.50437114867,-0.679715867838,1.11953201762,1.49437532708,-1.20449650109,0.0699707511009,1.49437532708,0.369845398676,1.49437532708,-0.00499791079292,0.81965737004,-0.00499791079292,-0.52977854405,0.294876736783,-0.679715867838,-1.50437114867,1.41940666519,1.41940666519,-0.754684529732,-0.379841220262,-1.50437114867,0.144939412995,0.744688708146,0.144939412995	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	297,3,133,101,90,143,292,48,224,114,126,39,9,263,120,178,54,67,122,95,27,211,164,175,272,177,276,17,253,62	9998,50,5000,50,5001,10000,10002,10000,1000,500,1000,5000,50,499,500,1001,52,497,1000,9999,1000,500,499,997,1002,997,1002,500,53,497	503,1000,1000,50,10003,1000,500,999,5000,5000,53,5002,4999,1000,10003,1001,5000,497,500,10000,502,50,5000,10000,500,497,47,503,1000,500
A20JVREDBLVNHF	Jake,Winston,Ivan,Charles,Harry,Matt,Kenneth,George,Bob,Nathan,Tom,Owen,Gary,Luke,Barry,Fred,Daniel,Zach,Robert,Victor,Steve,Frank,Calvin,Patrick,Quinn,Eric,Albert,David,Ethan,Alex	F	watch,electric kettle,watch,laptop,watch,laptop,electric kettle,laptop,watch,laptop,laptop,electric kettle,watch,watch,watch,electric kettle,watch,electric kettle,watch,watch,electric kettle,laptop,laptop,electric kettle,watch,watch,watch,laptop,watch,laptop	50,10000,50,5000,10000,5000,1000,500,1000,50,500,500,50,10000,5000,1000,500,50,10000,10000,1000,1000,10000,5000,5000,500,500,5000,1000,500	sharp,sharp,sharp,round,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp,round,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp	50,5000,5000,50,5000,5000,10000,50,10000,50,1000,500,5000,50,50,5000,10000,50,10000,5000,5000,1000,1000,50,500,10000,5000,5000,1000,50	round,round,round,sharp,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,round,sharp,round,round,sharp,sharp,round,sharp,round,round,round,sharp,round,round,round	0.993145675138,-1.02830127426,1.95992465094,-1.55563526106,-1.55563526106,0.20214469494,1.95992465094,-1.55563526106,1.08103467294,-0.0615222984599,0.465811688339,0.11425569714,-0.588856285259,-0.676745283059,-0.676745283059,-0.588856285259,0.993145675138,0.29003369274,0.20214469494,-0.676745283059,0.905256677338,0.20214469494,-0.588856285259,-0.940412276458,-0.852523278659,1.25681266854,1.25681266854,0.29003369274,0.29003369274,-1.11619027206	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	8	17	151,94,154,236,199,289,30,216,175,251,268,17,159,191,186,74,170,51,145,149,79,223,248,81,182,165,169,284,173,261	49,9999,51,5000,9998,4999,1000,500,997,53,499,500,52,10002,5001,1001,503,51,10000,10000,997,1000,10000,5002,5001,499,499,5002,999,503	50,5000,5000,48,4998,4999,9998,48,10000,50,999,501,5001,50,47,5000,10002,50,10000,4998,4997,1000,1002,50,500,10000,5003,5000,1000,50
A3W513W4G14BZY	Frank,George,Nathan,Fred,Matt,Victor,Eric,Calvin,Luke,Kenneth,David,Steve,Quinn,Barry,Ethan,Charles,Jake,Daniel,Harry,Albert,Bob,Ivan,Tom,Winston,Robert,Alex,Patrick,Zach,Gary,Owen	M	watch,laptop,electric kettle,watch,electric kettle,electric kettle,watch,laptop,watch,electric kettle,watch,laptop,watch,watch,watch,laptop,electric kettle,watch,laptop,electric kettle,laptop,electric kettle,electric kettle,watch,watch,watch,watch,watch,laptop,watch	1000,10000,10000,5000,50,5000,10000,1000,10000,1000,50,500,50,50,10000,5000,500,10000,5000,5000,50,1000,10000,10000,1000,50,10000,1000,1000,500	round,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp,round,round,round,round,sharp,round,sharp,round,sharp,round,sharp,round,round,sharp,round,sharp,round	10000,50,500,500,500,10000,1000,500,10000,1000,5000,50,10000,500,50,50,5000,50,1000,10000,1000,5000,500,500,10000,10000,50,1000,10000,1000	round,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,round,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp	1.25372931938,-0.815994604451,0.611401205084,-0.815994604451,1.32509910985,0.611401205084,-1.52969250922,-0.815994604451,-0.815994604451,-0.815994604451,1.25372931938,-0.815994604451,1.32509910985,0.682770995561,-1.52969250922,-0.815994604451,1.1823595289,-1.38695292827,-0.815994604451,-0.815994604451,0.682770995561,0.611401205084,-0.815994604451,-0.958734185405,-0.102296699683,1.25372931938,1.25372931938,-0.102296699683,0.682770995561,1.03961994795	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	125,296,97,137,57,90,198,272,200,28,154,266,155,102,146,236,19,191,233,85,208,79,47,192,130,110,196,128,280,118	1000,10002,9999,5000,52,5003,10001,998,10002,1000,51,499,47,50,10000,5000,500,9998,5000,5001,50,1003,10000,9997,1000,50,10003,1000,997,500	10000,49,502,498,503,9999,1001,500,10002,997,5000,49,10000,500,47,47,5002,50,1000,10000,998,5003,502,500,9998,9997,51,998,9997,997
