workerID, gender, nativeLanguage, income, age, sentenceID, domain, utteredPrice, utteredPriceRounded, utteredType, actualPrice, actualPriceRounded, actualType, probOpinion, order, buyer, 
A2F79GFUWU5O96, F, English, 4, 35, 132, watch, 5000, 5000, round, 500, 500, round, 0.15, 26, Quinn, 
A2F79GFUWU5O96, F, English, 4, 35, 88, electric kettle, 5001, 5000, sharp, 1002, 1000, sharp, 0.125, 27, Tom, 
A2F79GFUWU5O96, F, English, 4, 35, 64, electric kettle, 497, 500, sharp, 5000, 5000, round, 0.85, 28, Frank, 
A2F79GFUWU5O96, F, English, 4, 35, 9, electric kettle, 50, 50, round, 4998, 5000, sharp, 0.875, 29, Zach, 
A2F79GFUWU5O96, F, English, 4, 35, 220, laptop, 500, 500, round, 10003, 10000, sharp, 0.95, 30, Calvin, 
A323WW03VM8089, M, English, 4, 45, 70, electric kettle, 499, 500, sharp, 10001, 10000, sharp, 1, 1, Zach, 
A323WW03VM8089, M, English, 4, 45, 293, laptop, 9997, 10000, sharp, 1000, 1000, round, 0.875, 2, Nathan, 
A323WW03VM8089, M, English, 4, 45, 24, electric kettle, 1000, 1000, round, 5000, 5000, round, 0.725, 3, Winston, 
A323WW03VM8089, M, English, 4, 45, 296, laptop, 10003, 10000, sharp, 52, 50, sharp, 0.25, 4, Tom, 
A323WW03VM8089, M, English, 4, 45, 28, electric kettle, 1000, 1000, round, 998, 1000, sharp, 0.75, 5, Daniel, 
A323WW03VM8089, M, English, 4, 45, 100, electric kettle, 9998, 10000, sharp, 9998, 10000, sharp, 0.5, 6, Calvin, 
A323WW03VM8089, M, English, 4, 45, 40, electric kettle, 5000, 5000, round, 10003, 10000, sharp, 0.375, 7, Harry, 
A323WW03VM8089, M, English, 4, 45, 4, electric kettle, 50, 50, round, 5000, 5000, round, 0.125, 8, Matt, 
A323WW03VM8089, M, English, 4, 45, 105, watch, 50, 50, round, 10000, 10000, round, 0.2, 9, Alex, 
A323WW03VM8089, M, English, 4, 45, 92, electric kettle, 10001, 10000, sharp, 500, 500, round, 0.85, 10, Ivan, 
A323WW03VM8089, M, English, 4, 45, 169, watch, 497, 500, sharp, 4998, 5000, sharp, 0.375, 11, Victor, 
A323WW03VM8089, M, English, 4, 45, 239, laptop, 5000, 5000, round, 4998, 5000, sharp, 0.75, 12, Ethan, 
A323WW03VM8089, M, English, 4, 45, 19, electric kettle, 500, 500, round, 4999, 5000, sharp, 0.4, 13, Eric, 
A323WW03VM8089, M, English, 4, 45, 5, electric kettle, 50, 50, round, 10000, 10000, round, 0.2, 14, Owen, 
A323WW03VM8089, M, English, 4, 45, 12, electric kettle, 500, 500, round, 500, 500, round, 0.5, 15, Fred, 
A323WW03VM8089, M, English, 4, 45, 253, laptop, 48, 50, sharp, 1000, 1000, round, 0.275, 16, Quinn, 
A323WW03VM8089, M, English, 4, 45, 89, electric kettle, 4998, 5000, sharp, 4998, 5000, sharp, 0.5, 17, Luke, 
A323WW03VM8089, M, English, 4, 45, 241, laptop, 10000, 10000, round, 50, 50, round, 0.75, 18, Albert, 
A323WW03VM8089, M, English, 4, 45, 245, laptop, 10000, 10000, round, 10000, 10000, round, 0.65, 19, Barry, 
A323WW03VM8089, M, English, 4, 45, 127, watch, 1000, 1000, round, 502, 500, sharp, 0.825, 20, Jake, 
A323WW03VM8089, M, English, 4, 45, 289, laptop, 5003, 5000, sharp, 5003, 5000, sharp, 0.55, 21, Steve, 
A323WW03VM8089, M, English, 4, 45, 279, laptop, 1003, 1000, sharp, 4997, 5000, sharp, 0.35, 22, Charles, 
A323WW03VM8089, M, English, 4, 45, 205, laptop, 50, 50, round, 10000, 10000, round, 0.275, 23, Gary, 
A323WW03VM8089, M, English, 4, 45, 32, electric kettle, 5000, 5000, round, 500, 500, round, 0.75, 24, George, 
A323WW03VM8089, M, English, 4, 45, 104, watch, 50, 50, round, 5000, 5000, round, 0.2, 25, Bob, 
A323WW03VM8089, M, English, 4, 45, 146, watch, 10000, 10000, round, 51, 50, sharp, 0.85, 26, Robert, 
A323WW03VM8089, M, English, 4, 45, 115, watch, 500, 500, round, 10000, 10000, round, 0.25, 27, Kenneth, 
A323WW03VM8089, M, English, 4, 45, 163, watch, 497, 500, sharp, 1000, 1000, round, 0.625, 28, David, 
A323WW03VM8089, M, English, 4, 45, 263, laptop, 497, 500, sharp, 1000, 1000, round, 0.575, 29, Patrick, 
A323WW03VM8089, M, English, 4, 45, 195, watch, 9999, 10000, sharp, 10000, 10000, round, 0.5, 30, Frank, 
A1OSH1BZDQQTNP, F, English, 0, 25, 127, watch, 1000, 1000, round, 497, 500, sharp, 0.85, 1, Owen, 
A1OSH1BZDQQTNP, F, English, 0, 25, 180, watch, 998, 1000, sharp, 10002, 10000, sharp, 0.925, 2, Ivan, 
A1OSH1BZDQQTNP, F, English, 0, 25, 118, watch, 500, 500, round, 1001, 1000, sharp, 0.8, 3, Zach, 
A1OSH1BZDQQTNP, F, English, 0, 25, 38, electric kettle, 5000, 5000, round, 1003, 1000, sharp, 0.2, 4, Albert, 
A1OSH1BZDQQTNP, F, English, 0, 25, 153, watch, 53, 50, sharp, 1000, 1000, round, 0.8, 5, Bob, 
A1OSH1BZDQQTNP, F, English, 0, 25, 238, laptop, 5000, 5000, round, 1001, 1000, sharp, 0.225, 6, Robert, 
A1OSH1BZDQQTNP, F, English, 0, 25, 155, watch, 53, 50, sharp, 10000, 10000, round, 1, 7, Victor, 
A1OSH1BZDQQTNP, F, English, 0, 25, 66, electric kettle, 502, 500, sharp, 52, 50, sharp, 0.225, 8, Gary, 
A1OSH1BZDQQTNP, F, English, 0, 25, 19, electric kettle, 500, 500, round, 5002, 5000, sharp, 0.925, 9, Patrick, 
A1OSH1BZDQQTNP, F, English, 0, 25, 225, laptop, 1000, 1000, round, 10000, 10000, round, 0.925, 10, Alex, 
A1OSH1BZDQQTNP, F, English, 0, 25, 17, electric kettle, 500, 500, round, 497, 500, sharp, 0.5, 11, Nathan, 
A1OSH1BZDQQTNP, F, English, 0, 25, 254, laptop, 51, 50, sharp, 5000, 5000, round, 0.95, 12, Winston, 
A1OSH1BZDQQTNP, F, English, 0, 25, 207, laptop, 50, 50, round, 497, 500, sharp, 0.825, 13, Daniel, 
A1OSH1BZDQQTNP, F, English, 0, 25, 9, electric kettle, 50, 50, round, 4998, 5000, sharp, 0.925, 14, Steve, 
A1OSH1BZDQQTNP, F, English, 0, 25, 239, laptop, 5000, 5000, round, 5002, 5000, sharp, 0.5, 15, Ethan, 
A1OSH1BZDQQTNP, F, English, 0, 25, 2, electric kettle, 50, 50, round, 500, 500, round, 0.85, 16, Jake, 
A1OSH1BZDQQTNP, F, English, 0, 25, 124, watch, 1000, 1000, round, 5000, 5000, round, 0.825, 17, Frank, 
A1OSH1BZDQQTNP, F, English, 0, 25, 244, laptop, 10000, 10000, round, 5000, 5000, round, 0.225, 18, Calvin, 
A1OSH1BZDQQTNP, F, English, 0, 25, 182, watch, 4999, 5000, sharp, 500, 500, round, 0.05, 19, Tom, 
A1OSH1BZDQQTNP, F, English, 0, 25, 8, electric kettle, 50, 50, round, 1002, 1000, sharp, 0.85, 20, Fred, 
A1OSH1BZDQQTNP, F, English, 0, 25, 82, electric kettle, 4997, 5000, sharp, 500, 500, round, 0.175, 21, Eric, 
A1OSH1BZDQQTNP, F, English, 0, 25, 113, watch, 500, 500, round, 1000, 1000, round, 0.85, 22, David, 
A1OSH1BZDQQTNP, F, English, 0, 25, 247, laptop, 10000, 10000, round, 498, 500, sharp, 0.05, 23, Luke, 
A1OSH1BZDQQTNP, F, English, 0, 25, 108, watch, 50, 50, round, 1001, 1000, sharp, 0.85, 24, Kenneth, 
A1OSH1BZDQQTNP, F, English, 0, 25, 271, laptop, 998, 1000, sharp, 50, 50, round, 0.125, 25, Harry, 
A1OSH1BZDQQTNP, F, English, 0, 25, 99, electric kettle, 10003, 10000, sharp, 4997, 5000, sharp, 0.125, 26, Barry, 
A1OSH1BZDQQTNP, F, English, 0, 25, 161, watch, 499, 500, sharp, 50, 50, round, 0.225, 27, Charles, 
A1OSH1BZDQQTNP, F, English, 0, 25, 94, electric kettle, 10003, 10000, sharp, 5000, 5000, round, 0.25, 28, Matt, 
A1OSH1BZDQQTNP, F, English, 0, 25, 284, laptop, 5001, 5000, sharp, 5000, 5000, round, 0.5, 29, George, 
A1OSH1BZDQQTNP, F, English, 0, 25, 83, electric kettle, 5002, 5000, sharp, 1000, 1000, round, 0.125, 30, Quinn, 
A3CD3C99T8S6ON, M, English, 4, 25, 296, laptop, 9997, 10000, sharp, 47, 50, sharp, 0.25, 1, Ethan, 
A3CD3C99T8S6ON, M, English, 4, 25, 103, watch, 50, 50, round, 1000, 1000, round, 0.25, 2, Gary, 
A3CD3C99T8S6ON, M, English, 4, 25, 222, laptop, 1000, 1000, round, 500, 500, round, 0.75, 3, Eric, 
A3CD3C99T8S6ON, M, English, 4, 25, 40, electric kettle, 5000, 5000, round, 9999, 10000, sharp, 0.75, 4, Daniel, 
A3CD3C99T8S6ON, M, English, 4, 25, 4, electric kettle, 50, 50, round, 5000, 5000, round, 0.25, 5, Harry, 
A3CD3C99T8S6ON, M, English, 4, 25, 253, laptop, 53, 50, sharp, 1000, 1000, round, 0.25, 6, Victor, 
A3CD3C99T8S6ON, M, English, 4, 25, 243, laptop, 10000, 10000, round, 1000, 1000, round, 0.75, 7, Charles, 
A3CD3C99T8S6ON, M, English, 4, 25, 75, electric kettle, 1002, 1000, sharp, 10000, 10000, round, 0.75, 8, George, 
A3CD3C99T8S6ON, M, English, 4, 25, 89, electric kettle, 4999, 5000, sharp, 4999, 5000, sharp, 0.975, 9, Kenneth, 
A3CD3C99T8S6ON, M, English, 4, 25, 28, electric kettle, 1000, 1000, round, 1001, 1000, sharp, 0.825, 10, Albert, 
A3CD3C99T8S6ON, M, English, 4, 25, 238, laptop, 5000, 5000, round, 1003, 1000, sharp, 0.85, 11, Alex, 
A3CD3C99T8S6ON, M, English, 4, 25, 285, laptop, 5001, 5000, sharp, 10000, 10000, round, 0.775, 12, Owen, 
A3CD3C99T8S6ON, M, English, 4, 25, 259, laptop, 52, 50, sharp, 5001, 5000, sharp, 0.25, 13, Nathan, 
A3CD3C99T8S6ON, M, English, 4, 25, 192, watch, 10001, 10000, sharp, 500, 500, round, 0.825, 14, Luke, 
A3CD3C99T8S6ON, M, English, 4, 25, 189, watch, 5002, 5000, sharp, 5002, 5000, sharp, 0.85, 15, Ivan, 
A3CD3C99T8S6ON, M, English, 4, 25, 155, watch, 47, 50, sharp, 10000, 10000, round, 0.225, 16, Bob, 
A3CD3C99T8S6ON, M, English, 4, 25, 111, watch, 500, 500, round, 50, 50, round, 0.675, 17, Steve, 
A3CD3C99T8S6ON, M, English, 4, 25, 11, electric kettle, 500, 500, round, 50, 50, round, 0.65, 18, Fred, 
A3CD3C99T8S6ON, M, English, 4, 25, 80, electric kettle, 999, 1000, sharp, 10002, 10000, sharp, 0.75, 19, David, 
A3CD3C99T8S6ON, M, English, 4, 25, 283, laptop, 4999, 5000, sharp, 1000, 1000, round, 0.75, 20, Quinn, 
A3CD3C99T8S6ON, M, English, 4, 25, 205, laptop, 50, 50, round, 10000, 10000, round, 0.3, 21, Calvin, 
A3CD3C99T8S6ON, M, English, 4, 25, 212, laptop, 500, 500, round, 500, 500, round, 0.575, 22, Robert, 
A3CD3C99T8S6ON, M, English, 4, 25, 300, laptop, 9999, 10000, sharp, 9999, 10000, sharp, 0.825, 23, Tom, 
A3CD3C99T8S6ON, M, English, 4, 25, 22, electric kettle, 1000, 1000, round, 500, 500, round, 0.725, 24, Frank, 
A3CD3C99T8S6ON, M, English, 4, 25, 123, watch, 1000, 1000, round, 1000, 1000, round, 0.8, 25, Zach, 
A3CD3C99T8S6ON, M, English, 4, 25, 133, watch, 5000, 5000, round, 1000, 1000, round, 0.875, 26, Winston, 
A3CD3C99T8S6ON, M, English, 4, 25, 260, laptop, 48, 50, sharp, 9999, 10000, sharp, 0.275, 27, Jake, 
A3CD3C99T8S6ON, M, English, 4, 25, 160, watch, 52, 50, sharp, 9998, 10000, sharp, 0.25, 28, Barry, 
A3CD3C99T8S6ON, M, English, 4, 25, 132, watch, 5000, 5000, round, 500, 500, round, 0.775, 29, Patrick, 
A3CD3C99T8S6ON, M, English, 4, 25, 181, watch, 5002, 5000, sharp, 50, 50, round, 0.775, 30, Matt, 
A3Q80YXXPV37KK, M, English, 6, 25, 53, electric kettle, 53, 50, sharp, 1000, 1000, round, 1, 1, George, 
A3Q80YXXPV37KK, M, English, 6, 25, 116, watch, 500, 500, round, 48, 50, sharp, 0.25, 2, Gary, 
A3Q80YXXPV37KK, M, English, 6, 25, 54, electric kettle, 49, 50, sharp, 5000, 5000, round, 1, 3, Owen, 
A3Q80YXXPV37KK, M, English, 6, 25, 269, laptop, 497, 500, sharp, 5003, 5000, sharp, 0.9, 4, Barry, 
A3Q80YXXPV37KK, M, English, 6, 25, 74, electric kettle, 1001, 1000, sharp, 5000, 5000, round, 0.625, 5, Luke, 
A3Q80YXXPV37KK, M, English, 6, 25, 144, watch, 10000, 10000, round, 5000, 5000, round, 0.25, 6, Harry, 
A3Q80YXXPV37KK, M, English, 6, 25, 208, laptop, 50, 50, round, 997, 1000, sharp, 0.65, 7, Zach, 
A3Q80YXXPV37KK, M, English, 6, 25, 56, electric kettle, 53, 50, sharp, 53, 50, sharp, 0, 8, Albert, 
A3Q80YXXPV37KK, M, English, 6, 25, 2, electric kettle, 50, 50, round, 500, 500, round, 0.75, 9, Jake, 
A3Q80YXXPV37KK, M, English, 6, 25, 234, laptop, 5000, 5000, round, 5000, 5000, round, 0.25, 10, Charles, 
A3Q80YXXPV37KK, M, English, 6, 25, 94, electric kettle, 9998, 10000, sharp, 5000, 5000, round, 0.675, 11, Patrick, 
A3Q80YXXPV37KK, M, English, 6, 25, 181, watch, 4998, 5000, sharp, 50, 50, round, 0.1, 12, Robert, 
A3Q80YXXPV37KK, M, English, 6, 25, 293, laptop, 9997, 10000, sharp, 1000, 1000, round, 0.25, 13, Quinn, 
A3Q80YXXPV37KK, M, English, 6, 25, 276, laptop, 1003, 1000, sharp, 48, 50, sharp, 0.075, 14, David, 
A3Q80YXXPV37KK, M, English, 6, 25, 159, watch, 47, 50, sharp, 5003, 5000, sharp, 0.15, 15, Kenneth, 
A3Q80YXXPV37KK, M, English, 6, 25, 247, laptop, 10000, 10000, round, 501, 500, sharp, 0.575, 16, Eric, 
A3Q80YXXPV37KK, M, English, 6, 25, 46, electric kettle, 10000, 10000, round, 52, 50, sharp, 0.25, 17, Steve, 
A3Q80YXXPV37KK, M, English, 6, 25, 149, watch, 10000, 10000, round, 4997, 5000, sharp, 0.675, 18, Bob, 
A3Q80YXXPV37KK, M, English, 6, 25, 182, watch, 5003, 5000, sharp, 500, 500, round, 0.25, 19, Daniel, 
A3Q80YXXPV37KK, M, English, 6, 25, 280, laptop, 1001, 1000, sharp, 10001, 10000, sharp, 0.825, 20, Matt, 
A3Q80YXXPV37KK, M, English, 6, 25, 93, electric kettle, 10001, 10000, sharp, 1000, 1000, round, 0.725, 21, Alex, 
A3Q80YXXPV37KK, M, English, 6, 25, 10, electric kettle, 50, 50, round, 10002, 10000, sharp, 0.95, 22, Frank, 
A3Q80YXXPV37KK, M, English, 6, 25, 192, watch, 10002, 10000, sharp, 500, 500, round, 0.225, 23, Winston, 
A3Q80YXXPV37KK, M, English, 6, 25, 154, watch, 53, 50, sharp, 5000, 5000, round, 1, 24, Calvin, 
A3Q80YXXPV37KK, M, English, 6, 25, 239, laptop, 5000, 5000, round, 5002, 5000, sharp, 0.25, 25, Fred, 
A3Q80YXXPV37KK, M, English, 6, 25, 3, electric kettle, 50, 50, round, 1000, 1000, round, 0.875, 26, Nathan, 
A3Q80YXXPV37KK, M, English, 6, 25, 9, electric kettle, 50, 50, round, 5001, 5000, sharp, 1, 27, Ivan, 
A3Q80YXXPV37KK, M, English, 6, 25, 28, electric kettle, 1000, 1000, round, 998, 1000, sharp, 0.625, 28, Victor, 
A3Q80YXXPV37KK, M, English, 6, 25, 229, laptop, 1000, 1000, round, 4998, 5000, sharp, 0.875, 29, Ethan, 
A3Q80YXXPV37KK, M, English, 6, 25, 160, watch, 52, 50, sharp, 9997, 10000, sharp, 1, 30, Tom, 
A341LHR7178BUY, F, English, 4, 25, 275, laptop, 1003, 1000, sharp, 10000, 10000, round, 1, 1, Daniel, 
A341LHR7178BUY, F, English, 4, 25, 62, electric kettle, 503, 500, sharp, 500, 500, round, 0.75, 2, Winston, 
A341LHR7178BUY, F, English, 4, 25, 246, laptop, 10000, 10000, round, 49, 50, sharp, 0.25, 3, Patrick, 
A341LHR7178BUY, F, English, 4, 25, 262, laptop, 501, 500, sharp, 500, 500, round, 0.5, 4, Luke, 
A341LHR7178BUY, F, English, 4, 25, 104, watch, 50, 50, round, 5000, 5000, round, 0.75, 5, Jake, 
A341LHR7178BUY, F, English, 4, 25, 51, electric kettle, 52, 50, sharp, 50, 50, round, 0.5, 6, Tom, 
A341LHR7178BUY, F, English, 4, 25, 29, electric kettle, 1000, 1000, round, 5003, 5000, sharp, 0.75, 7, Zach, 
A341LHR7178BUY, F, English, 4, 25, 221, laptop, 1000, 1000, round, 50, 50, round, 0.25, 8, Kenneth, 
A341LHR7178BUY, F, English, 4, 25, 166, watch, 497, 500, sharp, 52, 50, sharp, 0.225, 9, Robert, 
A341LHR7178BUY, F, English, 4, 25, 12, electric kettle, 500, 500, round, 500, 500, round, 0.5, 10, Quinn, 
A341LHR7178BUY, F, English, 4, 25, 146, watch, 10000, 10000, round, 52, 50, sharp, 0.25, 11, Albert, 
A341LHR7178BUY, F, English, 4, 25, 32, electric kettle, 5000, 5000, round, 500, 500, round, 0.5, 12, George, 
A341LHR7178BUY, F, English, 4, 25, 92, electric kettle, 10003, 10000, sharp, 500, 500, round, 0.475, 13, Barry, 
A341LHR7178BUY, F, English, 4, 25, 101, watch, 50, 50, round, 50, 50, round, 0.5, 14, David, 
A341LHR7178BUY, F, English, 4, 25, 284, laptop, 4999, 5000, sharp, 5000, 5000, round, 0.5, 15, Frank, 
A341LHR7178BUY, F, English, 4, 25, 10, electric kettle, 50, 50, round, 9997, 10000, sharp, 0.75, 16, Ivan, 
A341LHR7178BUY, F, English, 4, 25, 122, watch, 1000, 1000, round, 500, 500, round, 0.5, 17, Alex, 
A341LHR7178BUY, F, English, 4, 25, 115, watch, 500, 500, round, 10000, 10000, round, 0.775, 18, Charles, 
A341LHR7178BUY, F, English, 4, 25, 46, electric kettle, 10000, 10000, round, 48, 50, sharp, 0.275, 19, Matt, 
A341LHR7178BUY, F, English, 4, 25, 222, laptop, 1000, 1000, round, 500, 500, round, 0.5, 20, Nathan, 
A341LHR7178BUY, F, English, 4, 25, 250, laptop, 10000, 10000, round, 10002, 10000, sharp, 0.75, 21, Harry, 
A341LHR7178BUY, F, English, 4, 25, 1, electric kettle, 50, 50, round, 50, 50, round, 0.5, 22, Gary, 
A341LHR7178BUY, F, English, 4, 25, 252, laptop, 48, 50, sharp, 500, 500, round, 0.5, 23, Fred, 
A341LHR7178BUY, F, English, 4, 25, 65, electric kettle, 497, 500, sharp, 10000, 10000, round, 0.75, 24, Calvin, 
A341LHR7178BUY, F, English, 4, 25, 238, laptop, 5000, 5000, round, 998, 1000, sharp, 0.5, 25, Bob, 
A341LHR7178BUY, F, English, 4, 25, 174, watch, 1001, 1000, sharp, 5000, 5000, round, 0.75, 26, Owen, 
A341LHR7178BUY, F, English, 4, 25, 125, watch, 1000, 1000, round, 10000, 10000, round, 0.75, 27, Ethan, 
A341LHR7178BUY, F, English, 4, 25, 245, laptop, 10000, 10000, round, 10000, 10000, round, 0.725, 28, Steve, 
A341LHR7178BUY, F, English, 4, 25, 177, watch, 1003, 1000, sharp, 498, 500, sharp, 0.5, 29, Eric, 
A341LHR7178BUY, F, English, 4, 25, 74, electric kettle, 1002, 1000, sharp, 5000, 5000, round, 0.75, 30, Victor, 
A36T3XYC4WBLNK, M, English, 4, 35, 186, watch, 5002, 5000, sharp, 47, 50, sharp, 0, 1, Charles, 
A36T3XYC4WBLNK, M, English, 4, 35, 4, electric kettle, 50, 50, round, 5000, 5000, round, 1, 2, Patrick, 
A36T3XYC4WBLNK, M, English, 4, 35, 216, laptop, 500, 500, round, 51, 50, sharp, 0.25, 3, Eric, 
A36T3XYC4WBLNK, M, English, 4, 35, 182, watch, 5003, 5000, sharp, 500, 500, round, 0.75, 4, Zach, 
A36T3XYC4WBLNK, M, English, 4, 35, 121, watch, 1000, 1000, round, 50, 50, round, 0, 5, Albert, 
A36T3XYC4WBLNK, M, English, 4, 35, 79, electric kettle, 998, 1000, sharp, 5002, 5000, sharp, 0.75, 6, Matt, 
A36T3XYC4WBLNK, M, English, 4, 35, 35, electric kettle, 5000, 5000, round, 10000, 10000, round, 1, 7, Fred, 
A36T3XYC4WBLNK, M, English, 4, 35, 244, laptop, 10000, 10000, round, 5000, 5000, round, 1, 8, George, 
A36T3XYC4WBLNK, M, English, 4, 35, 23, electric kettle, 1000, 1000, round, 1000, 1000, round, 0.75, 9, Owen, 
A36T3XYC4WBLNK, M, English, 4, 35, 187, watch, 4998, 5000, sharp, 502, 500, sharp, 0.625, 10, Tom, 
A36T3XYC4WBLNK, M, English, 4, 35, 232, laptop, 5000, 5000, round, 500, 500, round, 0, 11, Nathan, 
A36T3XYC4WBLNK, M, English, 4, 35, 136, watch, 5000, 5000, round, 51, 50, sharp, 0, 12, Ivan, 
A36T3XYC4WBLNK, M, English, 4, 35, 83, electric kettle, 4999, 5000, sharp, 1000, 1000, round, 0.925, 13, Daniel, 
A36T3XYC4WBLNK, M, English, 4, 35, 248, laptop, 10000, 10000, round, 998, 1000, sharp, 0, 14, Bob, 
A36T3XYC4WBLNK, M, English, 4, 35, 220, laptop, 500, 500, round, 9997, 10000, sharp, 1, 15, Ethan, 
A36T3XYC4WBLNK, M, English, 4, 35, 235, laptop, 5000, 5000, round, 10000, 10000, round, 1, 16, Frank, 
A36T3XYC4WBLNK, M, English, 4, 35, 259, laptop, 51, 50, sharp, 5001, 5000, sharp, 1, 17, Calvin, 
A36T3XYC4WBLNK, M, English, 4, 35, 213, laptop, 500, 500, round, 1000, 1000, round, 0.75, 18, Victor, 
A36T3XYC4WBLNK, M, English, 4, 35, 94, electric kettle, 9997, 10000, sharp, 5000, 5000, round, 1, 19, Jake, 
A36T3XYC4WBLNK, M, English, 4, 35, 54, electric kettle, 52, 50, sharp, 5000, 5000, round, 0.925, 20, Winston, 
A36T3XYC4WBLNK, M, English, 4, 35, 36, electric kettle, 5000, 5000, round, 49, 50, sharp, 0, 21, Barry, 
A36T3XYC4WBLNK, M, English, 4, 35, 138, watch, 5000, 5000, round, 1002, 1000, sharp, 1, 22, Alex, 
A36T3XYC4WBLNK, M, English, 4, 35, 294, laptop, 10003, 10000, sharp, 5000, 5000, round, 1, 23, Steve, 
A36T3XYC4WBLNK, M, English, 4, 35, 65, electric kettle, 499, 500, sharp, 10000, 10000, round, 0.95, 24, Kenneth, 
A36T3XYC4WBLNK, M, English, 4, 35, 150, watch, 10000, 10000, round, 9999, 10000, sharp, 1, 25, Luke, 
A36T3XYC4WBLNK, M, English, 4, 35, 172, watch, 997, 1000, sharp, 500, 500, round, 0.75, 26, Quinn, 
A36T3XYC4WBLNK, M, English, 4, 35, 56, electric kettle, 51, 50, sharp, 51, 50, sharp, 0.25, 27, Gary, 
A36T3XYC4WBLNK, M, English, 4, 35, 48, electric kettle, 10000, 10000, round, 1001, 1000, sharp, 0.725, 28, David, 
A36T3XYC4WBLNK, M, English, 4, 35, 267, laptop, 501, 500, sharp, 501, 500, sharp, 0.5, 29, Robert, 
A36T3XYC4WBLNK, M, English, 4, 35, 166, watch, 501, 500, sharp, 51, 50, sharp, 0, 30, Harry, 
A1XDXU43RJY8X7, M, english, 6, 35, 8, electric kettle, 50, 50, round, 997, 1000, sharp, 0.975, 1, Calvin, 
A1XDXU43RJY8X7, M, english, 6, 35, 174, watch, 1002, 1000, sharp, 5000, 5000, round, 0.975, 2, Gary, 
A1XDXU43RJY8X7, M, english, 6, 35, 231, laptop, 5000, 5000, round, 50, 50, round, 0.975, 3, Patrick, 
