workerID, gender, nativeLanguage, income, age, sentenceID, domain, utteredPrice, utteredPriceRounded, utteredType, actualPrice, actualPriceRounded, actualType, probOpinion, order, buyer, 
A1EGJ0KJG2QFB4, M, English, 8, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.571463076943, 7, Frank, 
A1EGJ0KJG2QFB4, M, English, 8, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, -2.06605881664, 8, Eric, 
A1EGJ0KJG2QFB4, M, English, 8, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 0.373648934924, 9, David, 
A1OSH1BZDQQTNP, F, English, 4, 25, 2, electric kettle, 500, 500, round, 500, 500, round, 0.45572395135, 1, Calvin, 
A1OSH1BZDQQTNP, F, English, 4, 25, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 1.27602706378, 2, Alex, 
A1OSH1BZDQQTNP, F, English, 4, 25, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, -0.63801353189, 3, Harry, 
A1OSH1BZDQQTNP, F, English, 4, 25, 6, electric kettle, 10000, 10000, round, 50, 50, round, -1.45831664432, 4, George, 
A1OSH1BZDQQTNP, F, English, 4, 25, 7, electric kettle, 10000, 10000, round, 500, 500, round, -0.774730717295, 5, Bob, 
A1OSH1BZDQQTNP, F, English, 4, 25, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 0.72915832216, 6, Eric, 
A1OSH1BZDQQTNP, F, English, 4, 25, 1, electric kettle, 50, 50, round, 50, 50, round, 0.319006765945, 7, Frank, 
A1OSH1BZDQQTNP, F, English, 4, 25, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 1.13930987837, 8, Ivan, 
A1OSH1BZDQQTNP, F, English, 4, 25, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, -1.0481650881, 9, David, 
A17KIXJGFCB7ZQ, F, English, 4, 25, 7, electric kettle, 10000, 10000, round, 500, 500, round, 1.22927259431, 1, George, 
A17KIXJGFCB7ZQ, F, English, 4, 25, 1, electric kettle, 50, 50, round, 50, 50, round, -0.723101526062, 2, Eric, 
A17KIXJGFCB7ZQ, F, English, 4, 25, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 0.57848122085, 3, David, 
A17KIXJGFCB7ZQ, F, English, 4, 25, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 1.09911431961, 4, Alex, 
A17KIXJGFCB7ZQ, F, English, 4, 25, 6, electric kettle, 10000, 10000, round, 50, 50, round, 1.22927259431, 5, Calvin, 
A17KIXJGFCB7ZQ, F, English, 4, 25, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, -0.853259800753, 6, Bob, 
A17KIXJGFCB7ZQ, F, English, 4, 25, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, -0.853259800753, 7, Ivan, 
A17KIXJGFCB7ZQ, F, English, 4, 25, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, -0.853259800753, 8, Frank, 
A17KIXJGFCB7ZQ, F, English, 4, 25, 2, electric kettle, 500, 500, round, 500, 500, round, -0.853259800753, 9, Harry, 
A3RH8U43LXMCLB, M, English, 4, 25, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 1.75438596491, 1, Eric, 
A3RH8U43LXMCLB, M, English, 4, 25, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 1.59649122807, 2, Calvin, 
A3RH8U43LXMCLB, M, English, 4, 25, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 0.0175438596491, 3, David, 
A3RH8U43LXMCLB, M, English, 4, 25, 1, electric kettle, 50, 50, round, 50, 50, round, -0.614035087719, 4, Alex, 
A3RH8U43LXMCLB, M, English, 4, 25, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, -0.456140350877, 5, Frank, 
A3RH8U43LXMCLB, M, English, 4, 25, 7, electric kettle, 10000, 10000, round, 500, 500, round, -0.456140350877, 6, George, 
A3RH8U43LXMCLB, M, English, 4, 25, 2, electric kettle, 500, 500, round, 500, 500, round, -0.614035087719, 7, Harry, 
A3RH8U43LXMCLB, M, English, 4, 25, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, -0.140350877193, 8, Ivan, 
A3RH8U43LXMCLB, M, English, 4, 25, 6, electric kettle, 10000, 10000, round, 50, 50, round, -1.08771929825, 9, Bob, 
A3TBA7X9EF16W6, F, English, 6, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, 1.17851130198, 1, David, 
A3TBA7X9EF16W6, F, English, 6, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, -0.942809041582, 2, Alex, 
A3TBA7X9EF16W6, F, English, 6, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 1.17851130198, 3, Frank, 
A3TBA7X9EF16W6, F, English, 6, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, 1.17851130198, 4, Eric, 
A3TBA7X9EF16W6, F, English, 6, 35, 2, electric kettle, 500, 500, round, 500, 500, round, -0.942809041582, 5, Harry, 
A3TBA7X9EF16W6, F, English, 6, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, -0.235702260396, 6, George, 
A3TBA7X9EF16W6, F, English, 6, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, -0.942809041582, 7, Ivan, 
A3TBA7X9EF16W6, F, English, 6, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 0.471404520791, 8, Calvin, 
A3TBA7X9EF16W6, F, English, 6, 35, 1, electric kettle, 50, 50, round, 50, 50, round, -0.942809041582, 9, Bob, 
A2GRSJHXTR7JQR, F, English, 4, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 1.01695035975, 1, Eric, 
A2GRSJHXTR7JQR, F, English, 4, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 1.01695035975, 2, George, 
A2GRSJHXTR7JQR, F, English, 4, 35, 2, electric kettle, 500, 500, round, 500, 500, round, -0.127118794968, 3, Ivan, 
A2GRSJHXTR7JQR, F, English, 4, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 0.184900065408, 4, Calvin, 
A2GRSJHXTR7JQR, F, English, 4, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, -0.959169089306, 5, David, 
A2GRSJHXTR7JQR, F, English, 4, 35, 1, electric kettle, 50, 50, round, 50, 50, round, -2.10323824402, 6, Alex, 
A2GRSJHXTR7JQR, F, English, 4, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 0.184900065408, 7, Frank, 
A2GRSJHXTR7JQR, F, English, 4, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.0808937786162, 8, Bob, 
A2GRSJHXTR7JQR, F, English, 4, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, 0.70493149937, 9, Harry, 
A2APPZDU0VS9LN, F, English, 6, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, -1.43539617285, 1, Frank, 
A2APPZDU0VS9LN, F, English, 6, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 0.26913678241, 2, Alex, 
A2APPZDU0VS9LN, F, English, 6, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, -0.627985825623, 3, Harry, 
A2APPZDU0VS9LN, F, English, 6, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 0.986834868836, 4, George, 
A2APPZDU0VS9LN, F, English, 6, 35, 1, electric kettle, 50, 50, round, 50, 50, round, -1.52510843366, 5, Ivan, 
A2APPZDU0VS9LN, F, English, 6, 35, 2, electric kettle, 500, 500, round, 500, 500, round, 0.179424521607, 6, Eric, 
A2APPZDU0VS9LN, F, English, 6, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 0.0897122608033, 7, Calvin, 
A2APPZDU0VS9LN, F, English, 6, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 1.07654712964, 8, Bob, 
A2APPZDU0VS9LN, F, English, 6, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.986834868836, 9, David, 
A22BMTQBS4SW12, F, English, 4, 25, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 1.27783028668, 1, Harry, 
A22BMTQBS4SW12, F, English, 4, 25, 6, electric kettle, 10000, 10000, round, 50, 50, round, -1.13485626859, 2, Alex, 
A22BMTQBS4SW12, F, English, 4, 25, 2, electric kettle, 500, 500, round, 500, 500, round, 0.473601434922, 3, David, 
A22BMTQBS4SW12, F, English, 4, 25, 7, electric kettle, 10000, 10000, round, 500, 500, round, -0.652318957534, 4, George, 
A22BMTQBS4SW12, F, English, 4, 25, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 0.473601434922, 5, Bob, 
A22BMTQBS4SW12, F, English, 4, 25, 1, electric kettle, 50, 50, round, 50, 50, round, -1.45654780929, 6, Eric, 
A22BMTQBS4SW12, F, English, 4, 25, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, -0.652318957534, 7, Ivan, 
A22BMTQBS4SW12, F, English, 4, 25, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 1.1974074015, 8, Calvin, 
A22BMTQBS4SW12, F, English, 4, 25, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 0.473601434922, 9, Frank, 
A3JH51YJPRCJU8, M, English, 10, 55, 2, electric kettle, 500, 500, round, 500, 500, round, -0.890263814519, 1, Eric, 
A3JH51YJPRCJU8, M, English, 10, 55, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 0.333848930445, 2, Calvin, 
A3JH51YJPRCJU8, M, English, 10, 55, 6, electric kettle, 10000, 10000, round, 50, 50, round, 1.44667869859, 3, George, 
A3JH51YJPRCJU8, M, English, 10, 55, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, -0.778980837705, 4, Alex, 
A3JH51YJPRCJU8, M, English, 10, 55, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 0.890263814519, 5, Bob, 
A3JH51YJPRCJU8, M, English, 10, 55, 1, electric kettle, 50, 50, round, 50, 50, round, -0.778980837705, 6, David, 
A3JH51YJPRCJU8, M, English, 10, 55, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, -0.778980837705, 7, Ivan, 
A3JH51YJPRCJU8, M, English, 10, 55, 7, electric kettle, 10000, 10000, round, 500, 500, round, 1.33539572178, 8, Frank, 
A3JH51YJPRCJU8, M, English, 10, 55, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, -0.778980837705, 9, Harry, 
A3QJPB0NZU5PY1, M, English, 6, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.682605171961, 1, Eric, 
A3QJPB0NZU5PY1, M, English, 6, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, -0.168025888483, 2, Harry, 
A3QJPB0NZU5PY1, M, English, 6, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 0.682605171961, 3, Ivan, 
A3QJPB0NZU5PY1, M, English, 6, 35, 2, electric kettle, 500, 500, round, 500, 500, round, -1.1131715112, 4, Frank, 
A3QJPB0NZU5PY1, M, English, 6, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, 0.682605171961, 5, Bob, 
A3QJPB0NZU5PY1, M, English, 6, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, -0.168025888483, 6, George, 
A3QJPB0NZU5PY1, M, English, 6, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 0.682605171961, 7, Alex, 
A3QJPB0NZU5PY1, M, English, 6, 35, 1, electric kettle, 50, 50, round, 50, 50, round, -2.05831713391, 8, Calvin, 
A3QJPB0NZU5PY1, M, English, 6, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, 0.777119734233, 9, David, 
A3S67PMO5ZG61S, M, English, 8, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 0.0695048046857, 1, Bob, 
A3S67PMO5ZG61S, M, English, 8, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, -0.139009609371, 2, Eric, 
A3S67PMO5ZG61S, M, English, 8, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, -1.59861050777, 3, George, 
A3S67PMO5ZG61S, M, English, 8, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 0.4865336328, 4, Calvin, 
A3S67PMO5ZG61S, M, English, 8, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 1.73762011714, 5, David, 
A3S67PMO5ZG61S, M, English, 8, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, -1.39009609371, 6, Ivan, 
A3S67PMO5ZG61S, M, English, 8, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.278019218743, 7, Harry, 
A3S67PMO5ZG61S, M, English, 8, 35, 1, electric kettle, 50, 50, round, 50, 50, round, 0.278019218743, 8, Frank, 
A3S67PMO5ZG61S, M, English, 8, 35, 2, electric kettle, 500, 500, round, 500, 500, round, 0.278019218743, 9, Alex, 
A19PHD8VGE7UQ8, F, english, 10, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 1.1863980761, 1, Calvin, 
A19PHD8VGE7UQ8, F, english, 10, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, 0.762684477493, 2, David, 
A19PHD8VGE7UQ8, F, english, 10, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, -0.508456318328, 3, Bob, 
A19PHD8VGE7UQ8, F, english, 10, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, -0.508456318328, 4, Ivan, 
A19PHD8VGE7UQ8, F, english, 10, 35, 2, electric kettle, 500, 500, round, 500, 500, round, -0.0847427197214, 5, Frank, 
A19PHD8VGE7UQ8, F, english, 10, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.762684477493, 6, Harry, 
A19PHD8VGE7UQ8, F, english, 10, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 1.10165535638, 7, Alex, 
A19PHD8VGE7UQ8, F, english, 10, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, -1.27114079582, 8, George, 
A19PHD8VGE7UQ8, F, english, 10, 35, 1, electric kettle, 50, 50, round, 50, 50, round, -1.44062623526, 9, Eric, 
A2Z3B875S9CQP1, M, English, 6, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, -0.666666666667, 1, Eric, 
A2Z3B875S9CQP1, M, English, 6, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, -0.666666666667, 2, Harry, 
A2Z3B875S9CQP1, M, English, 6, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 1.33333333333, 3, Ivan, 
A2Z3B875S9CQP1, M, English, 6, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 1.33333333333, 4, Alex, 
A2Z3B875S9CQP1, M, English, 6, 35, 2, electric kettle, 500, 500, round, 500, 500, round, 0.333333333333, 5, George, 
A2Z3B875S9CQP1, M, English, 6, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, -0.666666666667, 6, Calvin, 
A2Z3B875S9CQP1, M, English, 6, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, -1.66666666667, 7, Bob, 
A2Z3B875S9CQP1, M, English, 6, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.333333333333, 8, Frank, 
A2Z3B875S9CQP1, M, English, 6, 35, 1, electric kettle, 50, 50, round, 50, 50, round, 0.333333333333, 9, David, 
A3C5DI9OH71AZC, M, English, 6, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 0.598354603764, 1, Eric, 
A3C5DI9OH71AZC, M, English, 6, 35, 1, electric kettle, 50, 50, round, 50, 50, round, -0.316111866139, 2, George, 
A3C5DI9OH71AZC, M, English, 6, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, -0.316111866139, 3, Alex, 
A3C5DI9OH71AZC, M, English, 6, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, -0.316111866139, 4, Bob, 
A3C5DI9OH71AZC, M, English, 6, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.598354603764, 5, Ivan, 
A3C5DI9OH71AZC, M, English, 6, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 0.699961989309, 6, David, 
A3C5DI9OH71AZC, M, English, 6, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, -2.34825957704, 7, Calvin, 
A3C5DI9OH71AZC, M, English, 6, 35, 2, electric kettle, 500, 500, round, 500, 500, round, 0.699961989309, 8, Frank, 
A3C5DI9OH71AZC, M, English, 6, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 0.699961989309, 9, Harry, 
A3UJKLKN6MCTRY, F, English, 4, 25, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 1.35964912281, 1, David, 
A3UJKLKN6MCTRY, F, English, 4, 25, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 1.35964912281, 2, Alex, 
A3UJKLKN6MCTRY, F, English, 4, 25, 1, electric kettle, 50, 50, round, 50, 50, round, -0.0614035087719, 3, Frank, 
A3UJKLKN6MCTRY, F, English, 4, 25, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, -0.614035087719, 4, Eric, 
A3UJKLKN6MCTRY, F, English, 4, 25, 6, electric kettle, 10000, 10000, round, 50, 50, round, -1.71929824561, 5, Ivan, 
A3UJKLKN6MCTRY, F, English, 4, 25, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 0.0175438596491, 6, Bob, 
A3UJKLKN6MCTRY, F, English, 4, 25, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 0.491228070175, 7, Harry, 
A3UJKLKN6MCTRY, F, English, 4, 25, 2, electric kettle, 500, 500, round, 500, 500, round, 0.0175438596491, 8, Calvin, 
A3UJKLKN6MCTRY, F, English, 4, 25, 7, electric kettle, 10000, 10000, round, 500, 500, round, -0.850877192982, 9, George, 
A3GTIIFSMHAKRZ, M, English, 4, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.222222222222, 1, David, 
A3GTIIFSMHAKRZ, M, English, 4, 35, 1, electric kettle, 50, 50, round, 50, 50, round, 0.222222222222, 2, Eric, 
A3GTIIFSMHAKRZ, M, English, 4, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 1.55555555556, 3, George, 
A3GTIIFSMHAKRZ, M, English, 4, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 0.888888888889, 4, Ivan, 
A3GTIIFSMHAKRZ, M, English, 4, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, -1.11111111111, 5, Alex, 
A3GTIIFSMHAKRZ, M, English, 4, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 0.222222222222, 6, Calvin, 
A3GTIIFSMHAKRZ, M, English, 4, 35, 2, electric kettle, 500, 500, round, 500, 500, round, 0.222222222222, 7, Bob, 
A3GTIIFSMHAKRZ, M, English, 4, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, -1.77777777778, 8, Frank, 
A3GTIIFSMHAKRZ, M, English, 4, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, -0.444444444444, 9, Harry, 
A15Q55LMYW7M1H, M, English, 4, 25, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 0.794425019188, 1, George, 
A15Q55LMYW7M1H, M, English, 4, 25, 6, electric kettle, 10000, 10000, round, 50, 50, round, 1.09653030817, 2, Eric, 
A15Q55LMYW7M1H, M, English, 4, 25, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, -0.514697899755, 3, Bob, 
A15Q55LMYW7M1H, M, English, 4, 25, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, -0.615399662751, 4, Frank, 
A15Q55LMYW7M1H, M, English, 4, 25, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 1.09653030817, 5, Ivan, 
A15Q55LMYW7M1H, M, English, 4, 25, 1, electric kettle, 50, 50, round, 50, 50, round, -1.21961024072, 6, Alex, 
A15Q55LMYW7M1H, M, English, 4, 25, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, -1.11890847773, 7, Harry, 
A15Q55LMYW7M1H, M, English, 4, 25, 2, electric kettle, 500, 500, round, 500, 500, round, -0.615399662751, 8, Calvin, 
A15Q55LMYW7M1H, M, English, 4, 25, 7, electric kettle, 10000, 10000, round, 500, 500, round, 1.09653030817, 9, David, 
A3UJO2A7THUZTV, M, English, 6, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 1.53946195882, 1, Eric, 
A3UJO2A7THUZTV, M, English, 6, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, -1.84377420649, 2, Ivan, 
A3UJO2A7THUZTV, M, English, 6, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 0.250610086319, 3, David, 
A3UJO2A7THUZTV, M, English, 6, 35, 2, electric kettle, 500, 500, round, 500, 500, round, -0.716028818055, 4, Bob, 
A3UJO2A7THUZTV, M, English, 6, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, -0.0716028818055, 5, Frank, 
A3UJO2A7THUZTV, M, English, 6, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 1.21724899069, 6, Calvin, 
A3UJO2A7THUZTV, M, English, 6, 35, 1, electric kettle, 50, 50, round, 50, 50, round, -0.39381584993, 7, Harry, 
A3UJO2A7THUZTV, M, English, 6, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, -0.0716028818055, 8, Alex, 
A3UJO2A7THUZTV, M, English, 6, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 0.0895036022568, 9, George, 
A2OSJN52SJDPT7, M, English, 4, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, 1.34763424106, 1, Ivan, 
A2OSJN52SJDPT7, M, English, 4, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, -0.673817120529, 2, Frank, 
A2OSJN52SJDPT7, M, English, 4, 35, 2, electric kettle, 500, 500, round, 500, 500, round, -0.673817120529, 3, Alex, 
A2OSJN52SJDPT7, M, English, 4, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, -0.606435408476, 4, Eric, 
A2OSJN52SJDPT7, M, English, 4, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, 1.34763424106, 5, George, 
A2OSJN52SJDPT7, M, English, 4, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 0.606435408476, 6, Harry, 
A2OSJN52SJDPT7, M, English, 4, 35, 1, electric kettle, 50, 50, round, 50, 50, round, -1.34763424106, 7, Calvin, 
A2OSJN52SJDPT7, M, English, 4, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, -0.673817120529, 8, David, 
A2OSJN52SJDPT7, M, English, 4, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.673817120529, 9, Bob, 
A8VBDRZPXTP8F, M, Korean, 4, 25, 2, electric kettle, 500, 500, round, 500, 500, round, -0.0938414528255, 1, Eric, 
A8VBDRZPXTP8F, M, Korean, 4, 25, 7, electric kettle, 10000, 10000, round, 500, 500, round, 1.71595799452, 2, George, 
A8VBDRZPXTP8F, M, Korean, 4, 25, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, -0.697107935276, 3, Alex, 
A8VBDRZPXTP8F, M, Korean, 4, 25, 1, electric kettle, 50, 50, round, 50, 50, round, -0.697107935276, 4, Frank, 
A8VBDRZPXTP8F, M, Korean, 4, 25, 6, electric kettle, 10000, 10000, round, 50, 50, round, 1.71595799452, 5, Harry, 
A8VBDRZPXTP8F, M, Korean, 4, 25, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, -0.697107935276, 6, Ivan, 
A8VBDRZPXTP8F, M, Korean, 4, 25, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, -0.214494749316, 7, David, 
A8VBDRZPXTP8F, M, Korean, 4, 25, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, -0.697107935276, 8, Bob, 
A8VBDRZPXTP8F, M, Korean, 4, 25, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, -0.335148045806, 9, Calvin, 
A2FM60113NJBUK, F, english, 8, 35, 2, electric kettle, 500, 500, round, 500, 500, round, 0.572598334314, 1, George, 
A2FM60113NJBUK, F, english, 8, 35, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 1.25971633549, 2, Harry, 
A2FM60113NJBUK, F, english, 8, 35, 1, electric kettle, 50, 50, round, 50, 50, round, -2.17587367039, 3, Alex, 
A2FM60113NJBUK, F, english, 8, 35, 9, electric kettle, 10000, 10000, round, 5000, 5000, round, -0.458078667451, 4, Ivan, 
A2FM60113NJBUK, F, english, 8, 35, 6, electric kettle, 10000, 10000, round, 50, 50, round, 0.343559000588, 5, Frank, 
A2FM60113NJBUK, F, english, 8, 35, 4, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.114519666863, 6, Bob, 
A2FM60113NJBUK, F, english, 8, 35, 3, electric kettle, 1000, 1000, round, 1000, 1000, round, -0.687118001177, 7, Eric, 
A2FM60113NJBUK, F, english, 8, 35, 7, electric kettle, 10000, 10000, round, 500, 500, round, 0.572598334314, 8, David, 
A2FM60113NJBUK, F, english, 8, 35, 8, electric kettle, 10000, 10000, round, 1000, 1000, round, 0.458078667451, 9, Calvin, 
A7QCRGQN5N9H0, M, English, 6, 25, 5, electric kettle, 10000, 10000, round, 10000, 10000, round, 1.86945996108, 1, Ivan, 
A7QCRGQN5N9H0, M, English, 6, 25, 7, electric kettle, 10000, 10000, round, 500, 500, round, -0.817888732972, 2, David, 
