workerid	Answer.buyers	Answer.gender	Answer.domains	Answer.utteredPricesRounded	Answer.utteredTypes	Answer.actualPricesRounded	Answer.actualTypes	Answer.affects	Answer.nativeLanguage	Answer.orders	Answer.income	Answer.age	Answer.sentenceIDs	Answer.utteredPrices	Answer.actualPrices
A3QJPB0NZU5PY1	Eric,Harry,Ivan,Frank,Bob,George,Alex,Calvin,David	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	5000,1000,10000,500,10000,10000,10000,50,10000	round,round,round,round,round,round,round,round,round	5000,1000,5000,500,500,10000,1000,50,50	round,round,round,round,round,round,round,round,round	0.682605171961,-0.168025888483,0.682605171961,-1.1131715112,0.682605171961,-0.168025888483,0.682605171961,-2.05831713391,0.777119734233	English	1,2,3,4,5,6,7,8,9	6	35	4,3,9,2,7,5,8,1,6	5000,1000,10000,500,10000,10000,10000,50,10000	5000,1000,5000,500,500,10000,1000,50,50
A3S67PMO5ZG61S	Bob,Eric,George,Calvin,David,Ivan,Harry,Frank,Alex	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	1000,10000,10000,10000,10000,10000,5000,50,500	round,round,round,round,round,round,round,round,round	1000,1000,50,10000,5000,500,5000,50,500	round,round,round,round,round,round,round,round,round	0.0695048046857,-0.139009609371,-1.59861050777,0.4865336328,1.73762011714,-1.39009609371,0.278019218743,0.278019218743,0.278019218743	English	1,2,3,4,5,6,7,8,9	8	35	3,8,6,5,9,7,4,1,2	1000,10000,10000,10000,10000,10000,5000,50,500	1000,1000,50,10000,5000,500,5000,50,500
A19PHD8VGE7UQ8	Calvin,David,Bob,Ivan,Frank,Harry,Alex,George,Eric	F	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,10000,10000,1000,500,5000,10000,10000,50	round,round,round,round,round,round,round,round,round	1000,500,10000,1000,500,5000,5000,50,50	round,round,round,round,round,round,round,round,round	1.1863980761,0.762684477493,-0.508456318328,-0.508456318328,-0.0847427197214,0.762684477493,1.10165535638,-1.27114079582,-1.44062623526	english	1,2,3,4,5,6,7,8,9	10	35	8,7,5,3,2,4,9,6,1	10000,10000,10000,1000,500,5000,10000,10000,50	1000,500,10000,1000,500,5000,5000,50,50
A2Z3B875S9CQP1	Eric,Harry,Ivan,Alex,George,Calvin,Bob,Frank,David	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,10000,10000,1000,500,10000,10000,5000,50	round,round,round,round,round,round,round,round,round	1000,500,10000,1000,500,5000,50,5000,50	round,round,round,round,round,round,round,round,round	-0.666666666667,-0.666666666667,1.33333333333,1.33333333333,0.333333333333,-0.666666666667,-1.66666666667,0.333333333333,0.333333333333	English	1,2,3,4,5,6,7,8,9	6	35	8,7,5,3,2,9,6,4,1	10000,10000,10000,1000,500,10000,10000,5000,50	1000,500,10000,1000,500,5000,50,5000,50
A3C5DI9OH71AZC	Eric,George,Alex,Bob,Ivan,David,Calvin,Frank,Harry	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	1000,50,10000,10000,5000,10000,10000,500,10000	round,round,round,round,round,round,round,round,round	1000,50,500,1000,5000,5000,50,500,10000	round,round,round,round,round,round,round,round,round	0.598354603764,-0.316111866139,-0.316111866139,-0.316111866139,0.598354603764,0.699961989309,-2.34825957704,0.699961989309,0.699961989309	English	1,2,3,4,5,6,7,8,9	6	35	3,1,7,8,4,9,6,2,5	1000,50,10000,10000,5000,10000,10000,500,10000	1000,50,500,1000,5000,5000,50,500,10000
A3UJKLKN6MCTRY	David,Alex,Frank,Eric,Ivan,Bob,Harry,Calvin,George	F	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	5000,10000,50,10000,10000,10000,1000,500,10000	round,round,round,round,round,round,round,round,round	5000,10000,50,5000,50,1000,1000,500,500	round,round,round,round,round,round,round,round,round	1.35964912281,1.35964912281,-0.0614035087719,-0.614035087719,-1.71929824561,0.0175438596491,0.491228070175,0.0175438596491,-0.850877192982	English	1,2,3,4,5,6,7,8,9	4	25	4,5,1,9,6,8,3,2,7	5000,10000,50,10000,10000,10000,1000,500,10000	5000,10000,50,5000,50,1000,1000,500,500
A3GTIIFSMHAKRZ	David,Eric,George,Ivan,Alex,Calvin,Bob,Frank,Harry	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	5000,50,10000,10000,10000,1000,500,10000,10000	round,round,round,round,round,round,round,round,round	5000,50,10000,5000,500,1000,500,50,1000	round,round,round,round,round,round,round,round,round	0.222222222222,0.222222222222,1.55555555556,0.888888888889,-1.11111111111,0.222222222222,0.222222222222,-1.77777777778,-0.444444444444	English	1,2,3,4,5,6,7,8,9	4	35	4,1,5,9,7,3,2,6,8	5000,50,10000,10000,10000,1000,500,10000,10000	5000,50,10000,5000,500,1000,500,50,1000
A15Q55LMYW7M1H	George,Eric,Bob,Frank,Ivan,Alex,Harry,Calvin,David	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,10000,5000,10000,10000,50,1000,500,10000	round,round,round,round,round,round,round,round,round	5000,50,5000,10000,1000,50,1000,500,500	round,round,round,round,round,round,round,round,round	0.794425019188,1.09653030817,-0.514697899755,-0.615399662751,1.09653030817,-1.21961024072,-1.11890847773,-0.615399662751,1.09653030817	English	1,2,3,4,5,6,7,8,9	4	25	9,6,4,5,8,1,3,2,7	10000,10000,5000,10000,10000,50,1000,500,10000	5000,50,5000,10000,1000,50,1000,500,500
A3UJO2A7THUZTV	Eric,Ivan,David,Bob,Frank,Calvin,Harry,Alex,George	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	1000,10000,10000,500,10000,10000,50,5000,10000	round,round,round,round,round,round,round,round,round	1000,500,10000,500,50,5000,50,5000,1000	round,round,round,round,round,round,round,round,round	1.53946195882,-1.84377420649,0.250610086319,-0.716028818055,-0.0716028818055,1.21724899069,-0.39381584993,-0.0716028818055,0.0895036022568	English	1,2,3,4,5,6,7,8,9	6	35	3,7,5,2,6,9,1,4,8	1000,10000,10000,500,10000,10000,50,5000,10000	1000,500,10000,500,50,5000,50,5000,1000
A2OSJN52SJDPT7	Ivan,Frank,Alex,Eric,George,Harry,Calvin,David,Bob	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,10000,500,10000,1000,10000,50,10000,5000	round,round,round,round,round,round,round,round,round	5000,50,500,500,1000,1000,50,10000,5000	round,round,round,round,round,round,round,round,round	1.34763424106,-0.673817120529,-0.673817120529,-0.606435408476,1.34763424106,0.606435408476,-1.34763424106,-0.673817120529,0.673817120529	English	1,2,3,4,5,6,7,8,9	4	35	9,6,2,7,3,8,1,5,4	10000,10000,500,10000,1000,10000,50,10000,5000	5000,50,500,500,1000,1000,50,10000,5000
A8VBDRZPXTP8F	Eric,George,Alex,Frank,Harry,Ivan,David,Bob,Calvin	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	500,10000,5000,50,10000,1000,10000,10000,10000	round,round,round,round,round,round,round,round,round	500,500,5000,50,50,1000,5000,10000,1000	round,round,round,round,round,round,round,round,round	-0.0938414528255,1.71595799452,-0.697107935276,-0.697107935276,1.71595799452,-0.697107935276,-0.214494749316,-0.697107935276,-0.335148045806	Korean	1,2,3,4,5,6,7,8,9	4	25	2,7,4,1,6,3,9,5,8	500,10000,5000,50,10000,1000,10000,10000,10000	500,500,5000,50,50,1000,5000,10000,1000
A2FM60113NJBUK	George,Harry,Alex,Ivan,Frank,Bob,Eric,David,Calvin	F	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	500,10000,50,10000,10000,5000,1000,10000,10000	round,round,round,round,round,round,round,round,round	500,10000,50,5000,50,5000,1000,500,1000	round,round,round,round,round,round,round,round,round	0.572598334314,1.25971633549,-2.17587367039,-0.458078667451,0.343559000588,0.114519666863,-0.687118001177,0.572598334314,0.458078667451	english	1,2,3,4,5,6,7,8,9	8	35	2,5,1,9,6,4,3,7,8	500,10000,50,10000,10000,5000,1000,10000,10000	500,10000,50,5000,50,5000,1000,500,1000
A7QCRGQN5N9H0	Ivan,David,George,Calvin,Alex,Harry,Frank,Eric,Bob	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,10000,5000,500,10000,10000,50,10000,1000	round,round,round,round,round,round,round,round,round	10000,500,5000,500,1000,5000,50,50,1000	round,round,round,round,round,round,round,round,round	1.86945996108,-0.817888732972,1.16841247567,0.116841247567,-1.05157122811,0.116841247567,-0.46736499027,-1.05157122811,0.116841247567	English	1,2,3,4,5,6,7,8,9	6	25	5,7,4,2,8,9,1,6,3	10000,10000,5000,500,10000,10000,50,10000,1000	10000,500,5000,500,1000,5000,50,50,1000
A1JXNF4RE9NVEQ	Eric,Frank,George,Harry,David,Alex,Bob,Ivan,Calvin	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	500,10000,5000,10000,10000,1000,50,10000,10000	round,round,round,round,round,round,round,round,round	500,5000,5000,500,50,1000,50,10000,1000	round,round,round,round,round,round,round,round,round	1.59482110139,-0.515971532802,0.46906502982,-1.21956907753,-1.21956907753,0.609784538766,0.609784538766,0.609784538766,-0.93813005964	English	1,2,3,4,5,6,7,8,9	10	35	2,9,4,7,6,3,1,5,8	500,10000,5000,10000,10000,1000,50,10000,10000	500,5000,5000,500,50,1000,50,10000,1000
A2QIGM95LWPXEN	George,David,Ivan,Harry,Frank,Calvin,Eric,Alex,Bob	F	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,50,10000,10000,5000,10000,500,1000,10000	round,round,round,round,round,round,round,round,round	5000,50,10000,500,5000,1000,500,1000,50	round,round,round,round,round,round,round,round,round	0.611775290321,-0.764719112902,-0.764719112902,0.611775290321,-0.764719112902,0.611775290321,-0.764719112902,-0.764719112902,1.98826969354	English	1,2,3,4,5,6,7,8,9	4	35	9,1,5,7,4,8,2,3,6	10000,50,10000,10000,5000,10000,500,1000,10000	5000,50,10000,500,5000,1000,500,1000,50
A3VE0HT1J20HNX	George,David,Eric,Harry,Ivan,Alex,Calvin,Frank,Bob	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	5000,10000,50,10000,10000,10000,500,1000,10000	round,round,round,round,round,round,round,round,round	5000,10000,50,50,1000,5000,500,1000,500	round,round,round,round,round,round,round,round,round	0.828748666234,1.28774792753,-0.433499302338,0.48449922026,-0.203999671688,-0.548249117662,-1.00724837896,-1.58099745558,1.17299811221	English	1,2,3,4,5,6,7,8,9	4	25	4,5,1,6,8,9,2,3,7	5000,10000,50,10000,10000,10000,500,1000,10000	5000,10000,50,50,1000,5000,500,1000,500
A1O3UH3MZXKSUU	Eric,David,Frank,Calvin,Ivan,Harry,Alex,George,Bob	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,10000,5000,50,1000,10000,500,10000,10000	round,round,round,round,round,round,round,round,round	500,1000,5000,50,1000,10000,500,5000,50	round,round,round,round,round,round,round,round,round	-0.665480777794,-0.665480777794,-0.665480777794,1.39980439467,1.19327587742,1.39980439467,-0.665480777794,-0.665480777794,-0.665480777794	english	1,2,3,4,5,6,7,8,9	6	35	7,8,4,1,3,5,2,9,6	10000,10000,5000,50,1000,10000,500,10000,10000	500,1000,5000,50,1000,10000,500,5000,50
A2CDMUZA6LKH8G	Frank,Calvin,Harry,George,Ivan,David,Eric,Alex,Bob	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,10000,50,10000,1000,500,10000,10000,5000	round,round,round,round,round,round,round,round,round	5000,500,50,1000,1000,500,10000,50,5000	round,round,round,round,round,round,round,round,round	0.333333333333,0.333333333333,-2.66666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333	english	1,2,3,4,5,6,7,8,9	6	35	9,7,1,8,3,2,5,6,4	10000,10000,50,10000,1000,500,10000,10000,5000	5000,500,50,1000,1000,500,10000,50,5000
A2WHZ4QTPAI3OH	Ivan,Alex,David,Frank,George,Eric,Harry,Bob,Calvin	F	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	500,10000,10000,50,10000,1000,5000,10000,10000	round,round,round,round,round,round,round,round,round	500,1000,5000,50,500,1000,5000,50,10000	round,round,round,round,round,round,round,round,round	1.35532776655,1.97207804234,0.0532994065498,-0.700506486083,-0.0152284018714,-0.700506486083,-0.631978677661,-0.631978677661,-0.700506486083	english	1,2,3,4,5,6,7,8,9	4	55	2,8,9,1,7,3,4,6,5	500,10000,10000,50,10000,1000,5000,10000,10000	500,1000,5000,50,500,1000,5000,50,10000
A1KAM5ZQ964VBE	George,Frank,Bob,Calvin,Harry,Alex,Ivan,David,Eric	F	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	1000,10000,10000,10000,10000,50,5000,10000,500	round,round,round,round,round,round,round,round,round	1000,50,10000,1000,500,50,5000,5000,500	round,round,round,round,round,round,round,round,round	1.14708181246,1.56845880479,-0.538426156869,0.515016323962,-1.5918686377,-0.538426156869,-0.538426156869,0.515016323962,-0.538426156869	English	1,2,3,4,5,6,7,8,9	10	65	3,6,5,8,7,1,4,9,2	1000,10000,10000,10000,10000,50,5000,10000,500	1000,50,10000,1000,500,50,5000,5000,500
A3BYRSH7CJVAE0	Frank,Ivan,Eric,Calvin,Harry,George,Bob,Alex,David	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,5000,10000,1000,10000,10000,10000,500,50	round,round,round,round,round,round,round,round,round	10000,5000,500,1000,50,5000,1000,500,50	round,round,round,round,round,round,round,round,round	1.48078340282,1.48078340282,-0.832940664089,0.0925489626765,-1.48078340282,-0.0925489626765,-0.832940664089,0.0925489626765,0.0925489626765	english	1,2,3,4,5,6,7,8,9	4	45	5,4,7,3,6,9,8,2,1	10000,5000,10000,1000,10000,10000,10000,500,50	10000,5000,500,1000,50,5000,1000,500,50
A2LFALSAUW4J5U	Frank,Calvin,Alex,Eric,Ivan,George,Harry,David,Bob	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	1000,10000,500,50,5000,10000,10000,10000,10000	round,round,round,round,round,round,round,round,round	1000,1000,500,50,5000,5000,10000,50,500	round,round,round,round,round,round,round,round,round	0.391617967205,0.391617967205,-0.514697899755,-2.52873315967,0.391617967205,0.492319730201,0.492319730201,0.492319730201,0.391617967205	english	1,2,3,4,5,6,7,8,9	11	35	3,8,2,1,4,9,5,6,7	1000,10000,500,50,5000,10000,10000,10000,10000	1000,1000,500,50,5000,5000,10000,50,500
A2A1LLEC2PCWRM	Bob,Eric,Ivan,Harry,Calvin,David,Frank,Alex,George	F	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,10000,10000,1000,50,500,10000,10000,5000	round,round,round,round,round,round,round,round,round	1000,500,10000,1000,50,500,5000,50,5000	round,round,round,round,round,round,round,round,round	1.06783714333,0.863357690349,-0.840637751129,-0.840637751129,-0.840637751129,-0.840637751129,1.13599696098,1.13599696098,-0.840637751129	English	1,2,3,4,5,6,7,8,9	4	35	8,7,5,3,1,2,9,6,4	10000,10000,10000,1000,50,500,10000,10000,5000	1000,500,10000,1000,50,500,5000,50,5000
A37DZG7WSZJPZ9	George,Harry,Eric,Frank,David,Bob,Calvin,Ivan,Alex	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,5000,10000,50,10000,500,10000,1000,10000	round,round,round,round,round,round,round,round,round	1000,5000,500,50,5000,500,10000,1000,50	round,round,round,round,round,round,round,round,round	1.19736868018,1.19736868018,-0.149671085022,-1.49671085022,-0.149671085022,-0.957894944143,-0.688486991103,-0.149671085022,1.19736868018	English	1,2,3,4,5,6,7,8,9	4	25	8,4,7,1,9,2,5,3,6	10000,5000,10000,50,10000,500,10000,1000,10000	1000,5000,500,50,5000,500,10000,1000,50
A3H0XGON3XVK12	Frank,Eric,Ivan,Calvin,David,George,Harry,Bob,Alex	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,10000,5000,10000,50,500,10000,1000,10000	round,round,round,round,round,round,round,round,round	5000,500,5000,10000,50,500,1000,1000,50	round,round,round,round,round,round,round,round,round	-0.848278680374,-1.44706363123,0.648683696756,1.32231676647,0.498987459043,0.274443102474,0.723531815613,0.274443102474,-1.44706363123	Enlgish	1,2,3,4,5,6,7,8,9	4	35	9,7,4,5,1,2,8,3,6	10000,10000,5000,10000,50,500,10000,1000,10000	5000,500,5000,10000,50,500,1000,1000,50
A2PRCR5SXD6B7X	Bob,Eric,Frank,Calvin,George,Alex,Ivan,David,Harry	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	500,10000,10000,10000,5000,1000,10000,50,10000	round,round,round,round,round,round,round,round,round	500,500,10000,5000,5000,1000,50,50,1000	round,round,round,round,round,round,round,round,round	0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,-2.66666666667,0.333333333333	English	1,2,3,4,5,6,7,8,9	4	25	2,7,5,9,4,3,6,1,8	500,10000,10000,10000,5000,1000,10000,50,10000	500,500,10000,5000,5000,1000,50,50,1000
AF2GEGHE14TPE	Ivan,Calvin,David,Frank,George,Harry,Bob,Alex,Eric	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	5000,10000,10000,500,50,1000,10000,10000,10000	round,round,round,round,round,round,round,round,round	5000,50,5000,500,50,1000,1000,10000,500	round,round,round,round,round,round,round,round,round	0.836483273595,-1.06628637074,-0.818099025824,0.836483273595,0.836483273595,0.836483273595,-0.983557255766,0.836483273595,-1.31447371565	English	1,2,3,4,5,6,7,8,9	4	45	4,6,9,2,1,3,8,5,7	5000,10000,10000,500,50,1000,10000,10000,10000	5000,50,5000,500,50,1000,1000,10000,500
A28R8L302HEI80	Frank,Harry,Ivan,Calvin,Alex,George,David,Eric,Bob	M	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	10000,5000,10000,10000,10000,10000,1000,50,500	round,round,round,round,round,round,round,round,round	10000,5000,5000,1000,50,500,1000,50,500	round,round,round,round,round,round,round,round,round	0.804968153932,0.588708052875,0.588708052875,0.804968153932,-1.46576290716,-0.0600722502934,0.480578002347,-1.89828310927,0.156187850763	English	1,2,3,4,5,6,7,8,9	6	35	5,4,9,8,6,7,3,1,2	10000,5000,10000,10000,10000,10000,1000,50,500	10000,5000,5000,1000,50,500,1000,50,500
AM737IWSZHAUV	Eric,David,George,Ivan,Frank,Bob,Alex,Calvin,Harry	F	electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle	1000,10000,10000,10000,5000,10000,50,10000,500	round,round,round,round,round,round,round,round,round	1000,10000,50,500,5000,1000,50,5000,500	round,round,round,round,round,round,round,round,round	0.901319551489,0.901319551489,-1.4468550695,0.26090829122,0.901319551489,-0.166032548958,-1.23338464941,0.901319551489,-1.01991422932	English	1,2,3,4,5,6,7,8,9	4	65	3,5,6,7,4,8,1,9,2	1000,10000,10000,10000,5000,10000,50,10000,500	1000,10000,50,500,5000,1000,50,5000,500
