workerID,gender,language,income,age,utteranceID,domain,utteranceType,utteranceRounded,exactUtterance,utterance,utteranceExactType,opinionProb,order,interpretation,interpretationType,interpretationRounded,interpretationProb
AYEIQ08ZWJX3L,F,English,4,25,3,electric kettle,round,1000,1000,1000,round,0.225,6,501,sharp,500,0.025
AYEIQ08ZWJX3L,F,English,4,25,3,electric kettle,round,1000,1000,1000,round,0.225,6,1000,round,1000,0.95
AYEIQ08ZWJX3L,F,English,4,25,3,electric kettle,round,1000,1000,1000,round,0.225,6,1001,sharp,1000,0.05
AYEIQ08ZWJX3L,F,English,4,25,3,electric kettle,round,1000,1000,1000,round,0.225,6,5000,round,5000,0.05
AYEIQ08ZWJX3L,F,English,4,25,3,electric kettle,round,1000,1000,1000,round,0.225,6,5001,sharp,5000,0.025
AYEIQ08ZWJX3L,F,English,4,25,3,electric kettle,round,1000,1000,1000,round,0.225,6,10000,round,10000,0.075
AYEIQ08ZWJX3L,F,English,4,25,3,electric kettle,round,1000,1000,1000,round,0.225,6,10001,sharp,10000,0.05
AYEIQ08ZWJX3L,F,English,4,25,2,electric kettle,round,500,500,500,round,0.25,7,50,round,50,0.05
AYEIQ08ZWJX3L,F,English,4,25,2,electric kettle,round,500,500,500,round,0.25,7,51,sharp,50,0.025
AYEIQ08ZWJX3L,F,English,4,25,2,electric kettle,round,500,500,500,round,0.25,7,500,round,500,0.95
AYEIQ08ZWJX3L,F,English,4,25,2,electric kettle,round,500,500,500,round,0.25,7,501,sharp,500,0.025
AYEIQ08ZWJX3L,F,English,4,25,2,electric kettle,round,500,500,500,round,0.25,7,1000,round,1000,0.05
AYEIQ08ZWJX3L,F,English,4,25,2,electric kettle,round,500,500,500,round,0.25,7,1001,sharp,1000,0.05
AYEIQ08ZWJX3L,F,English,4,25,2,electric kettle,round,500,500,500,round,0.25,7,5000,round,5000,0.025
AYEIQ08ZWJX3L,F,English,4,25,2,electric kettle,round,500,500,500,round,0.25,7,5001,sharp,5000,0.025
AYEIQ08ZWJX3L,F,English,4,25,2,electric kettle,round,500,500,500,round,0.25,7,10000,round,10000,0.025
AYEIQ08ZWJX3L,F,English,4,25,2,electric kettle,round,500,500,500,round,0.25,7,10001,sharp,10000,0.025
AYEIQ08ZWJX3L,F,English,4,25,23,laptop,round,1000,1000,1000,round,0.5,8,50,round,50,0.075
AYEIQ08ZWJX3L,F,English,4,25,23,laptop,round,1000,1000,1000,round,0.5,8,51,sharp,50,0.025
AYEIQ08ZWJX3L,F,English,4,25,23,laptop,round,1000,1000,1000,round,0.5,8,500,round,500,0.05
AYEIQ08ZWJX3L,F,English,4,25,23,laptop,round,1000,1000,1000,round,0.5,8,501,sharp,500,0.025
AYEIQ08ZWJX3L,F,English,4,25,23,laptop,round,1000,1000,1000,round,0.5,8,1000,round,1000,0.975
AYEIQ08ZWJX3L,F,English,4,25,23,laptop,round,1000,1000,1000,round,0.5,8,1001,sharp,1000,0.025
AYEIQ08ZWJX3L,F,English,4,25,23,laptop,round,1000,1000,1000,round,0.5,8,5000,round,5000,0.05
AYEIQ08ZWJX3L,F,English,4,25,23,laptop,round,1000,1000,1000,round,0.5,8,5001,sharp,5000,0.05
AYEIQ08ZWJX3L,F,English,4,25,23,laptop,round,1000,1000,1000,round,0.5,8,10000,round,10000,0.025
AYEIQ08ZWJX3L,F,English,4,25,23,laptop,round,1000,1000,1000,round,0.5,8,10001,sharp,10000,0.05
AYEIQ08ZWJX3L,F,English,4,25,20,watch,sharp,10000,9998,10001,smallerSharp,0.95,9,50,round,50,0.025
AYEIQ08ZWJX3L,F,English,4,25,20,watch,sharp,10000,9998,10001,smallerSharp,0.95,9,51,sharp,50,0.05
AYEIQ08ZWJX3L,F,English,4,25,20,watch,sharp,10000,9998,10001,smallerSharp,0.95,9,500,round,500,0.025
AYEIQ08ZWJX3L,F,English,4,25,20,watch,sharp,10000,9998,10001,smallerSharp,0.95,9,501,sharp,500,0.025
AYEIQ08ZWJX3L,F,English,4,25,20,watch,sharp,10000,9998,10001,smallerSharp,0.95,9,1000,round,1000,0.05
AYEIQ08ZWJX3L,F,English,4,25,20,watch,sharp,10000,9998,10001,smallerSharp,0.95,9,1001,sharp,1000,0.05
AYEIQ08ZWJX3L,F,English,4,25,20,watch,sharp,10000,9998,10001,smallerSharp,0.95,9,5000,round,5000,0.025
AYEIQ08ZWJX3L,F,English,4,25,20,watch,sharp,10000,9998,10001,smallerSharp,0.95,9,5001,sharp,5000,0.05
AYEIQ08ZWJX3L,F,English,4,25,20,watch,sharp,10000,9998,10001,smallerSharp,0.95,9,10000,round,10000,0.85
AYEIQ08ZWJX3L,F,English,4,25,20,watch,sharp,10000,9998,10001,smallerSharp,0.95,9,10001,sharp,10000,0.95
AYEIQ08ZWJX3L,F,English,4,25,14,watch,round,5000,5000,5000,round,0.75,10,50,round,50,0.05
AYEIQ08ZWJX3L,F,English,4,25,14,watch,round,5000,5000,5000,round,0.75,10,51,sharp,50,0.05
AYEIQ08ZWJX3L,F,English,4,25,14,watch,round,5000,5000,5000,round,0.75,10,500,round,500,0.05
AYEIQ08ZWJX3L,F,English,4,25,14,watch,round,5000,5000,5000,round,0.75,10,501,sharp,500,0.05
AYEIQ08ZWJX3L,F,English,4,25,14,watch,round,5000,5000,5000,round,0.75,10,1000,round,1000,0.025
AYEIQ08ZWJX3L,F,English,4,25,14,watch,round,5000,5000,5000,round,0.75,10,1001,sharp,1000,0.025
AYEIQ08ZWJX3L,F,English,4,25,14,watch,round,5000,5000,5000,round,0.75,10,5000,round,5000,0.975
AYEIQ08ZWJX3L,F,English,4,25,14,watch,round,5000,5000,5000,round,0.75,10,5001,sharp,5000,0.875
AYEIQ08ZWJX3L,F,English,4,25,14,watch,round,5000,5000,5000,round,0.75,10,10000,round,10000,0.0
AYEIQ08ZWJX3L,F,English,4,25,14,watch,round,5000,5000,5000,round,0.75,10,10001,sharp,10000,0.05
AYEIQ08ZWJX3L,F,English,4,25,6,electric kettle,sharp,50,51,51,biggerSharp,0.025,11,50,round,50,0.9
AYEIQ08ZWJX3L,F,English,4,25,6,electric kettle,sharp,50,51,51,biggerSharp,0.025,11,51,sharp,50,0.975
AYEIQ08ZWJX3L,F,English,4,25,6,electric kettle,sharp,50,51,51,biggerSharp,0.025,11,500,round,500,0.05
AYEIQ08ZWJX3L,F,English,4,25,6,electric kettle,sharp,50,51,51,biggerSharp,0.025,11,501,sharp,500,0.05
AYEIQ08ZWJX3L,F,English,4,25,6,electric kettle,sharp,50,51,51,biggerSharp,0.025,11,1000,round,1000,0.025
AYEIQ08ZWJX3L,F,English,4,25,6,electric kettle,sharp,50,51,51,biggerSharp,0.025,11,1001,sharp,1000,0.05
AYEIQ08ZWJX3L,F,English,4,25,6,electric kettle,sharp,50,51,51,biggerSharp,0.025,11,5000,round,5000,0.05
AYEIQ08ZWJX3L,F,English,4,25,6,electric kettle,sharp,50,51,51,biggerSharp,0.025,11,5001,sharp,5000,0.025
AYEIQ08ZWJX3L,F,English,4,25,6,electric kettle,sharp,50,51,51,biggerSharp,0.025,11,10000,round,10000,0.025
AYEIQ08ZWJX3L,F,English,4,25,6,electric kettle,sharp,50,51,51,biggerSharp,0.025,11,10001,sharp,10000,0.025
AYEIQ08ZWJX3L,F,English,4,25,27,laptop,sharp,500,499,501,smallerSharp,0.25,12,50,round,50,0.025
AYEIQ08ZWJX3L,F,English,4,25,27,laptop,sharp,500,499,501,smallerSharp,0.25,12,51,sharp,50,0.05
AYEIQ08ZWJX3L,F,English,4,25,27,laptop,sharp,500,499,501,smallerSharp,0.25,12,500,round,500,0.9
AYEIQ08ZWJX3L,F,English,4,25,27,laptop,sharp,500,499,501,smallerSharp,0.25,12,501,sharp,500,0.975
AYEIQ08ZWJX3L,F,English,4,25,27,laptop,sharp,500,499,501,smallerSharp,0.25,12,1000,round,1000,0.025
AYEIQ08ZWJX3L,F,English,4,25,27,laptop,sharp,500,499,501,smallerSharp,0.25,12,1001,sharp,1000,0.025
AYEIQ08ZWJX3L,F,English,4,25,27,laptop,sharp,500,499,501,smallerSharp,0.25,12,5000,round,5000,0.025
AYEIQ08ZWJX3L,F,English,4,25,27,laptop,sharp,500,499,501,smallerSharp,0.25,12,5001,sharp,5000,0.05
AYEIQ08ZWJX3L,F,English,4,25,27,laptop,sharp,500,499,501,smallerSharp,0.25,12,10000,round,10000,0.05
AYEIQ08ZWJX3L,F,English,4,25,27,laptop,sharp,500,499,501,smallerSharp,0.25,12,10001,sharp,10000,0.025
AYEIQ08ZWJX3L,F,English,4,25,11,watch,round,50,50,50,round,0.25,13,50,round,50,0.975
AYEIQ08ZWJX3L,F,English,4,25,11,watch,round,50,50,50,round,0.25,13,51,sharp,50,0.925
AYEIQ08ZWJX3L,F,English,4,25,11,watch,round,50,50,50,round,0.25,13,500,round,500,0.025
AYEIQ08ZWJX3L,F,English,4,25,11,watch,round,50,50,50,round,0.25,13,501,sharp,500,0.05
AYEIQ08ZWJX3L,F,English,4,25,11,watch,round,50,50,50,round,0.25,13,1000,round,1000,0.025
AYEIQ08ZWJX3L,F,English,4,25,11,watch,round,50,50,50,round,0.25,13,1001,sharp,1000,0.05
AYEIQ08ZWJX3L,F,English,4,25,11,watch,round,50,50,50,round,0.25,13,5000,round,5000,0.05
AYEIQ08ZWJX3L,F,English,4,25,11,watch,round,50,50,50,round,0.25,13,5001,sharp,5000,0.05
AYEIQ08ZWJX3L,F,English,4,25,11,watch,round,50,50,50,round,0.25,13,10000,round,10000,0.05
AYEIQ08ZWJX3L,F,English,4,25,11,watch,round,50,50,50,round,0.25,13,10001,sharp,10000,0.05
AYEIQ08ZWJX3L,F,English,4,25,10,electric kettle,sharp,10000,10002,10001,biggerSharp,0.975,14,50,round,50,0.05
AYEIQ08ZWJX3L,F,English,4,25,10,electric kettle,sharp,10000,10002,10001,biggerSharp,0.975,14,51,sharp,50,0.025
AYEIQ08ZWJX3L,F,English,4,25,10,electric kettle,sharp,10000,10002,10001,biggerSharp,0.975,14,500,round,500,0.05
AYEIQ08ZWJX3L,F,English,4,25,10,electric kettle,sharp,10000,10002,10001,biggerSharp,0.975,14,501,sharp,500,0.025
AYEIQ08ZWJX3L,F,English,4,25,10,electric kettle,sharp,10000,10002,10001,biggerSharp,0.975,14,1000,round,1000,0.05
AYEIQ08ZWJX3L,F,English,4,25,10,electric kettle,sharp,10000,10002,10001,biggerSharp,0.975,14,1001,sharp,1000,0.025
AYEIQ08ZWJX3L,F,English,4,25,10,electric kettle,sharp,10000,10002,10001,biggerSharp,0.975,14,5000,round,5000,0.0
AYEIQ08ZWJX3L,F,English,4,25,10,electric kettle,sharp,10000,10002,10001,biggerSharp,0.975,14,5001,sharp,5000,0.05
AYEIQ08ZWJX3L,F,English,4,25,10,electric kettle,sharp,10000,10002,10001,biggerSharp,0.975,14,10000,round,10000,0.925
AYEIQ08ZWJX3L,F,English,4,25,10,electric kettle,sharp,10000,10002,10001,biggerSharp,0.975,14,10001,sharp,10000,0.975
AYEIQ08ZWJX3L,F,English,4,25,22,laptop,round,500,500,500,round,0.5,15,50,round,50,0.05
AYEIQ08ZWJX3L,F,English,4,25,22,laptop,round,500,500,500,round,0.5,15,51,sharp,50,0.025
AYEIQ08ZWJX3L,F,English,4,25,22,laptop,round,500,500,500,round,0.5,15,500,round,500,0.975
AYEIQ08ZWJX3L,F,English,4,25,22,laptop,round,500,500,500,round,0.5,15,501,sharp,500,0.925
AYEIQ08ZWJX3L,F,English,4,25,22,laptop,round,500,500,500,round,0.5,15,1000,round,1000,0.025
AYEIQ08ZWJX3L,F,English,4,25,22,laptop,round,500,500,500,round,0.5,15,1001,sharp,1000,0.025
AYEIQ08ZWJX3L,F,English,4,25,22,laptop,round,500,500,500,round,0.5,15,5000,round,5000,0.0
AYEIQ08ZWJX3L,F,English,4,25,22,laptop,round,500,500,500,round,0.5,15,5001,sharp,5000,0.025
AYEIQ08ZWJX3L,F,English,4,25,22,laptop,round,500,500,500,round,0.5,15,10000,round,10000,0.025
AYEIQ08ZWJX3L,F,English,4,25,22,laptop,round,500,500,500,round,0.5,15,10001,sharp,10000,0.025
A2Z8F0B2YGRFEY,M,English,6,35,23,laptop,round,1000,1000,1000,round,0.325,1,50,round,50,0.0
A2Z8F0B2YGRFEY,M,English,6,35,23,laptop,round,1000,1000,1000,round,0.325,1,51,sharp,50,0.0
A2Z8F0B2YGRFEY,M,English,6,35,23,laptop,round,1000,1000,1000,round,0.325,1,500,round,500,0.775
A2Z8F0B2YGRFEY,M,English,6,35,23,laptop,round,1000,1000,1000,round,0.325,1,501,sharp,500,0.95
A2Z8F0B2YGRFEY,M,English,6,35,23,laptop,round,1000,1000,1000,round,0.325,1,1000,round,1000,0.325
A2Z8F0B2YGRFEY,M,English,6,35,23,laptop,round,1000,1000,1000,round,0.325,1,1001,sharp,1000,0.25
A2Z8F0B2YGRFEY,M,English,6,35,23,laptop,round,1000,1000,1000,round,0.325,1,5000,round,5000,0.0
A2Z8F0B2YGRFEY,M,English,6,35,23,laptop,round,1000,1000,1000,round,0.325,1,5001,sharp,5000,0.375
A2Z8F0B2YGRFEY,M,English,6,35,23,laptop,round,1000,1000,1000,round,0.325,1,10000,round,10000,0.05
A2Z8F0B2YGRFEY,M,English,6,35,23,laptop,round,1000,1000,1000,round,0.325,1,10001,sharp,10000,0.075
A2Z8F0B2YGRFEY,M,English,6,35,7,electric kettle,sharp,500,503,501,biggerSharp,0,2,50,round,50,0.7
A2Z8F0B2YGRFEY,M,English,6,35,7,electric kettle,sharp,500,503,501,biggerSharp,0,2,51,sharp,50,0.6
A2Z8F0B2YGRFEY,M,English,6,35,7,electric kettle,sharp,500,503,501,biggerSharp,0,2,500,round,500,0.025
A2Z8F0B2YGRFEY,M,English,6,35,7,electric kettle,sharp,500,503,501,biggerSharp,0,2,501,sharp,500,0.025
A2Z8F0B2YGRFEY,M,English,6,35,7,electric kettle,sharp,500,503,501,biggerSharp,0,2,1000,round,1000,0.05
A2Z8F0B2YGRFEY,M,English,6,35,7,electric kettle,sharp,500,503,501,biggerSharp,0,2,1001,sharp,1000,0.075
A2Z8F0B2YGRFEY,M,English,6,35,7,electric kettle,sharp,500,503,501,biggerSharp,0,2,5000,round,5000,0.025
A2Z8F0B2YGRFEY,M,English,6,35,7,electric kettle,sharp,500,503,501,biggerSharp,0,2,5001,sharp,5000,0.1
A2Z8F0B2YGRFEY,M,English,6,35,7,electric kettle,sharp,500,503,501,biggerSharp,0,2,10000,round,10000,0.05
A2Z8F0B2YGRFEY,M,English,6,35,7,electric kettle,sharp,500,503,501,biggerSharp,0,2,10001,sharp,10000,0.05
A2Z8F0B2YGRFEY,M,English,6,35,24,laptop,round,5000,5000,5000,round,0.225,3,50,round,50,0.075
A2Z8F0B2YGRFEY,M,English,6,35,24,laptop,round,5000,5000,5000,round,0.225,3,51,sharp,50,0.025
A2Z8F0B2YGRFEY,M,English,6,35,24,laptop,round,5000,5000,5000,round,0.225,3,500,round,500,0.75
A2Z8F0B2YGRFEY,M,English,6,35,24,laptop,round,5000,5000,5000,round,0.225,3,501,sharp,500,0.425
A2Z8F0B2YGRFEY,M,English,6,35,24,laptop,round,5000,5000,5000,round,0.225,3,1000,round,1000,0.6
A2Z8F0B2YGRFEY,M,English,6,35,24,laptop,round,5000,5000,5000,round,0.225,3,1001,sharp,1000,0.6
A2Z8F0B2YGRFEY,M,English,6,35,24,laptop,round,5000,5000,5000,round,0.225,3,5000,round,5000,0.275
A2Z8F0B2YGRFEY,M,English,6,35,24,laptop,round,5000,5000,5000,round,0.225,3,5001,sharp,5000,0.3
A2Z8F0B2YGRFEY,M,English,6,35,24,laptop,round,5000,5000,5000,round,0.225,3,10000,round,10000,0.25
A2Z8F0B2YGRFEY,M,English,6,35,24,laptop,round,5000,5000,5000,round,0.225,3,10001,sharp,10000,0.125
A2Z8F0B2YGRFEY,M,English,6,35,21,laptop,round,50,50,50,round,0.65,4,50,round,50,0.4
A2Z8F0B2YGRFEY,M,English,6,35,21,laptop,round,50,50,50,round,0.65,4,51,sharp,50,0.575
A2Z8F0B2YGRFEY,M,English,6,35,21,laptop,round,50,50,50,round,0.65,4,500,round,500,0.5
A2Z8F0B2YGRFEY,M,English,6,35,21,laptop,round,50,50,50,round,0.65,4,501,sharp,500,0.5
A2Z8F0B2YGRFEY,M,English,6,35,21,laptop,round,50,50,50,round,0.65,4,1000,round,1000,0.4
A2Z8F0B2YGRFEY,M,English,6,35,21,laptop,round,50,50,50,round,0.65,4,1001,sharp,1000,0.4
A2Z8F0B2YGRFEY,M,English,6,35,21,laptop,round,50,50,50,round,0.65,4,5000,round,5000,0.625
A2Z8F0B2YGRFEY,M,English,6,35,21,laptop,round,50,50,50,round,0.65,4,5001,sharp,5000,0.5
A2Z8F0B2YGRFEY,M,English,6,35,21,laptop,round,50,50,50,round,0.65,4,10000,round,10000,0.5
A2Z8F0B2YGRFEY,M,English,6,35,21,laptop,round,50,50,50,round,0.65,4,10001,sharp,10000,0.5
A2Z8F0B2YGRFEY,M,English,6,35,17,watch,sharp,500,501,501,biggerSharp,0.35,5,50,round,50,0.4
A2Z8F0B2YGRFEY,M,English,6,35,17,watch,sharp,500,501,501,biggerSharp,0.35,5,51,sharp,50,0.5
A2Z8F0B2YGRFEY,M,English,6,35,17,watch,sharp,500,501,501,biggerSharp,0.35,5,500,round,500,0.6
A2Z8F0B2YGRFEY,M,English,6,35,17,watch,sharp,500,501,501,biggerSharp,0.35,5,501,sharp,500,0.5
A2Z8F0B2YGRFEY,M,English,6,35,17,watch,sharp,500,501,501,biggerSharp,0.35,5,1000,round,1000,0.5
A2Z8F0B2YGRFEY,M,English,6,35,17,watch,sharp,500,501,501,biggerSharp,0.35,5,1001,sharp,1000,0.5
A2Z8F0B2YGRFEY,M,English,6,35,17,watch,sharp,500,501,501,biggerSharp,0.35,5,5000,round,5000,0.5
A2Z8F0B2YGRFEY,M,English,6,35,17,watch,sharp,500,501,501,biggerSharp,0.35,5,5001,sharp,5000,0.6
A2Z8F0B2YGRFEY,M,English,6,35,17,watch,sharp,500,501,501,biggerSharp,0.35,5,10000,round,10000,0.375
A2Z8F0B2YGRFEY,M,English,6,35,17,watch,sharp,500,501,501,biggerSharp,0.35,5,10001,sharp,10000,0.5
A2Z8F0B2YGRFEY,M,English,6,35,9,electric kettle,sharp,5000,5001,5001,biggerSharp,0.625,6,50,round,50,0.625
A2Z8F0B2YGRFEY,M,English,6,35,9,electric kettle,sharp,5000,5001,5001,biggerSharp,0.625,6,51,sharp,50,0.4
A2Z8F0B2YGRFEY,M,English,6,35,9,electric kettle,sharp,5000,5001,5001,biggerSharp,0.625,6,500,round,500,0.575
A2Z8F0B2YGRFEY,M,English,6,35,9,electric kettle,sharp,5000,5001,5001,biggerSharp,0.625,6,501,sharp,500,0.75
A2Z8F0B2YGRFEY,M,English,6,35,9,electric kettle,sharp,5000,5001,5001,biggerSharp,0.625,6,1000,round,1000,0.6
A2Z8F0B2YGRFEY,M,English,6,35,9,electric kettle,sharp,5000,5001,5001,biggerSharp,0.625,6,1001,sharp,1000,0.625
A2Z8F0B2YGRFEY,M,English,6,35,9,electric kettle,sharp,5000,5001,5001,biggerSharp,0.625,6,5000,round,5000,0.5
A2Z8F0B2YGRFEY,M,English,6,35,9,electric kettle,sharp,5000,5001,5001,biggerSharp,0.625,6,5001,sharp,5000,0.65
A2Z8F0B2YGRFEY,M,English,6,35,9,electric kettle,sharp,5000,5001,5001,biggerSharp,0.625,6,10000,round,10000,0.325
A2Z8F0B2YGRFEY,M,English,6,35,9,electric kettle,sharp,5000,5001,5001,biggerSharp,0.625,6,10001,sharp,10000,0.2
A2Z8F0B2YGRFEY,M,English,6,35,10,electric kettle,sharp,10000,9999,10001,smallerSharp,0.65,7,50,round,50,0.4
A2Z8F0B2YGRFEY,M,English,6,35,10,electric kettle,sharp,10000,9999,10001,smallerSharp,0.65,7,51,sharp,50,0.55
A2Z8F0B2YGRFEY,M,English,6,35,10,electric kettle,sharp,10000,9999,10001,smallerSharp,0.65,7,500,round,500,0.5
A2Z8F0B2YGRFEY,M,English,6,35,10,electric kettle,sharp,10000,9999,10001,smallerSharp,0.65,7,501,sharp,500,0.45
A2Z8F0B2YGRFEY,M,English,6,35,10,electric kettle,sharp,10000,9999,10001,smallerSharp,0.65,7,1000,round,1000,0.6
A2Z8F0B2YGRFEY,M,English,6,35,10,electric kettle,sharp,10000,9999,10001,smallerSharp,0.65,7,1001,sharp,1000,0.625
A2Z8F0B2YGRFEY,M,English,6,35,10,electric kettle,sharp,10000,9999,10001,smallerSharp,0.65,7,5000,round,5000,0.5
A2Z8F0B2YGRFEY,M,English,6,35,10,electric kettle,sharp,10000,9999,10001,smallerSharp,0.65,7,5001,sharp,5000,0.675
